country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,MERRA-2,Point 52,9,-23.5,145.625,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0.0,0.0,0,0.0,0,1001.6,59.5,10.58,90.0,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0.0,0.0,0,0.0,0,1001.2,68.1,12.02,90.0,,
2023,1,1,2,0,13.2,-136,80.9,10,0.0,0.0,0,0.0,0,1000.7,245.4,10.67,90.0,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0.0,0.0,0,0.0,0,1000.8,215.1,9.82,90.0,,
2023,1,1,4,0,13.6,-116,86.8,11.1,0.0,0.0,0,0.0,0,1001.2,191,9.14,90.0,,
2023,1,1,5,0,13.8,-107,88.2,11.8,5.93,23.66,0,6.264474228259856,0,1001.7,179.3,8.61,89.19,,
2023,1,1,6,0,14.2,-98,82.3,12.5,46.41,436.85,0,128.79172548984533,0,1002.3,159.8,9.67,79.13,,
2023,1,1,7,0,14.8,-88,90.4,13.2,74.23,710.73,0,362.062866236541,0,1003,138.1,10.16,66.11,,
2023,1,1,8,0,15.4,-76,88.5,13.9,87.01,842.22,0,596.2154665193895,0,1003.7,28.5,10.2,52.8,,
2023,1,1,9,0,15.9,-60,80.8,13.5,95.78,900.44,0,792.2779633194659,0,1004,263.1,9.83,39.33,,
2023,1,1,10,0,16.4,-33,59.9,12.3,88.33,948.44,7,942.3003680908163,0,1004.1,258.3,9.44,25.79,,
2023,1,1,11,0,16.9,6,25.9,10.9,99.32,931.37,353,1008.8933919683843,0,1004.2,235.9,9.08,12.42,,
