country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,10.0,-43.0,147.5,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,8.779,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,8.002,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,7.512,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,8.046,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,20.0,0,3.0000000000000013,0,1001.2,191.0,8.011,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,300.0,0,70.9606694879129,0,1001.7,179.3,7.942,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,573.0000000000001,0,236.64260510007983,0,1002.3,159.8,8.481,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,706.0,0,431.4405739325241,0,1003,138.1,9.878,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,699.0000000000001,0,590.3391845922213,0,1003.7,28.5,10.371,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,754.0,0,753.0685017753684,0,1004,263.1,10.53,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,706.0,7,869.686821130876,0,1004.1,258.3,10.568,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,729.0,353,952.4402516596276,0,1004.2,235.9,10.546,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,730.0,734,979.3500766919892,0,1004.4,243.1,10.385,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,742.0,628,965.07950913836,0,1004.7,234.4,10.233,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,610.0,606,825.643454888178,0,1005,232.8,10.285,43,,
2023,1,1,15,0,16.9,91,0,7,74,268.0,544,527.2590635977831,0,1005.3,227.0,10.488,54,,
2023,1,1,16,0,16.3,100,0.2,6.8,65,115.0,349,307.2296955786161,0,1005.7,217.0,10.767,66,,
2023,1,1,17,0,15.6,109,12.4,6.7,75,37.0,117,139.71638399991892,0,1006.1,220.5,11.117,77,,
2023,1,1,18,0,14.7,118,6.9,6.7,30,33.0,10,70.11860571787514,0,1006.5,221.9,11.892,87,,
2023,1,1,19,0,13.5,129,0.6,6.8,0,18.0,0,12.384890375026355,0,1006.9,210.6,11.767,96,,
2023,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,11.635,104,,
2023,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,10.969,111,,
2023,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,9.778,115,,
2023,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,8.713,116,,
2023,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,8.512,114,,
2023,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,9.087,109,,
2023,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,9.379,102,,
2023,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,8.686,94,,
2023,1,2,4,0,12.9,-116,34.1,10,36,2.0,0,2.0,0,1006.8,89.6,7.971999999999999,84,,
2023,1,2,5,0,14.1,-107,62.1,10.9,84,11.0,0,26.63403267115504,0,1007.1,78.4,7.412,74,,
2023,1,2,6,0,15.5,-98,66.4,11.7,147,50.0,0,115.37282644739896,0,1007,74.0,6.327,62,,
2023,1,2,7,0,17.1,-88,49.3,12.4,326,453.0,3,376.1700830551081,0,1006.8,84.0,6.502,51,,
2023,1,2,8,0,18.7,-76,27.8,13.1,431,392.0,148,496.62436561807726,0,1006.5,85.9,8.658,40,,
2023,1,2,9,0,19.5,-60,23.1,13.4,492,298.0,211,570.5582763640002,0,1006.1,83.1,10.279,30,,
2023,1,2,10,0,19.8,-33,47.7,13.3,440,48.0,72,400.7566920907724,0,1005.5,83.5,10.171,22,,
2023,1,2,11,0,19.9,6,51.5,13.2,487,452.0,0,822.0619717196406,0,1005,83.1,8.6,19,,
2023,1,2,12,0,20.1,42,40.8,13.2,574,557.0,1,900.6112459959053,0,1004.4,81.7,6.724,23,,
2023,1,2,13,0,20.1,65,33.4,13.4,545,167.0,44,607.601902220775,0,1003.7,82.7,4.257,32,,
2023,1,2,14,0,20.2,80,33.2,13.6,474,58.0,27,399.3642607155043,0,1003.1,82.4,7.057,43,,
2023,1,2,15,0,20,91,28.2,13.7,355,42.0,52,298.3375243539016,0,1002.5,84.4,11.438,54,,
2023,1,2,16,0,19.6,100,38.5,13.8,210,21.0,29,176.38223247788366,0,1001.9,88.9,11.778,66,,
2023,1,2,17,0,19.2,109,21.9,13.8,102,9.0,21,81.31411778729735,0,1001.3,89.4,9.647,77,,
2023,1,2,18,0,19.1,118,37.1,13.8,25,8.0,12,39.45684585638625,0,1000.9,93.4,9.14,87,,
2023,1,2,19,0,19.2,128,20.2,14,0,10.0,0,10.328322926513644,0,1000.6,95.0,8.898,96,,
2023,1,2,20,0,19.4,140,45,14.1,0,0.0,0,0.0,0,1000.4,96.6,8.438,104,,
2023,1,2,21,0,19.5,153,57.1,14.1,0,0.0,0,0.0,0,999.9,97.6,8.056,111,,
2023,1,2,22,0,19.7,167,18.1,14.1,0,0.0,0,0.0,0,999.2,101.2,7.669,115,,
2023,1,2,23,0,19.8,-178,0,14.1,0,0.0,0,0.0,0,998.5,104.1,7.475,116,,
2023,1,3,0,0,20,-163,0.6,13.9,0,0.0,0,0.0,0,998.1,93.5,6.926,114,,
2023,1,3,1,0,20.3,-149,29.8,13.5,0,0.0,0,0.0,0,997.8,91.0,7.24,109,,
2023,1,3,2,0,20.5,-137,16.7,13.1,0,0.0,0,0.0,0,997.5,82.7,8.083,102,,
2023,1,3,3,0,20.6,-126,1,13.1,0,0.0,0,0.0,0,997.8,70.4,8.597,94,,
2023,1,3,4,0,20.6,-116,50,13.5,17,11.0,0,3.000000000000001,0,998.4,64.2,9.046,84,,
2023,1,3,5,0,20.5,-107,48.1,13.8,138,111.0,2,59.142291622076726,0,999,58.0,8.65,74,,
2023,1,3,6,0,21.7,-98,23,14,250,218.0,88,183.0714046099116,0,999.3,41.8,7.586,63,,
2023,1,3,7,0,23.6,-88,7.5,14.1,203,279.0,383,327.5755140155375,0,999.4,333.7,6.325,51,,
2023,1,3,8,0,25.6,-76,1,14.2,162,392.0,625,504.83737257384246,0,999.4,324.0,5.597,40,,
2023,1,3,9,0,26.3,-60,23.7,14,440,662.0,252,748.0587706039742,0,999.1,311.4,5.095,30,,
2023,1,3,10,0,26,-33,21.3,13.6,496,677.0,286,871.808332106011,0,998.6,303.5,4.692,22,,
2023,1,3,11,0,25.5,6,4.6,13.1,291,505.0,671,856.5236233834171,0,998,308.3,4.579,19,,
2023,1,3,12,0,25.2,42,0.1,13,202,195.0,767,666.8390145809485,0,997.5,325.4,4.834,23,,
2023,1,3,13,0,24.9,65,4.1,13.1,248,250.0,591,688.3706205101645,0,996.9,331.5,5.339,32,,
2023,1,3,14,0,24.7,80,55.5,13.3,171,243.0,181,619.0139423034229,0,996.3,312.1,6.052,43,,
2023,1,3,15,0,23.9,91,93.3,13.5,50,140.0,0,440.826628020645,0,996.1,292.2,6.728,54,,
2023,1,3,16,0,22.8,100,97.8,13.9,10,52.0,0,246.15732238682483,0,996.3,285.1,6.815,66,,
2023,1,3,17,0,21.6,109,85.7,14.2,14,26.0,0,129.47439805457284,0,996.5,183.8,6.439,77,,
2023,1,3,18,0,20.6,118,57.3,14.3,6,15.0,0,54.61236169450063,0,997.1,141.3,5.857,87,,
2023,1,3,19,0,19.7,128,69.2,14.1,0,6.0,0,7.798402086810718,0,998.1,211.0,5.419,96,,
2023,1,3,20,0,18.8,140,83,13.8,0,0.0,0,0.0,0,999,348.6,5.144,104,,
2023,1,3,21,0,18.1,153,82.6,13.5,0,0.0,0,0.0,0,999.5,354.5,4.769,111,,
2023,1,3,22,0,17.6,167,62.2,13,0,0.0,0,0.0,0,999.7,320.3,4.352,115,,
2023,1,3,23,0,17,-178,50.8,12.6,0,0.0,0,0.0,0,999.8,249.3,3.88,116,,
2023,1,4,0,0,16.4,-163,51,12.5,0,0.0,0,0.0,0,1000.1,252.8,3.443,114,,
2023,1,4,1,0,15.7,-149,56.5,12.6,0,0.0,0,0.0,0,1000.6,249.4,3.119,109,,
2023,1,4,2,0,15.1,-137,53.6,12.8,0,0.0,0,0.0,0,1001.2,244.2,2.897,103,,
2023,1,4,3,0,14.7,-126,50.9,12.6,0,0.0,0,0.0,0,1002.1,249.5,2.877,94,,
2023,1,4,4,0,14.5,-116,62.8,12.2,23,1.0,3,2.0,0,1003.4,243.4,2.956,84,,
2023,1,4,5,0,14.3,-107,25,11.8,51,19.0,175,35.0062683624952,0,1004.7,231.4,2.951,74,,
2023,1,4,6,0,14.9,-98,1.9,11.1,84,31.0,372,101.90275965969902,0,1005.5,226.1,2.752,63,,
2023,1,4,7,0,16.1,-88,1,10.3,79,34.0,584,174.51910850567097,0,1006.1,220.8,2.675,51,,
2023,1,4,8,0,17.4,-76,0,9.5,70,63.0,775,299.5224703473099,0,1006.6,217.0,3.058,40,,
2023,1,4,9,0,17.9,-60,0,8.9,71,108.0,907,441.6589451202972,0,1007.1,217.4,3.692,30,,
2023,1,4,10,0,17.9,-34,0,8.4,72,156.0,987,550.7747299967377,0,1007.5,215.4,4.226,22,,
2023,1,4,11,0,17.9,5,0,8,72,215.0,1008,653.1369002117626,0,1008,220.6,4.383,19,,
2023,1,4,12,0,18,41,0,7.6,72,682.0,971,956.0075940644126,0,1008.2,227.1,4.254,23,,
2023,1,4,13,0,18.1,65,0,7.4,70,848.0,880,1023.5275912466344,0,1008.4,224.6,4.453,32,,
2023,1,4,14,0,18.2,80,0,7.1,66,824.0000000000001,741,943.5036186629634,0,1008.5,221.5,5.162,43,,
2023,1,4,15,0,18,90,0,7.2,60,778.0,565,807.3476440819135,0,1008.7,214.6,6.34,54,,
2023,1,4,16,0,17.4,100,0,7.6,53,546.0,368,554.3226572290655,0,1009,196.1,7.371,66,,
2023,1,4,17,0,16.9,109,0,8,40,223.0,175,269.06995166024694,0,1009.3,197.7,7.663,77,,
2023,1,4,18,0,15.8,118,0,8.4,12,173.0,39,134.2456542800149,0,1009.7,214.8,7.327,87,,
2023,1,4,19,0,14.5,128,0,8.8,0,64.0,0,20.524612225112637,0,1010.2,224.5,7.083,96,,
2023,1,4,20,0,13,140,0,9.2,0,0.0,0,0.0,0,1010.7,212.2,7.164,104,,
2023,1,4,21,0,12.5,152,1,9.5,0,0.0,0,0.0,0,1010.9,198.5,6.802,111,,
2023,1,4,22,0,12.7,167,51.6,9.6,0,0.0,0,0.0,0,1010.8,192.4,6.314,115,,
2023,1,4,23,0,12.9,-178,61.9,9.8,0,0.0,0,0.0,0,1010.7,171.6,5.905,116,,
2023,1,5,0,0,12.9,-163,51.9,9.9,0,0.0,0,0.0,0,1010.6,154.6,5.568,114,,
2023,1,5,1,0,12.7,-149,52,10,0,0.0,0,0.0,0,1010.6,119.3,5.426,109,,
2023,1,5,2,0,12.5,-137,52,10.2,0,0.0,0,0.0,0,1010.6,101.6,5.335,103,,
2023,1,5,3,0,12.6,-126,51.6,10.3,1,0.0,0,0.0,0,1010.8,96.0,5.193,94,,
2023,1,5,4,0,13,-116,53.8,10.5,37,1.0,0,1.0,0,1011.2,90.5,5.069,84,,
2023,1,5,5,0,13.4,-107,59.7,10.7,99,11.0,0,25.55570610231269,0,1011.6,87.6,4.911,74,,
2023,1,5,6,0,14.4,-98,71.9,10.8,122,20.0,2,82.40345831630707,0,1011.9,90.1,4.739,63,,
2023,1,5,7,0,15.8,-88,44.8,10.8,295,42.0,92,179.60129705320483,0,1012.2,106.3,4.553,52,,
