country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,MERRA-2,Point 38,9,-25.0,151.875,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0.0,0.0,0,0.0,0,1001.6,59.5,4.99,90.0,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0.0,0.0,0,0.0,0,1001.2,68.1,4.29,90.0,,
2023,1,1,2,0,13.2,-136,80.9,10,0.0,0.0,0,0.0,0,1000.7,245.4,4.4,90.0,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0.0,0.0,0,0.0,0,1000.8,215.1,4.42,90.0,,
2023,1,1,4,0,13.6,-116,86.8,11.1,0.0,0.0,0,0.0,0,1001.2,191,4.16,90.0,,
2023,1,1,5,0,13.8,-107,88.2,11.8,24.41,98.78,0,31.162950878855558,0,1001.7,179.3,4.1,86.08,,
2023,1,1,6,0,14.2,-98,82.3,12.5,92.35,401.16,0,205.3454033645857,0,1002.3,159.8,6.3,73.64,,
2023,1,1,7,0,14.8,-88,90.4,13.2,114.97,675.67,0,446.96711173263293,0,1003,138.1,7.07,60.57,,
2023,1,1,8,0,15.4,-76,88.5,13.9,170.73,640.85,0,605.6573175991011,0,1003.7,28.5,6.6,47.26,,
2023,1,1,9,0,15.9,-60,80.8,13.5,232.83,731.57,0,840.6822694061292,0,1004,263.1,6.14,33.81,,
2023,1,1,10,0,16.4,-33,59.9,12.3,402.49,428.38,7,804.107006732512,0,1004.1,258.3,5.81,20.36,,
2023,1,1,11,0,16.9,6,25.9,10.9,317.04,606.45,353,918.2602069350896,0,1004.2,235.9,5.6,7.53,,
2023,1,1,12,0,17.1,42,5.9,9.7,291.67,657.92,734,942.1925982184459,0,1004.4,243.1,5.49,8.6,,
2023,1,1,13,0,17.2,65,7.9,8.6,171.44,814.01,628,928.3396457746685,0,1004.7,234.4,5.6,21.59,,
2023,1,1,14,0,17.2,80,4.1,7.6,220.65,713.48,606,804.7412528793067,0,1005,232.8,5.97,35.05,,
2023,1,1,15,0,16.9,91,0,7,136.87,776.25,544,651.3302740000248,0,1005.3,227,6.7,48.49,,
2023,1,1,16,0,16.3,100,0.2,6.8,90.02,732.09,349,436.0822916824386,0,1005.7,217,7.64,61.79,,
2023,1,1,17,0,15.6,109,12.4,6.7,61.45,568.01,117,209.993365872877,0,1006.1,220.5,8.35,74.84,,
2023,1,1,18,0,14.7,118,6.9,6.7,16.76,119.68,10,23.127862215288765,0,1006.5,221.9,8.37,86.95,,
2023,1,1,19,0,13.5,129,0.6,6.8,0.0,0.0,0,0.0,0,1006.9,210.6,7.69,90.0,,
2023,1,1,20,0,12.3,140,32.9,6.8,0.0,0.0,0,0.0,0,1007.3,198.9,7.03,90.0,,
2023,1,1,21,0,11.6,153,18.4,7,0.0,0.0,0,0.0,0,1007.4,202.4,6.73,90.0,,
2023,1,1,22,0,11.3,167,0.6,7.3,0.0,0.0,0,0.0,0,1007.2,198.5,6.11,90.0,,
2023,1,1,23,0,11,-178,33.5,7.6,0.0,0.0,0,0.0,0,1007,181.4,5.34,90.0,,
2023,1,2,0,0,10.9,-163,49.4,7.9,0.0,0.0,0,0.0,0,1006.8,139.9,4.73,90.0,,
2023,1,2,1,0,11,-149,41.5,8.2,0.0,0.0,0,0.0,0,1006.7,93.8,4.41,90.0,,
2023,1,2,2,0,11.1,-136,13.7,8.5,0.0,0.0,0,0.0,0,1006.6,85.9,3.86,90.0,,
2023,1,2,3,0,11.8,-126,0.7,9.1,0.0,0.0,0,0.0,0,1006.6,95.5,3.48,90.0,,
2023,1,2,4,0,12.9,-116,34.1,10,0.0,0.0,0,0.0,0,1006.8,89.6,3.49,90.0,,
2023,1,2,5,0,14.1,-107,62.1,10.9,19.5,206.45,0,33.25415211095782,0,1007.1,78.4,3.54,86.18,,
2023,1,2,6,0,15.5,-98,66.4,11.7,63.37,589.48,0,228.1260502430551,0,1007,74,4.56,73.77,,
2023,1,2,7,0,17.1,-88,49.3,12.4,57.47,869.58,3,483.1595401604185,0,1006.8,84,4.81,60.69,,
2023,1,2,8,0,18.7,-76,27.8,13.1,106.59,858.91,148,688.1861974905963,0,1006.5,85.9,4.56,47.38,,
2023,1,2,9,0,19.5,-60,23.1,13.4,155.81,813.75,211,830.9947612203114,0,1006.1,83.1,4.33,33.93,,
2023,1,2,10,0,19.8,-33,47.7,13.3,343.99,668.76,72,970.480607975772,0,1005.5,83.5,4.28,20.48,,
2023,1,2,11,0,19.9,6,51.5,13.2,308.3,636.32,0,938.9713659333011,0,1005,83.1,4.29,7.64,,
2023,1,2,12,0,20.1,42,40.8,13.2,416.62,480.09,1,891.4118265663326,0,1004.4,81.7,4.33,8.52,,
2023,1,2,13,0,20.1,65,33.4,13.4,350.13,438.22,44,757.8575866410829,0,1003.7,82.7,4.34,21.5,,
2023,1,2,14,0,20.2,80,33.2,13.6,334.76,408.9,27,669.8749258719449,0,1003.1,82.4,4.56,34.96,,
2023,1,2,15,0,20,91,28.2,13.7,179.32,663.19,52,619.6292249688402,0,1002.5,84.4,5.24,48.4,,
2023,1,2,16,0,19.6,100,38.5,13.8,60.25,745.73,29,413.67719671314853,0,1001.9,88.9,6.11,61.71,,
2023,1,2,17,0,19.2,109,21.9,13.8,58.51,511.25,21,192.81252433768435,0,1001.3,89.4,6.96,74.77,,
2023,1,2,18,0,19.1,118,37.1,13.8,18.65,142.32,12,26.32169336939577,0,1000.9,93.4,7.24,86.91,,
2023,1,2,19,0,19.2,128,20.2,14,0.0,0.0,0,0.0,0,1000.6,95,6.74,90.0,,
2023,1,2,20,0,19.4,140,45,14.1,0.0,0.0,0,0.0,0,1000.4,96.6,5.97,90.0,,
2023,1,2,21,0,19.5,153,57.1,14.1,0.0,0.0,0,0.0,0,999.9,97.6,5.31,90.0,,
2023,1,2,22,0,19.7,167,18.1,14.1,0.0,0.0,0,0.0,0,999.2,101.2,4.61,90.0,,
2023,1,2,23,0,19.8,-178,0,14.1,0.0,0.0,0,0.0,0,998.5,104.1,3.61,90.0,,
2023,1,3,0,0,20,-163,0.6,13.9,0.0,0.0,0,0.0,0,998.1,93.5,2.81,90.0,,
2023,1,3,1,0,20.3,-149,29.8,13.5,0.0,0.0,0,0.0,0,997.8,91,2.31,90.0,,
2023,1,3,2,0,20.5,-137,16.7,13.1,0.0,0.0,0,0.0,0,997.5,82.7,1.93,90.0,,
2023,1,3,3,0,20.6,-126,1,13.1,0.0,0.0,0,0.0,0,997.8,70.4,1.64,90.0,,
2023,1,3,4,0,20.6,-116,50,13.5,0.0,0.0,0,0.0,0,998.4,64.2,1.52,90.0,,
2023,1,3,5,0,20.5,-107,48.1,13.8,19.52,170.53,2,30.554395420688024,0,999,58,1.47,86.29,,
2023,1,3,6,0,21.7,-98,23,14,53.62,628.33,88,227.86511610948298,0,999.3,41.8,0.91,73.9,,
