Unnamed: 0,country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
19,2023,1,1,17,0,15.6,109,12.4,6.7,64.58,545.18,117,226.24853584518172,0,1006.1,220.5,5.26,72.75,,
20,2023,1,1,18,0,14.7,118,6.9,6.7,23.12,234.58,10,43.48342061547149,0,1006.5,221.9,4.95,85.02,,
21,2023,1,1,19,0,13.5,129,0.6,6.8,0.0,0.0,0,0.0,0,1006.9,210.6,5.53,90.0,,
22,2023,1,1,20,0,12.3,140,32.9,6.8,0.0,0.0,0,0.0,0,1007.3,198.9,8.15,90.0,,
23,2023,1,1,21,0,11.6,153,18.4,7,0.0,0.0,0,0.0,0,1007.4,202.4,10.2,90.0,,
24,2023,1,1,22,0,11.3,167,0.6,7.3,0.0,0.0,0,0.0,0,1007.2,198.5,13.15,90.0,,
25,2023,1,1,23,0,11,-178,33.5,7.6,0.0,0.0,0,0.0,0,1007,181.4,12.2,90.0,,
26,2023,1,2,0,0,10.9,-163,49.4,7.9,0.0,0.0,0,0.0,0,1006.8,139.9,9.99,90.0,,
27,2023,1,2,1,0,11,-149,41.5,8.2,0.0,0.0,0,0.0,0,1006.7,93.8,9.01,90.0,,
28,2023,1,2,2,0,11.1,-136,13.7,8.5,0.0,0.0,0,0.0,0,1006.6,85.9,8.67,90.0,,
29,2023,1,2,3,0,11.8,-126,0.7,9.1,0.0,0.0,0,0.0,0,1006.6,95.5,8.01,90.0,,
30,2023,1,2,4,0,12.9,-116,34.1,10,0.0,0.0,0,0.0,0,1006.8,89.6,6.97,90.0,,
31,2023,1,2,5,0,14.1,-107,62.1,10.9,23.29,201.54,0,38.89223593020466,0,1007.1,78.4,6.51,85.56,,
32,2023,1,2,6,0,15.5,-98,66.4,11.7,55.61,634.08,0,236.86533273121194,0,1007,74,6.83,73.39,,
33,2023,1,2,7,0,17.1,-88,49.3,12.4,71.36,806.63,3,466.35608891701884,0,1006.8,84,5.4,60.68,,
34,2023,1,2,8,0,18.7,-76,27.8,13.1,80.43,902.97,148,687.9069435489298,0,1006.5,85.9,3.11,47.72,,
35,2023,1,2,9,0,19.5,-60,23.1,13.4,84.62,951.54,211,867.3953585175689,0,1006.1,83.1,0.67,34.65,,
36,2023,1,2,10,0,19.8,-33,47.7,13.3,79.63,990.37,72,999.9427918677153,0,1005.5,83.5,1.98,21.68,,
37,2023,1,2,11,0,19.9,6,51.5,13.2,219.6,818.78,0,1026.3347879883806,0,1005,83.1,3.81,9.84,,
38,2023,1,2,12,0,20.1,42,40.8,13.2,226.99,730.82,1,948.2038946644229,0,1004.4,81.7,4.93,9.3,,
39,2023,1,2,13,0,20.1,65,33.4,13.4,194.13,703.15,44,850.7967265453086,0,1003.7,82.7,5.66,20.95,,
40,2023,1,2,14,0,20.2,80,33.2,13.6,146.34,704.4,27,731.0006536211769,0,1003.1,82.4,6.08,33.9,,
41,2023,1,2,15,0,20,91,28.2,13.7,146.45,685.6,52,614.2030744054023,0,1002.5,84.4,6.17,46.98,,
42,2023,1,2,16,0,19.6,100,38.5,13.8,109.37,662.62,29,441.0805391407988,0,1001.9,88.9,5.95,59.96,,
43,2023,1,2,17,0,19.2,109,21.9,13.8,68.98,580.25,21,241.6284592875473,0,1001.3,89.4,5.52,72.69,,
44,2023,1,2,18,0,19.1,118,37.1,13.8,28.99,155.87,12,42.65626653391456,0,1000.9,93.4,4.86,84.97,,
45,2023,1,2,19,0,19.2,128,20.2,14,0.0,0.0,0,0.0,0,1000.6,95,3.81,90.0,,
46,2023,1,2,20,0,19.4,140,45,14.1,0.0,0.0,0,0.0,0,1000.4,96.6,3.61,90.0,,
47,2023,1,2,21,0,19.5,153,57.1,14.1,0.0,0.0,0,0.0,0,999.9,97.6,5.97,90.0,,
48,2023,1,2,22,0,19.7,167,18.1,14.1,0.0,0.0,0,0.0,0,999.2,101.2,8.3,90.0,,
49,2023,1,2,23,0,19.8,-178,0,14.1,0.0,0.0,0,0.0,0,998.5,104.1,9.92,90.0,,
50,2023,1,3,0,0,20,-163,0.6,13.9,0.0,0.0,0,0.0,0,998.1,93.5,10.86,90.0,,
51,2023,1,3,1,0,20.3,-149,29.8,13.5,0.0,0.0,0,0.0,0,997.8,91,10.38,90.0,,
52,2023,1,3,2,0,20.5,-137,16.7,13.1,0.0,0.0,0,0.0,0,997.5,82.7,9.69,90.0,,
53,2023,1,3,3,0,20.6,-126,1,13.1,0.0,0.0,0,0.0,0,997.8,70.4,8.83,90.0,,
54,2023,1,3,4,0,20.6,-116,50,13.5,0.0,0.0,0,0.0,0,998.4,64.2,8.44,90.0,,
55,2023,1,3,5,0,20.5,-107,48.1,13.8,25.9,67.26,2,30.96648093980874,0,999,58,8.29,85.68,,
56,2023,1,3,6,0,21.7,-98,23,14,78.23,415.76,88,196.17306129877244,0,999.3,41.8,8.28,73.52,,
57,2023,1,3,7,0,23.6,-88,7.5,14.1,115.04,605.3,383,410.15699436866464,0,999.4,333.7,7.43,60.82,,
58,2023,1,3,8,0,25.6,-76,1,14.2,257.16,351.7,625,493.1766764448357,0,999.4,324,6.11,47.85,,
59,2023,1,3,9,0,26.3,-60,23.7,14,406.36,336.13,252,682.4398295305035,0,999.1,311.4,4.63,34.78,,
60,2023,1,3,10,0,26,-33,21.3,13.6,364.71,249.36,286,596.2210597682649,0,998.6,303.5,3.84,21.81,,
61,2023,1,3,11,0,25.5,6,4.6,13.1,403.52,39.7,671,442.6204720374422,0,998,308.3,4.39,9.97,,
62,2023,1,3,12,0,25.2,42,0.1,13,289.59,417.22,767,701.3377034964705,0,997.5,325.4,5.21,9.29,,
63,2023,1,3,13,0,24.9,65,4.1,13.1,283.05,548.37,591,795.4079621749324,0,996.9,331.5,5.9,20.88,,
64,2023,1,3,14,0,24.7,80,55.5,13.3,96.07,890.18,181,835.5363656650366,0,996.3,312.1,6.34,33.83,,
65,2023,1,3,15,0,23.9,91,93.3,13.5,183.44,697.7,0,660.0711915919998,0,996.1,292.2,6.44,46.91,,
66,2023,1,3,16,0,22.8,100,97.8,13.9,97.49,722.65,0,460.0158469648212,0,996.3,285.1,6.18,59.89,,
67,2023,1,3,17,0,21.6,109,85.7,14.2,71.45,609.49,0,253.40782248661083,0,996.5,183.8,5.62,72.63,,
68,2023,1,3,18,0,20.6,118,57.3,14.3,28.47,167.43,0,43.2953584997897,0,997.1,141.3,4.79,84.92,,
69,2023,1,3,19,0,19.7,128,69.2,14.1,0.0,0.0,0,0.0,0,998.1,211,4.27,90.0,,
70,2023,1,3,20,0,18.8,140,83,13.8,0.0,0.0,0,0.0,0,999,348.6,4.2,90.0,,
71,2023,1,3,21,0,18.1,153,82.6,13.5,0.0,0.0,0,0.0,0,999.5,354.5,4.24,90.0,,
72,2023,1,3,22,0,17.6,167,62.2,13,0.0,0.0,0,0.0,0,999.7,320.3,4.81,90.0,,
73,2023,1,3,23,0,17,-178,50.8,12.6,0.0,0.0,0,0.0,0,999.8,249.3,5.75,90.0,,
74,2023,1,4,0,0,16.4,-163,51,12.5,0.0,0.0,0,0.0,0,1000.1,252.8,6.63,90.0,,
75,2023,1,4,1,0,15.7,-149,56.5,12.6,0.0,0.0,0,0.0,0,1000.6,249.4,7.22,90.0,,
76,2023,1,4,2,0,15.1,-137,53.6,12.8,0.0,0.0,0,0.0,0,1001.2,244.2,7.69,90.0,,
77,2023,1,4,3,0,14.7,-126,50.9,12.6,0.0,0.0,0,0.0,0,1002.1,249.5,7.9,90.0,,
78,2023,1,4,4,0,14.5,-116,62.8,12.2,0.0,0.0,3,0.0,0,1003.4,243.4,8.04,90.0,,
79,2023,1,4,5,0,14.3,-107,25,11.8,22.81,212.34,175,38.361398778081345,0,1004.7,231.4,7.69,85.8,,
80,2023,1,4,6,0,14.9,-98,1.9,11.1,53.71,652.65,372,237.32440441490093,0,1005.5,226.1,6.54,73.66,,
81,2023,1,4,7,0,16.1,-88,1,10.3,64.48,839.0,584,471.87548290568384,0,1006.1,220.8,6.8,60.95,,
82,2023,1,4,8,0,17.4,-76,0,9.5,77.93,916.23,775,691.2451741081363,0,1006.6,217,5.8,47.98,,
83,2023,1,4,9,0,17.9,-60,0,8.9,88.57,950.7,907,868.1934412387955,0,1007.1,217.4,4.54,34.91,,
84,2023,1,4,10,0,17.9,-34,0,8.4,103.39,963.51,987,997.1183983608986,0,1007.5,215.4,4.08,21.94,,
85,2023,1,4,11,0,17.9,5,0,8,184.29,872.94,1008,1043.675474529169,0,1008,220.6,4.07,10.11,,
86,2023,1,4,12,0,18,41,0,7.6,281.61,706.11,971,978.4784793880323,0,1008.2,227.1,4.36,9.28,,
87,2023,1,4,13,0,18.1,65,0,7.4,353.63,342.09,880,673.3820921460388,0,1008.4,224.6,4.75,20.82,,
88,2023,1,4,14,0,18.2,80,0,7.1,322.03,239.66,741,521.2767655461901,0,1008.5,221.5,4.93,33.76,,
89,2023,1,4,15,0,18,90,0,7.2,145.07,0.0,565,145.07,0,1008.7,214.6,4.83,46.84,,
90,2023,1,4,16,0,17.4,100,0,7.6,165.84,0.0,368,165.84,0,1009,196.1,4.47,59.83,,
91,2023,1,4,17,0,16.9,109,0,8,57.3,0.0,175,57.3,0,1009.3,197.7,4.28,72.57,,
92,2023,1,4,18,0,15.8,118,0,8.4,14.37,0.0,39,14.37,0,1009.7,214.8,4.92,84.88,,
93,2023,1,4,19,0,14.5,128,0,8.8,0.0,0.0,0,0.0,0,1010.2,224.5,7.15,90.0,,
94,2023,1,4,20,0,13,140,0,9.2,0.0,0.0,0,0.0,0,1010.7,212.2,9.19,90.0,,
95,2023,1,4,21,0,12.5,152,1,9.5,0.0,0.0,0,0.0,0,1010.9,198.5,7.99,90.0,,
96,2023,1,4,22,0,12.7,167,51.6,9.6,0.0,0.0,0,0.0,0,1010.8,192.4,5.41,90.0,,
97,2023,1,4,23,0,12.9,-178,61.9,9.8,0.0,0.0,0,0.0,0,1010.7,171.6,6.36,90.0,,
98,2023,1,5,0,0,12.9,-163,51.9,9.9,0.0,0.0,0,0.0,0,1010.6,154.6,6.79,90.0,,
99,2023,1,5,1,0,12.7,-149,52,10,0.0,0.0,0,0.0,0,1010.6,119.3,5.16,90.0,,
100,2023,1,5,2,0,12.5,-137,52,10.2,0.0,0.0,0,0.0,0,1010.6,101.6,1.65,90.0,,
101,2023,1,5,3,0,12.6,-126,51.6,10.3,0.0,0.0,0,0.0,0,1010.8,96,1.11,90.0,,
102,2023,1,5,4,0,13,-116,53.8,10.5,0.0,0.0,0,0.0,0,1011.2,90.5,2.68,90.0,,
103,2023,1,5,5,0,13.4,-107,59.7,10.7,14.29,0.0,0,14.29,0,1011.6,87.6,3.74,85.92,,
104,2023,1,5,6,0,14.4,-98,71.9,10.8,63.62,39.17,2,74.54808162355661,0,1011.9,90.1,4.14,73.8,,
105,2023,1,5,7,0,15.8,-88,44.8,10.8,146.09,60.05,92,175.12028215535716,0,1012.2,106.3,4.32,61.09,,
106,2023,1,5,8,0,17.3,-76,25.4,10.9,240.4,51.68,184,274.9001571900981,0,1012.5,66.9,4.52,48.12,,
107,2023,1,5,9,0,18.1,-60,35.2,10.9,299.4,84.94,75,368.94474500374963,0,1012.4,336.7,5.38,35.04,,
108,2023,1,5,10,0,18.4,-34,57.6,10.8,354.9,282.48,0,616.6814176637128,0,1012.2,10.6,5.94,22.07,,
109,2023,1,5,11,0,18.7,5,55.7,10.8,379.54,212.23,0,588.389545309283,0,1011.9,29.1,6.91,10.24,,
110,2023,1,5,12,0,18.9,41,57.7,10.8,379.12,163.8,0,540.7761965186156,0,1011.8,34.9,7.74,9.28,,
111,2023,1,5,13,0,19.1,64,56.7,10.9,363.5,145.11,2,499.18849526846356,0,1011.6,34.5,7.91,20.76,,
112,2023,1,5,14,0,19.2,79,35.5,11,318.18,240.1,101,517.9554326339019,0,1011.5,41.4,7.65,33.69,,
113,2023,1,5,15,0,19,90,13.3,11.2,206.81,343.98,279,442.36802763125047,0,1011.5,37.9,7.16,46.78,,
114,2023,1,5,16,0,18.4,100,2.4,11.4,160.28,232.55,294,277.3625091512498,0,1011.7,34.5,6.52,59.77,,
115,2023,1,5,17,0,17.9,109,0,11.7,73.4,245.46,153,147.1295249580108,0,1011.9,30.5,5.79,72.52,,
116,2023,1,5,18,0,16.9,118,0,11.8,28.62,149.6,32,42.048615517641224,0,1012.3,24.9,4.82,84.85,,
117,2023,1,5,19,0,15.6,128,0,11.7,0.0,0.0,0,0.0,0,1012.7,344.4,4.36,90.0,,
118,2023,1,5,20,0,14.2,139,0,11.7,0.0,0.0,0,0.0,0,1013.2,349.7,4.02,90.0,,
119,2023,1,5,21,0,13.5,152,0,11.6,0.0,0.0,0,0.0,0,1013.3,33,3.64,90.0,,
120,2023,1,5,22,0,13.2,167,0,11.6,0.0,0.0,0,0.0,0,1013.2,54.6,3.11,90.0,,
121,2023,1,5,23,0,13,-178,0,11.5,0.0,0.0,0,0.0,0,1013,71.9,5.29,90.0,,
122,2023,1,6,0,0,12.8,-163,0,11.5,0.0,0.0,0,0.0,0,1012.9,75.9,9.74,90.0,,
123,2023,1,6,1,0,12.6,-149,0,11.4,0.0,0.0,0,0.0,0,1012.7,66.8,11.05,90.0,,
124,2023,1,6,2,0,12.5,-137,0,11.3,0.0,0.0,0,0.0,0,1012.5,65.2,9.85,90.0,,
125,2023,1,6,3,0,12.9,-126,0.1,11.7,0.0,0.0,1,0.0,0,1012.6,96,8.51,90.0,,
126,2023,1,6,4,0,13.8,-116,3.7,12.4,0.0,0.0,37,0.0,0,1012.9,95,8.08,90.0,,
127,2023,1,6,5,0,14.8,-107,2,13.1,19.13,267.19,176,37.62867010456695,0,1013.2,88.6,7.75,86.03,,
128,2023,1,6,6,0,16.2,-98,0.2,13.4,44.45,720.0,361,243.63356148222863,0,1013.5,99.3,7.57,73.94,,
129,2023,1,6,7,0,17.9,-88,8.2,13.4,62.69,860.69,379,477.0672691300034,0,1013.7,80.3,6.82,61.22,,
130,2023,1,6,8,0,19.6,-76,29.4,13.4,70.44,956.91,138,707.6288250128584,0,1014,72.8,4.82,48.25,,
131,2023,1,6,9,0,20.5,-60,14,13.1,82.57,1003.11,570,902.5588645071487,0,1013.9,70.1,2.75,35.17,,
132,2023,1,6,10,0,20.6,-34,0,12.6,84.16,1016.39,920,1025.1385628553126,0,1013.6,63.2,1.4,22.21,,
133,2023,1,6,11,0,20.7,5,0,12.1,218.19,779.32,943,984.7559792793043,0,1013.4,57.4,1.59,10.38,,
134,2023,1,6,12,0,20.7,41,0,11.9,331.55,608.86,910,932.4241353503212,0,1013,57.8,1.9,9.29,,
135,2023,1,6,13,0,20.8,64,0,12.1,137.3,857.26,821,939.1658507156919,0,1012.7,55.5,2.15,20.71,,
136,2023,1,6,14,0,20.8,79,0,12.3,319.21,462.81,684,704.5601250025804,0,1012.3,55.1,2.59,33.63,,
137,2023,1,6,15,0,20.4,90,0,12.7,205.88,612.57,513,625.8361052007328,0,1012.1,59.5,3.23,46.72,,
138,2023,1,6,16,0,19.8,100,0,13.1,87.21,739.23,325,460.060554401061,0,1012.2,68.3,4.09,59.71,,
139,2023,1,6,17,0,19,109,0,13.5,54.63,661.97,147,253.90858241096336,0,1012.2,78.5,5.28,72.48,,
140,2023,1,6,18,0,18.2,118,0,13.8,25.49,208.61,31,44.32434247005031,0,1012.2,86.2,7.09,84.82,,
141,2023,1,6,19,0,17.3,128,0,13.9,0.0,0.0,0,0.0,0,1012.3,90,8.3,90.0,,
142,2023,1,6,20,0,16.5,139,0,14,0.0,0.0,0,0.0,0,1012.4,89.6,8.5,90.0,,
143,2023,1,6,21,0,16,152,0,13.8,0.0,0.0,0,0.0,0,1012.1,90.1,9.66,90.0,,
144,2023,1,6,22,0,15.9,166,0,13.4,0.0,0.0,0,0.0,0,1011.5,90.1,12.11,90.0,,
145,2023,1,6,23,0,15.9,-178,0,13,0.0,0.0,0,0.0,0,1010.9,88.9,12.85,90.0,,
146,2023,1,7,0,0,15.9,-163,0,12.9,0.0,0.0,0,0.0,0,1010.4,86.8,11.05,90.0,,
147,2023,1,7,1,0,15.9,-149,0,13,0.0,0.0,0,0.0,0,1009.9,88.3,9.78,90.0,,
148,2023,1,7,2,0,15.9,-137,0,13,0.0,0.0,0,0.0,0,1009.5,92.3,8.87,90.0,,
149,2023,1,7,3,0,16.2,-126,0.6,13.4,0.0,0.0,0,0.0,0,1009.3,90.4,7.88,90.0,,
150,2023,1,7,4,0,16.5,-116,32.9,13.9,0.0,0.0,0,0.0,0,1009.3,92.2,6.9,90.0,,
151,2023,1,7,5,0,16.9,-107,53.5,14.4,19.19,149.67,0,29.23953543994704,0,1009.4,94.1,6.56,86.15,,
152,2023,1,7,6,0,17.8,-98,73.6,14.7,67.76,481.54,0,199.84397242679682,0,1009,92.3,6.95,74.08,,
153,2023,1,7,7,0,19.2,-88,79.8,15,146.8,521.9,0,396.9491171809715,0,1008.4,85.2,6.49,61.36,,
154,2023,1,7,8,0,20.6,-76,72.1,15.2,163.28,678.07,0,613.6454167210071,0,1007.8,88.5,4.99,48.38,,
155,2023,1,7,9,0,21.5,-60,57.4,15.3,247.59,707.79,11,825.2440248828367,0,1007,88.4,3.04,35.3,,
156,2023,1,7,10,0,22,-34,18.3,15.4,219.87,799.35,580,959.2244520735585,0,1006.1,85.6,1.63,22.34,,
157,2023,1,7,11,0,22.3,4,0,15.6,227.36,790.33,898,1004.3803326323758,0,1005.2,81.4,1.8,10.53,,
158,2023,1,7,12,0,22.6,40,0,15.8,439.8,462.28,860,895.9906149380927,0,1004.4,75.8,2.77,9.31,,
159,2023,1,7,13,0,22.7,64,0,16,403.9,410.96,769,788.4313986369327,0,1003.8,80.3,3.48,20.66,,
160,2023,1,7,14,0,22.8,79,0.9,16.3,344.86,455.69,618,724.5458666633851,0,1003.2,80.8,4.14,33.57,,
161,2023,1,7,15,0,22.5,90,0.5,16.5,315.32,248.38,466,485.7897181948358,0,1002.7,80.2,4.72,46.66,,
162,2023,1,7,16,0,21.9,99,2.8,16.8,188.2,428.63,275,404.7139853240469,0,1002.3,81.9,5.03,59.66,,
163,2023,1,7,17,0,21.2,108,7.7,17,102.05,328.99,98,201.36246128583826,0,1001.9,85,5.41,72.43,,
164,2023,1,7,18,0,20.4,118,3.5,17.1,37.0,70.2,15,43.37460881904823,0,1001.7,84.7,6.1,84.79,,
165,2023,1,7,19,0,19.7,128,0,17.1,0.0,0.0,0,0.0,0,1001.6,81.4,7.52,90.0,,
166,2023,1,7,20,0,18.9,139,0,17,0.0,0.0,0,0.0,0,1001.6,85.3,8.18,90.0,,
167,2023,1,7,21,0,18.6,152,0,16.9,0.0,0.0,0,0.0,0,1001.2,86.6,7.91,90.0,,
168,2023,1,7,22,0,18.6,166,0,16.6,0.0,0.0,0,0.0,0,1000.4,93,6.06,90.0,,
169,2023,1,7,23,0,18.7,-178,0,16.3,0.0,0.0,0,0.0,0,999.6,94.5,4.0,90.0,,
170,2023,1,8,0,0,19,-163,0.9,16.3,0.0,0.0,0,0.0,0,998.9,94.6,6.56,90.0,,
171,2023,1,8,1,0,19.4,-149,44.8,16.5,0.0,0.0,0,0.0,0,998.2,84.5,9.36,90.0,,
172,2023,1,8,2,0,19.9,-137,55.3,16.7,0.0,0.0,0,0.0,0,997.5,91.6,9.5,90.0,,
173,2023,1,8,3,0,20.3,-126,53.8,17,0.0,0.0,0,0.0,0,997.3,96.2,8.71,90.0,,
174,2023,1,8,4,0,20.6,-116,80.4,17.2,0.0,0.0,0,0.0,0,997.5,88.4,7.61,90.0,,
175,2023,1,8,5,0,20.9,-107,94.4,17.5,21.42,110.1,0,28.582534226369205,0,997.7,78.5,6.69,86.27,,
176,2023,1,8,6,0,20.6,-97,96.8,17.7,80.83,483.45,0,212.30149746604633,0,997.7,70.2,6.72,74.22,,
177,2023,1,8,7,0,19.9,-88,97.7,17.7,90.46,717.37,0,432.75937984743524,0,997.7,32.4,5.16,61.5,,
178,2023,1,8,8,0,19,-76,95,17.8,118.84,810.49,0,655.6749998196962,0,997.7,293.3,3.63,48.52,,
179,2023,1,8,9,0,18.6,-60,96.4,17.8,148.26,803.21,0,802.6538074717486,0,997.5,244,2.64,35.44,,
180,2023,1,8,10,0,18.5,-34,97.3,17.8,136.8,899.33,0,967.7926633975101,0,997.2,295.2,3.29,22.48,,
181,2023,1,8,11,0,18.5,4,97.4,17.8,274.64,700.78,0,963.2807710734778,0,996.9,289.5,4.28,10.68,,
182,2023,1,8,12,0,18.3,40,95.2,17.6,362.89,581.04,0,936.2269523627342,0,996.7,288.8,4.94,9.34,,
183,2023,1,8,13,0,17.9,64,91.8,17.3,359.77,626.81,0,946.4244596154682,0,996.8,280.7,5.18,20.62,,
184,2023,1,8,14,0,17.6,79,88.8,17,89.9,866.08,0,811.9449277688495,0,996.8,294.3,5.26,33.52,,
185,2023,1,8,15,0,17.3,90,93.3,16.7,169.96,659.59,0,623.0724009481544,0,997.1,256.8,5.28,46.61,,
186,2023,1,8,16,0,17,99,83.8,16.3,95.63,691.63,0,445.4098791036018,0,997.6,248,5.27,59.62,,
187,2023,1,8,17,0,16.6,108,76.7,16,65.49,633.3,0,256.9808518122564,0,998.1,236.7,5.11,72.4,,
188,2023,1,8,18,0,16.2,117,80,15.3,27.54,181.62,0,44.12695803703398,0,998.4,228.7,5.05,84.76,,
189,2023,1,8,19,0,15.6,128,78,14.5,0.0,0.0,0,0.0,0,998.7,225.2,5.58,90.0,,
190,2023,1,8,20,0,14.9,139,89.8,13.7,0.0,0.0,0,0.0,0,998.9,221,6.25,90.0,,
191,2023,1,8,21,0,14.5,152,90.2,13.2,0.0,0.0,0,0.0,0,999,213.9,6.96,90.0,,
192,2023,1,8,22,0,14.3,166,63.6,13.1,0.0,0.0,0,0.0,0,999.1,217.7,7.28,90.0,,
193,2023,1,8,23,0,14.1,-179,18.4,13,0.0,0.0,0,0.0,0,999.1,214.7,6.91,90.0,,
194,2023,1,9,0,0,13.7,-163,0,12.6,0.0,0.0,0,0.0,0,999.2,207.7,6.33,90.0,,
195,2023,1,9,1,0,13.3,-149,0,12,0.0,0.0,0,0.0,0,999.4,201.2,6.26,90.0,,
196,2023,1,9,2,0,12.9,-137,0,11.4,0.0,0.0,0,0.0,0,999.7,202.6,7.32,90.0,,
197,2023,1,9,3,0,12.8,-126,0,10.9,0.0,0.0,1,0.0,0,1000.1,203.2,8.18,90.0,,
198,2023,1,9,4,0,12.9,-116,0.9,10.6,0.0,0.0,47,0.0,0,1000.7,196.8,8.37,90.0,,
199,2023,1,9,5,0,13.1,-106,0.5,10.2,20.04,165.39,187,30.453732906675985,0,1001.2,198.3,7.69,86.39,,
200,2023,1,9,6,0,13.7,-97,0,9.6,61.42,586.87,378,219.5369183215812,0,1001.5,200.9,6.9,74.37,,
201,2023,1,9,7,0,14.7,-88,0,8.9,78.55,811.05,569,463.80684643570333,0,1001.6,201.2,6.03,61.64,,
202,2023,1,9,8,0,15.7,-76,0,8.1,95.88,881.79,738,678.3252112999544,0,1001.6,198.3,3.36,48.66,,
203,2023,1,9,9,0,16.6,-60,0,7.8,134.67,867.88,866,840.6083206002912,0,1001.5,201.5,0.66,35.57,,
204,2023,1,9,10,0,17.3,-34,0,7.7,116.08,897.77,947,944.7899553304347,0,1001.5,206,1.73,22.62,,
205,2023,1,9,11,0,18,4,0,7.6,98.57,965.5,973,1046.8734828372258,0,1001.4,189.5,3.11,10.83,,
206,2023,1,9,12,0,18.4,40,0,7.7,102.51,959.77,941,1049.4743106591118,0,1001.2,57.1,4.43,9.37,,
207,2023,1,9,13,0,18.6,63,0,7.8,111.71,935.19,852,987.2183200988302,0,1001.1,59.4,5.59,20.58,,
208,2023,1,9,14,0,18.7,78,0,7.9,88.74,946.2,713,878.0361023477452,0,1000.9,62.9,6.33,33.47,,
209,2023,1,9,15,0,18.4,90,2.4,8.2,81.77,921.59,506,715.4502964793045,0,1001,66,6.8,46.56,,
210,2023,1,9,16,0,17.8,99,32.9,8.7,83.58,826.2,152,501.91381783515817,0,1001.3,58.1,7.06,59.58,,
211,2023,1,9,17,0,17.1,108,54.9,9.2,69.51,621.52,0,257.7491028094125,0,1001.6,50.1,7.04,72.37,,
212,2023,1,9,18,0,16.3,117,20.9,9.4,42.04,249.21,0,64.84311838710654,0,1002,58.7,6.83,84.75,,
213,2023,1,9,19,0,15.4,127,0,9.3,0.0,0.0,0,0.0,0,1002.5,98.4,7.18,90.0,,
214,2023,1,9,20,0,14.5,139,0,9.2,0.0,0.0,0,0.0,0,1002.9,133.1,7.77,90.0,,
215,2023,1,9,21,0,14.1,152,0,9.4,0.0,0.0,0,0.0,0,1003.1,146.8,8.05,90.0,,
216,2023,1,9,22,0,14.2,166,0,9.9,0.0,0.0,0,0.0,0,1003,146.1,7.24,90.0,,
