Unnamed: 0,country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
141,2023,1,6,19,0,17.3,128,0,13.9,0.0,0.0,0,0.0,0,1012.3,90,9.36,90.0,,
142,2023,1,6,20,0,16.5,139,0,14,0.0,0.0,0,0.0,0,1012.4,89.6,9.62,90.0,,
143,2023,1,6,21,0,16,152,0,13.8,0.0,0.0,0,0.0,0,1012.1,90.1,9.21,90.0,,
144,2023,1,6,22,0,15.9,166,0,13.4,0.0,0.0,0,0.0,0,1011.5,90.1,9.0,90.0,,
145,2023,1,6,23,0,15.9,-178,0,13,0.0,0.0,0,0.0,0,1010.9,88.9,8.86,90.0,,
146,2023,1,7,0,0,15.9,-163,0,12.9,0.0,0.0,0,0.0,0,1010.4,86.8,8.17,90.0,,
147,2023,1,7,1,0,15.9,-149,0,13,0.0,0.0,0,0.0,0,1009.9,88.3,7.74,90.0,,
148,2023,1,7,2,0,15.9,-137,0,13,0.0,0.0,0,0.0,0,1009.5,92.3,7.52,90.0,,
149,2023,1,7,3,0,16.2,-126,0.6,13.4,0.0,0.0,0,0.0,0,1009.3,90.4,7.37,90.0,,
150,2023,1,7,4,0,16.5,-116,32.9,13.9,0.0,0.0,0,0.0,0,1009.3,92.2,7.06,90.0,,
151,2023,1,7,5,0,16.9,-107,53.5,14.4,27.26,150.88,0,39.15041234169718,0,1009.4,94.1,7.23,85.48,,
152,2023,1,7,6,0,17.8,-98,73.6,14.7,44.72,704.45,0,247.85759112417574,0,1009,92.3,8.04,73.24,,
153,2023,1,7,7,0,19.2,-88,79.8,15,78.17,816.27,0,480.1205794056571,0,1008.4,85.2,7.52,60.5,,
154,2023,1,7,8,0,20.6,-76,72.1,15.2,104.19,808.02,0,649.9764159005804,0,1007.8,88.5,5.73,47.51,,
155,2023,1,7,9,0,21.5,-60,57.4,15.3,85.75,951.74,11,870.7618732683338,0,1007,88.4,4.06,34.43,,
156,2023,1,7,10,0,22,-34,18.3,15.4,135.49,939.29,580,1009.4819872418674,0,1006.1,85.6,3.28,21.49,,
157,2023,1,7,11,0,22.3,4,0,15.6,447.25,489.3,898,929.2786685123726,0,1005.2,81.4,2.9,9.89,,
158,2023,1,7,12,0,22.6,40,0,15.8,398.03,390.68,860,782.8925115421471,0,1004.4,75.8,2.83,9.9,,
159,2023,1,7,13,0,22.7,64,0,16,387.59,408.87,769,767.9836712312103,0,1003.8,80.3,2.77,21.51,,
160,2023,1,7,14,0,22.8,79,0.9,16.3,277.05,471.27,618,665.6687415977933,0,1003.2,80.8,2.77,34.45,,
161,2023,1,7,15,0,22.5,90,0.5,16.5,289.54,304.46,466,495.1126334399203,0,1002.7,80.2,2.83,47.53,,
162,2023,1,7,16,0,21.9,99,2.8,16.8,199.14,290.82,275,342.2582565802142,0,1002.3,81.9,2.68,60.52,,
163,2023,1,7,17,0,21.2,108,7.7,17,71.13,612.21,98,247.36199203338248,0,1001.9,85,2.31,73.27,,
164,2023,1,7,18,0,20.4,118,3.5,17.1,29.72,176.16,15,43.510703151752566,0,1001.7,84.7,2.71,85.51,,
165,2023,1,7,19,0,19.7,128,0,17.1,0.0,0.0,0,0.0,0,1001.6,81.4,4.99,90.0,,
166,2023,1,7,20,0,18.9,139,0,17,0.0,0.0,0,0.0,0,1001.6,85.3,7.46,90.0,,
167,2023,1,7,21,0,18.6,152,0,16.9,0.0,0.0,0,0.0,0,1001.2,86.6,8.88,90.0,,
168,2023,1,7,22,0,18.6,166,0,16.6,0.0,0.0,0,0.0,0,1000.4,93,8.96,90.0,,
169,2023,1,7,23,0,18.7,-178,0,16.3,0.0,0.0,0,0.0,0,999.6,94.5,8.32,90.0,,
170,2023,1,8,0,0,19,-163,0.9,16.3,0.0,0.0,0,0.0,0,998.9,94.6,7.69,90.0,,
171,2023,1,8,1,0,19.4,-149,44.8,16.5,0.0,0.0,0,0.0,0,998.2,84.5,6.77,90.0,,
172,2023,1,8,2,0,19.9,-137,55.3,16.7,0.0,0.0,0,0.0,0,997.5,91.6,5.99,90.0,,
173,2023,1,8,3,0,20.3,-126,53.8,17,0.0,0.0,0,0.0,0,997.3,96.2,5.45,90.0,,
174,2023,1,8,4,0,20.6,-116,80.4,17.2,0.0,0.0,0,0.0,0,997.5,88.4,4.59,90.0,,
175,2023,1,8,5,0,20.9,-107,94.4,17.5,22.92,196.88,0,37.9901812588676,0,997.7,78.5,4.74,85.61,,
176,2023,1,8,6,0,20.6,-97,96.8,17.7,69.3,623.92,0,247.6510396127582,0,997.7,70.2,5.12,73.39,,
177,2023,1,8,7,0,19.9,-88,97.7,17.7,78.5,847.86,0,494.20186806458656,0,997.7,32.4,3.02,60.64,,
178,2023,1,8,8,0,19,-76,95,17.8,75.2,911.46,0,689.2120536737839,0,997.7,293.3,0.6,47.65,,
179,2023,1,8,9,0,18.6,-60,96.4,17.8,229.0,718.61,0,820.7987599817643,0,997.5,244,2.66,34.56,,
180,2023,1,8,10,0,18.5,-34,97.3,17.8,262.85,660.31,0,876.6633527797223,0,997.2,295.2,3.89,21.63,,
181,2023,1,8,11,0,18.5,4,97.4,17.8,567.53,264.82,0,828.2946216581129,0,996.9,289.5,4.54,10.04,,
182,2023,1,8,12,0,18.3,40,95.2,17.6,351.71,571.37,0,914.5375908650392,0,996.7,288.8,4.89,9.92,,
183,2023,1,8,13,0,17.9,64,91.8,17.3,295.22,650.2,0,900.3437194182469,0,996.8,280.7,5.03,21.46,,
184,2023,1,8,14,0,17.6,79,88.8,17,142.48,696.19,0,716.9844056711254,0,996.8,294.3,5.14,34.39,,
185,2023,1,8,15,0,17.3,90,93.3,16.7,228.88,569.21,0,613.5791695866714,0,997.1,256.8,5.02,47.48,,
186,2023,1,8,16,0,17,99,83.8,16.3,86.5,739.9,0,451.06896001158094,0,997.6,248,4.6,60.48,,
187,2023,1,8,17,0,16.6,108,76.7,16,65.45,581.41,0,233.10735943715946,0,998.1,236.7,3.6,73.24,,
188,2023,1,8,18,0,16.2,117,80,15.3,22.33,197.37,0,37.849812860878,0,998.4,228.7,2.58,85.49,,
189,2023,1,8,19,0,15.6,128,78,14.5,0.0,0.0,0,0.0,0,998.7,225.2,3.95,90.0,,
190,2023,1,8,20,0,14.9,139,89.8,13.7,0.0,0.0,0,0.0,0,998.9,221,6.05,90.0,,
191,2023,1,8,21,0,14.5,152,90.2,13.2,0.0,0.0,0,0.0,0,999,213.9,7.43,90.0,,
192,2023,1,8,22,0,14.3,166,63.6,13.1,0.0,0.0,0,0.0,0,999.1,217.7,7.65,90.0,,
193,2023,1,8,23,0,14.1,-179,18.4,13,0.0,0.0,0,0.0,0,999.1,214.7,7.45,90.0,,
194,2023,1,9,0,0,13.7,-163,0,12.6,0.0,0.0,0,0.0,0,999.2,207.7,6.9,90.0,,
195,2023,1,9,1,0,13.3,-149,0,12,0.0,0.0,0,0.0,0,999.4,201.2,5.98,90.0,,
196,2023,1,9,2,0,12.9,-137,0,11.4,0.0,0.0,0,0.0,0,999.7,202.6,5.06,90.0,,
197,2023,1,9,3,0,12.8,-126,0,10.9,0.0,0.0,1,0.0,0,1000.1,203.2,4.06,90.0,,
198,2023,1,9,4,0,12.9,-116,0.9,10.6,0.0,0.0,47,0.0,0,1000.7,196.8,3.21,90.0,,
199,2023,1,9,5,0,13.1,-106,0.5,10.2,27.8,109.46,187,35.95001852280856,0,1001.2,198.3,2.57,85.73,,
200,2023,1,9,6,0,13.7,-97,0,9.6,79.15,517.99,378,226.00703818623703,0,1001.5,200.9,2.16,73.53,,
201,2023,1,9,7,0,14.7,-88,0,8.9,85.2,774.49,569,463.27839712897776,0,1001.6,201.2,2.36,60.78,,
202,2023,1,9,8,0,15.7,-76,0,8.1,103.93,868.78,738,687.7320354947533,0,1001.6,198.3,2.76,47.78,,
203,2023,1,9,9,0,16.6,-60,0,7.8,136.86,879.95,866,860.3056489049975,0,1001.5,201.5,3.69,34.7,,
204,2023,1,9,10,0,17.3,-34,0,7.7,133.51,910.08,947,978.6832284922718,0,1001.5,206,4.35,21.77,,
205,2023,1,9,11,0,18,4,0,7.6,138.74,899.62,973,1024.1698440169616,0,1001.4,189.5,4.91,10.19,,
206,2023,1,9,12,0,18.4,40,0,7.7,135.95,949.3,941,1071.0001117571007,0,1001.2,57.1,5.51,9.94,,
207,2023,1,9,13,0,18.6,63,0,7.8,153.02,870.68,852,963.5607333190535,0,1001.1,59.4,6.11,21.42,,
208,2023,1,9,14,0,18.7,78,0,7.9,94.04,953.34,713,881.2172975468139,0,1000.9,62.9,6.59,34.34,,
209,2023,1,9,15,0,18.4,90,2.4,8.2,93.69,902.47,506,704.2023430735708,0,1001,66,6.8,47.43,,
210,2023,1,9,16,0,17.8,99,32.9,8.7,76.98,830.1,152,486.49715463224675,0,1001.3,58.1,6.72,60.44,,
211,2023,1,9,17,0,17.1,108,54.9,9.2,54.2,668.61,0,247.33783293128414,0,1001.6,50.1,5.93,73.21,,
212,2023,1,9,18,0,16.3,117,20.9,9.4,26.46,169.87,0,39.84695880490521,0,1002,58.7,4.12,85.48,,
213,2023,1,9,19,0,15.4,127,0,9.3,0.0,0.0,0,0.0,0,1002.5,98.4,2.81,90.0,,
214,2023,1,9,20,0,14.5,139,0,9.2,0.0,0.0,0,0.0,0,1002.9,133.1,4.17,90.0,,
215,2023,1,9,21,0,14.1,152,0,9.4,0.0,0.0,0,0.0,0,1003.1,146.8,7.37,90.0,,
216,2023,1,9,22,0,14.2,166,0,9.9,0.0,0.0,0,0.0,0,1003,146.1,8.65,90.0,,
