datetime,wspd,wdir
2023-01-01 00:30:00,7.688,59.5
2023-01-01 01:30:00,7.561,68.1
2023-01-01 02:30:00,7.382,245.4
2023-01-01 03:30:00,7.116,215.1
2023-01-01 04:30:00,6.874,191
2023-01-01 05:30:00,6.714,179.3
2023-01-01 06:30:00,5.555,159.8
2023-01-01 07:30:00,3.959,138.1
2023-01-01 08:30:00,3.629,28.5
2023-01-01 09:30:00,5.875,263.1
2023-01-01 10:30:00,6.7,258.3
2023-01-01 11:30:00,7.325,235.9
2023-01-01 12:30:00,7.707,243.1
2023-01-01 13:30:00,7.511,234.4
2023-01-01 14:30:00,7.144,232.8
2023-01-01 15:30:00,6.799,227
2023-01-01 16:30:00,6.38,217
2023-01-01 17:30:00,6.163,220.5
2023-01-01 18:30:00,6.787,221.9
2023-01-01 19:30:00,8.208,210.6
2023-01-01 20:30:00,8.687,198.9
2023-01-01 21:30:00,8.113,202.4
2023-01-01 22:30:00,7.146,198.5
2023-01-01 23:30:00,6.212,181.4
2023-01-02 00:30:00,5.455,139.9
2023-01-02 01:30:00,4.986,93.8
2023-01-02 02:30:00,5.093,85.9
2023-01-02 03:30:00,6.241,95.5
2023-01-02 04:30:00,7.874,89.6
2023-01-02 05:30:00,8.96,78.4
2023-01-02 06:30:00,8.103,74
2023-01-02 07:30:00,7.894,84
2023-01-02 08:30:00,7.508,85.9
2023-01-02 09:30:00,7.814,83.1
2023-01-02 10:30:00,8.622,83.5
2023-01-02 11:30:00,9.328,83.1
2023-01-02 12:30:00,9.705,81.7
2023-01-02 13:30:00,10.064,82.7
2023-01-02 14:30:00,10.362,82.4
2023-01-02 15:30:00,10.553,84.4
2023-01-02 16:30:00,10.743,88.9
2023-01-02 17:30:00,10.869,89.4
2023-01-02 18:30:00,11.024,93.4
2023-01-02 19:30:00,10.932,95
2023-01-02 20:30:00,10.353,96.6
2023-01-02 21:30:00,9.925,97.6
2023-01-02 22:30:00,9.416,101.2
2023-01-02 23:30:00,9.295,104.1
2023-01-03 00:30:00,8.814,93.5
2023-01-03 01:30:00,8.139,91
2023-01-03 02:30:00,7.409,82.7
2023-01-03 03:30:00,7.796,70.4
2023-01-03 04:30:00,8.018,64.2
2023-01-03 05:30:00,8.123,58
2023-01-03 06:30:00,8.265,41.8
2023-01-03 07:30:00,8.984,333.7
2023-01-03 08:30:00,8.964,324
2023-01-03 09:30:00,8.967,311.4
2023-01-03 10:30:00,9.139,303.5
2023-01-03 11:30:00,9.516,308.3
2023-01-03 12:30:00,10.233,325.4
2023-01-03 13:30:00,10.973,331.5
2023-01-03 14:30:00,11.197,312.1
2023-01-03 15:30:00,11.0,292.2
2023-01-03 16:30:00,11.063,285.1
2023-01-03 17:30:00,11.603,183.8
2023-01-03 18:30:00,11.972,141.3
2023-01-03 19:30:00,12.095,211
2023-01-03 20:30:00,11.572,348.6
2023-01-03 21:30:00,11.377,354.5
2023-01-03 22:30:00,11.344,320.3
2023-01-03 23:30:00,10.935,249.3
2023-01-04 00:30:00,10.468,252.8
2023-01-04 01:30:00,10.035,249.4
2023-01-04 02:30:00,9.768,244.2
