datetime,wspd,wdir
2023-01-01 00:30:00,10.682,59.5
2023-01-01 01:30:00,10.411,68.1
2023-01-01 02:30:00,9.678,245.4
2023-01-01 03:30:00,9.214,215.1
2023-01-01 04:30:00,8.17,191
2023-01-01 05:30:00,7.658,179.3
2023-01-01 06:30:00,7.023,159.8
2023-01-01 07:30:00,8.431,138.1
2023-01-01 08:30:00,9.089,28.5
2023-01-01 09:30:00,8.624,263.1
2023-01-01 10:30:00,7.456,258.3
2023-01-01 11:30:00,6.115,235.9
2023-01-01 12:30:00,5.059,243.1
2023-01-01 13:30:00,4.236,234.4
2023-01-01 14:30:00,3.576,232.8
2023-01-01 15:30:00,3.037,227
2023-01-01 16:30:00,2.669,217
2023-01-01 17:30:00,2.403,220.5
2023-01-01 18:30:00,2.427,221.9
2023-01-01 19:30:00,3.598,210.6
2023-01-01 20:30:00,5.6530000000000005,198.9
2023-01-01 21:30:00,7.999,202.4
2023-01-01 22:30:00,9.972,198.5
2023-01-01 23:30:00,11.063,181.4
2023-01-02 00:30:00,11.431,139.9
2023-01-02 01:30:00,11.6,93.8
2023-01-02 02:30:00,10.749,85.9
2023-01-02 03:30:00,10.362,95.5
2023-01-02 04:30:00,9.638,89.6
2023-01-02 05:30:00,8.786,78.4
2023-01-02 06:30:00,7.385,74
2023-01-02 07:30:00,8.059,84
2023-01-02 08:30:00,8.244,85.9
2023-01-02 09:30:00,7.805,83.1
2023-01-02 10:30:00,7.27,83.5
2023-01-02 11:30:00,6.809,83.1
2023-01-02 12:30:00,6.422,81.7
2023-01-02 13:30:00,5.985,82.7
2023-01-02 14:30:00,5.464,82.4
2023-01-02 15:30:00,5.126,84.4
2023-01-02 16:30:00,4.8260000000000005,88.9
2023-01-02 17:30:00,4.619,89.4
2023-01-02 18:30:00,5.604,93.4
2023-01-02 19:30:00,8.32,95
2023-01-02 20:30:00,10.473,96.6
2023-01-02 21:30:00,11.581,97.6
2023-01-02 22:30:00,12.66,101.2
2023-01-02 23:30:00,12.681,104.1
2023-01-03 00:30:00,11.738,93.5
2023-01-03 01:30:00,11.13,91
2023-01-03 02:30:00,11.02,82.7
2023-01-03 03:30:00,10.78,70.4
2023-01-03 04:30:00,10.597,64.2
2023-01-03 05:30:00,10.625,58
2023-01-03 06:30:00,11.069,41.8
2023-01-03 07:30:00,10.679,333.7
2023-01-03 08:30:00,10.029,324
2023-01-03 09:30:00,9.545,311.4
2023-01-03 10:30:00,9.111,303.5
2023-01-03 11:30:00,8.625,308.3
2023-01-03 12:30:00,8.079,325.4
2023-01-03 13:30:00,7.629,331.5
2023-01-03 14:30:00,7.58,312.1
2023-01-03 15:30:00,7.986,292.2
2023-01-03 16:30:00,8.702,285.1
2023-01-03 17:30:00,9.36,183.8
2023-01-03 18:30:00,9.971,141.3
2023-01-03 19:30:00,10.898,211
2023-01-03 20:30:00,11.618,348.6
2023-01-03 21:30:00,11.39,354.5
2023-01-03 22:30:00,11.093,320.3
2023-01-03 23:30:00,10.982,249.3
2023-01-04 00:30:00,11.381,252.8
2023-01-04 01:30:00,12.063,249.4
2023-01-04 02:30:00,13.06,244.2
2023-01-04 03:30:00,12.945,249.5
2023-01-04 04:30:00,12.608,243.4
2023-01-04 05:30:00,12.249,231.4
2023-01-04 06:30:00,13.208,226.1
2023-01-04 07:30:00,12.887,220.8
2023-01-04 08:30:00,11.563,217
2023-01-04 09:30:00,10.395,217.4
2023-01-04 10:30:00,9.686,215.4
2023-01-04 11:30:00,9.506,220.6
2023-01-04 12:30:00,9.723,227.1
2023-01-04 13:30:00,9.971,224.6
2023-01-04 14:30:00,10.185,221.5
2023-01-04 15:30:00,10.367,214.6
2023-01-04 16:30:00,10.566,196.1
2023-01-04 17:30:00,10.79,197.7
2023-01-04 18:30:00,11.032,214.8
2023-01-04 19:30:00,10.915,224.5
2023-01-04 20:30:00,10.791,212.2
2023-01-04 21:30:00,10.832,198.5
2023-01-04 22:30:00,10.751,192.4
2023-01-04 23:30:00,10.344,171.6
2023-01-05 00:30:00,10.023,154.6
2023-01-05 01:30:00,9.976,119.3
2023-01-05 02:30:00,9.883,101.6
2023-01-05 03:30:00,9.677,96
2023-01-05 04:30:00,9.459,90.5
2023-01-05 05:30:00,9.194,87.6
2023-01-05 06:30:00,10.054,90.1
2023-01-05 07:30:00,10.961,106.3
2023-01-05 08:30:00,10.97,66.9
2023-01-05 09:30:00,11.019,336.7
2023-01-05 10:30:00,10.865,10.6
2023-01-05 11:30:00,10.492,29.1
2023-01-05 12:30:00,10.096,34.9
2023-01-05 13:30:00,9.692,34.5
2023-01-05 14:30:00,9.366,41.4
2023-01-05 15:30:00,9.25,37.9
2023-01-05 16:30:00,9.363,34.5
2023-01-05 17:30:00,9.599,30.5
2023-01-05 18:30:00,9.81,24.9
2023-01-05 19:30:00,10.228,344.4
2023-01-05 20:30:00,10.961,349.7
2023-01-05 21:30:00,11.313,33
2023-01-05 22:30:00,11.369,54.6
2023-01-05 23:30:00,11.077,71.9
2023-01-06 00:30:00,10.701,75.9
2023-01-06 01:30:00,10.417,66.8
2023-01-06 02:30:00,10.21,65.2
2023-01-06 03:30:00,10.02,96
2023-01-06 04:30:00,9.761,95
2023-01-06 05:30:00,9.432,88.6
2023-01-06 06:30:00,7.943,99.3
2023-01-06 07:30:00,7.7,80.3
2023-01-06 08:30:00,8.421,72.8
2023-01-06 09:30:00,8.467,70.1
2023-01-06 10:30:00,8.386,63.2
2023-01-06 11:30:00,8.079,57.4
2023-01-06 12:30:00,7.433,57.8
2023-01-06 13:30:00,6.6370000000000005,55.5
2023-01-06 14:30:00,6.007,55.1
2023-01-06 15:30:00,5.768,59.5
2023-01-06 16:30:00,6.055,68.3
2023-01-06 17:30:00,6.722,78.5
2023-01-06 18:30:00,7.686,86.2
2023-01-06 19:30:00,9.45,90
2023-01-06 20:30:00,11.006,89.6
2023-01-06 21:30:00,11.488,90.1
2023-01-06 22:30:00,11.48,90.1
2023-01-06 23:30:00,11.267,88.9
2023-01-07 00:30:00,10.997,86.8
2023-01-07 01:30:00,10.702,88.3
2023-01-07 02:30:00,10.315,92.3
