cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2373989471.929909,0.0,995583.2390910116,867306.3346321337,0.0,0.0,0.0,0.0,0.0,1448573612.8774219,925415859.0524867,0.0,0.0,0.0,5.0
60,2863002507.760473,-0.0,1196015.586738639,1041913.77874569,0.0,21468.65723663222,0.0,0.0,-0.0,1740202678.7047198,1111722001.9216511,0.0,11077827.134102227,0.0,5.0
70,3373091660.712239,-0.0,1404282.263890731,1221847.959709108,344657.8850877466,-0.0,0.0,0.0,-0.0,2043230693.9610136,1303711773.0096183,26150592.313340925,-0.0,0.0,5.0
80,3908491992.076735,-0.0,1619425.422056901,1407934.976594216,919591.0722973661,0.0,5.772084592956142e-12,0.0,-0.0,2356263989.092791,1502266620.0260284,49956812.68971756,0.0,0.0,5.0
90,4473302816.760452,0.0,1848231.041965977,1605839.272591126,1478998.887975407,0.0,1.935778856702473e-10,0.0,0.0,2689176166.060497,1713430503.8547313,70690576.72351798,0.0,0.0,5.0
100,5103583455.243451,-0.0,1995387.800555535,1733121.787423703,8463193.304099744,0.0,0.0,0.0,-0.0,2903289249.8083034,1849240947.181091,351053258.25405735,0.0,0.0,5.0
