cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2200418497.549488,-0.0,922792.5401729734,803894.4251150998,0.0,0.0,0.0,-0.0,-0.0,1342663145.9516764,857755351.5978115,0.0,0.0,-0.0,5.0
60,2640502197.059378,-0.0,1107351.048207565,964673.3101381169,-0.0,0.0,0.0,-0.0,-0.0,1611195775.142007,1029306421.9173708,-0.0,0.0,-0.0,5.0
70,3110480308.201151,-4.502232775527374e-10,1294302.740296585,1126721.711500588,279568.8374259981,0.0,0.0,0.0,-2.5273283685422916e-07,1883210487.1315312,1202212066.1711276,25056892.582798224,0.0,0.0,5.0
80,3593601083.826781,-7.100589867115978e-10,1483487.386457087,1290356.041053757,986251.3229724811,0.0,0.0,-0.0,-3.9859161219055546e-07,2158474147.2950616,1376809895.8043587,58321726.23746198,0.0,-0.0,5.0
90,4108816475.255513,18544.3191895259,1686115.682951458,1465618.389866287,1701056.308783716,0.0,0.0,0.0,10409853.577040365,2453298318.694371,1563814821.987328,81296119.8103635,0.0,0.0,5.0
100,4665266603.086981,58764.98862973831,1842599.680123225,1600968.453852336,5859763.786883892,0.0,0.0,0.0,32987726.367303602,2680982534.5792923,1708233340.2604425,243063001.87994382,0.0,0.0,5.0
