cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2667153971.405857,658881.8270966555,963417.9516103917,839285.4153439826,0.0,0.0,0.0,0.0,369863313.64070755,1401773119.5931199,895517538.1720295,0.0,0.0,0.0,5.0
60,3200584765.687038,790658.192515989,1156101.541932474,1007142.498412782,0.0,0.0,0.0,0.0,443835976.3688504,1682127743.5117495,1074621045.8064384,0.0,0.0,0.0,5.0
70,3770120747.536385,1117700.341364327,1308591.396236368,1139080.61420424,246849.9208780642,0.0,4.239730917571697e-12,0.0,627421086.6248649,1904000481.5239155,1215399015.3559241,23299678.376687076,0.0,0.0,5.0
80,4333409522.042462,1246639.060486473,1500636.716611465,1305189.269854559,1009035.802803512,0.0,0.0,0.0,699800836.6040816,2183426422.6696815,1392636950.9348145,57542717.47509962,0.0,0.0,5.0
90,4906469761.204907,1347858.434532159,1700306.575374281,1477892.732496607,2143143.889084686,0.0,-1.753791442653709e-10,-3.692192510849914e-11,756620332.2246275,2473946067.169579,1576911545.5738795,98983614.89207341,0.0,-7.236697321265832e-09,5.0
100,5606549683.908388,1375494.108234716,1917538.081521076,1665786.055700005,6436943.977959446,0.0,0.0,0.0,772133617.657558,2790017908.6131654,1777393721.4319053,267004436.2057578,0.0,0.0,5.0
