cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2388463245.645735,-0.0,1001653.125536699,872594.140571544,0.0,0.0,0.0,0.0,-0.0,1457405297.655897,931057947.9898374,0.0,0.0,0.0,5.0
60,2879050623.238552,-0.0,1203828.880725071,1048720.361161604,0.0,16463.13260492613,0.0,0.0,-0.0,1751571021.4549785,1118984625.3594315,0.0,8494976.424141884,0.0,5.0
70,3376939843.484382,0.0,1405492.334334322,1222894.604189872,276593.1092029476,0.0,3.338664915498034e-11,0.0,0.0,2044991346.4564385,1304828542.6705935,27118867.783857916,0.0,0.0,5.0
80,3874537172.640985,0.0,1607666.706814066,1397764.333657709,708582.9204471359,0.0,0.0,0.0,0.0,2339155058.414466,1491414544.0127754,43964242.92980471,0.0,0.0,5.0
90,4424127955.870283,0.0,1822780.762360091,1583826.178374609,1653353.774902111,0.0,0.0,0.0,0.0,2652146009.2339325,1689942532.3257077,82040067.65350908,0.0,0.0,5.0
100,5156318307.35273,-0.0,2007993.028565519,1744024.617416199,8955778.246449819,0.0,0.0,0.0,-0.0,2921629856.56283,1860874266.7830844,373811115.8576775,0.0,0.0,5.0
