cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2614039361.342279,144307.4125106952,1045294.985108321,910612.9216994302,0.0,0.0,0.0,0.0,121510449.01931813,1520904203.332607,971623987.453292,0.0,0.0,0.0,5.0
60,3142931814.698039,439127.8853936143,1162989.369614176,1013142.857142856,0.0,-2.773215422488275e-12,0.0,0.0,369756657.6985581,1692149532.788626,1081023428.5714273,0.0,-1.4309791580039498e-09,0.0,5.0
70,3694987883.098159,520071.2575665161,1356942.797173866,1180901.920721109,214234.6653329502,0.0,0.0,0.0,437913000.6524458,1974351769.8879752,1260022349.4094234,22697106.55753173,0.0,0.0,5.0
80,4260628160.352511,714282.1758263687,1512398.754676262,1315362.786849586,794423.1953178388,0.0,0.0,0.0,601443449.1001981,2200540188.0539613,1403492093.5685084,55150945.22800819,0.0,0.0,5.0
90,4852367567.789186,594484.4464087834,1770340.878655703,1538468.55878991,2634814.716853894,0.0,0.0,0.0,500570765.98735595,2575845978.444048,1641545952.228834,134411668.5082662,0.0,0.0,5.0
100,5514894397.20026,15763.42613771629,2194092.266509439,1904990.238302123,6545013.900850004,0.0,0.0,0.0,13273198.89361056,3192404247.7712336,2032624584.2683654,276616756.6813961,0.0,0.0,5.0
