cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2555986678.078802,0.0,1071907.6584474,933796.6588920661,0.0,0.0,0.0,0.0,0.0,1559625643.040967,996361035.0378345,0.0,0.0,0.0,5.0
60,3102632940.053497,0.0,1291705.154034779,1125274.129357783,0.0,43671.40486073645,0.0,0.0,0.0,1879430999.1206033,1200667496.0247543,0.0,22534444.90814001,0.0,5.0
70,3611647329.742612,-0.0,1503986.72943188,1308086.846972937,346828.7416690142,0.0,0.0,0.0,-0.0,2188300691.3233852,1395728665.7201238,27618713.335492168,0.0,0.0,5.0
80,4143759999.014087,0.0,1721957.600978248,1496619.68064354,717451.7641447899,0.0,0.0,0.0,0.0,2505448309.423351,1596893199.2466574,41419245.57964733,0.0,0.0,5.0
90,4720906280.140394,0.0,1946428.432104731,1690774.622395326,1743346.820152086,0.0,0.0,0.0,0.0,2832053368.7123837,1804056522.0958128,84799481.31582665,0.0,0.0,5.0
100,5483293655.639666,-0.0,2149160.142635948,1866126.418670582,8776652.86978007,0.0,-9.53449961548006e-11,0.0,-0.0,3127028007.5353045,1991156888.721511,365104095.65046304,0.0,0.0,5.0
