cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2358217905.273405,-0.0,988969.0954298532,861544.3968350219,0.0,0.0,0.0,-0.0,-0.0,1438950033.8504364,919267871.4229684,0.0,0.0,-0.0,5.0
60,2840948547.038221,-0.0,1188229.493904387,1035130.892722673,0.0,14709.24587644545,-8.058215760770417e-12,-0.0,-0.0,1728873913.6308832,1104484662.535092,0.0,7589970.872245852,-0.0,5.0
70,3347223370.714382,0.0,1392421.497458636,1211589.048098194,407504.6865707192,0.0,0.0,0.0,0.0,2025973278.8023155,1292765514.320773,28484888.12565162,0.0,0.0,5.0
80,3854503422.553064,0.0,1585024.546406243,1378180.108335184,1531899.38818866,0.0,0.0,0.0,0.0,2306210715.0210834,1470518175.5936413,77779092.05283304,0.0,0.0,5.0
90,4398442245.048162,-0.0,1800566.843439522,1564612.358420996,2396314.78069479,0.0,0.0,0.0,-0.0,2619824757.2045045,1669441386.4352028,109176124.05058023,0.0,0.0,5.0
100,5045686644.357694,-0.0,1982125.357247769,1721650.502290648,7827704.040937026,0.0,0.0,-0.0,-0.0,2883992394.7955036,1837001085.9441214,324693163.6180678,0.0,-0.0,5.0
