cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2391444270.614861,29332.81301328658,995997.9236176085,867667.588721867,0.0,0.0,0.0,0.0,16465974.585008422,1449176978.8636203,925801317.166232,0.0,0.0,0.0,5.0
60,2871711833.024233,175539.0962219225,1162989.369614177,1013142.857142857,-1.648742063730537e-12,0.0,0.0,0.0,98538871.6641762,1692149532.7886274,1081023428.5714285,-8.507509048849572e-10,0.0,0.0,5.0
70,3393119656.241195,415375.9278981271,1313123.227618223,1143000.399476817,309133.5966078662,0.0,0.0,0.0,233171277.12561366,1910594296.1845145,1219581426.2417638,29773681.838035274,0.0,0.0,5.0
80,3904606537.804145,446841.7976771784,1507375.969640657,1311018.353628014,1100111.923128471,0.0,-1.951174813442576e-24,0.0,250834643.12608412,2193232035.827156,1398856583.321091,61680193.547383055,0.0,0.0,5.0
90,4425245404.459338,721899.7573452609,1653094.386935922,1437056.782229827,1740009.746582266,0.0,0.0,0.0,405238428.78576225,2405252332.9917665,1533339586.6392255,81409572.04937078,0.0,0.0,5.0
100,5069714252.600956,656569.0745622213,1863241.368733753,1618822.380929291,6336777.498464055,0.0,0.0,0.0,368565050.00550294,2711016191.507611,1727283480.4515536,262849530.636289,0.0,0.0,5.0
