cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2547384675.262429,831433.4815639827,861775.3215579664,774860.728696951,0.0,0.0,0.0,0.0,466725184.8759417,1253883092.866841,826776397.5196466,0.0,0.0,0.0,5.0
60,3056861610.314924,997720.1778767818,1034130.385869563,929832.8744363438,0.0,0.0,0.0,0.0,560070221.8511314,1504659711.4402142,992131677.0235788,0.0,0.0,0.0,5.0
70,3598486390.207099,1361798.750459031,1133554.693498968,1097285.966310628,0.0,26966.00105132518,0.0,0.0,764445728.5701771,1649322079.0409982,1170804126.05344,0.0,13914456.542483794,0.0,5.0
80,4152447235.038392,1486588.885286486,1311866.946346433,1255222.809754033,1024962.138221962,0.0,0.0,0.0,834496670.755569,1908766406.9340599,1339322738.0075533,69858151.1137287,0.0,0.0,5.0
90,4763740596.821748,1787380.022451099,1474737.12411112,1443953.481908166,1434606.022136369,0.0,0.0,0.0,1003345775.6029245,2145742515.5816793,1540698365.1960132,73951374.92851037,0.0,0.0,5.0
100,5428375508.942105,1910180.99812472,1632605.48902094,1558594.643551481,7598897.953346771,0.0,0.0,0.0,1072280103.2973117,2375440986.5254674,1663020484.6694303,317612709.25950843,0.0,0.0,5.0
