cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2749049348.710941,1056064.595977739,859389.1814915928,848937.421451331,0.0,0.0,0.0,0.0,592821860.9521037,1250411259.0702674,905816228.6885701,0.0,0.0,0.0,5.0
60,3298885960.136959,1257991.685277027,1038961.442635925,1013142.857142857,0.0,0.0,0.0,0.0,706173632.5302591,1511688899.035271,1081023428.5714285,0.0,0.0,0.0,5.0
70,3907276962.817739,1729769.565571887,1070790.403698831,1259018.060524924,0.0,67632.76981020773,0.0,0.0,971006145.6337788,1558000037.3817992,1343372270.5800939,0.0,34898509.222067185,0.0,5.0
80,4486769555.357857,1901482.710121512,1256922.293829306,1424624.401444764,1052981.654981949,0.0,0.0,0.0,1067397319.3267108,1828821937.5216403,1520074236.3415632,70472301.96640585,0.0,0.0,5.0
90,5119068772.628116,2255246.104466547,1386725.450229804,1641744.103139469,1625094.866970498,0.0,0.0,0.0,1265982400.742296,2017685530.084365,1751740958.0498133,83657932.64153668,0.0,0.0,5.0
100,5810594803.317125,2414288.826541742,1558110.470969064,1775688.046943002,6918564.778269275,0.0,0.0,0.0,1355261032.7792068,2267050735.259988,1894659146.088183,293619209.6109823,0.0,0.0,5.0
