cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2786561838.065345,91850.71321454762,1125358.370974642,980360.4616413009,0.0,0.0,0.0,0.0,103120795.72597262,1637396429.768104,1046044612.5712681,0.0,0.0,0.0,5.0
60,3360920269.918111,523512.3439548029,1162989.369614176,1013142.857142856,0.0,-9.81970535748424e-12,-6.706174081377745e-11,2.938252220596727e-12,587747308.5580572,1692149532.788626,1081023428.5714273,0.0,-5.066967964461868e-09,5.758974352369585e-10,5.0
70,3955291339.375349,557573.682012294,1386694.256080433,1206635.298826616,235223.812227583,0.0,0.0,0.0,625987972.7952025,2017640142.5970302,1287479863.8479993,24182921.354258645,0.0,0.0,5.0
80,4541215012.773069,619969.3174799354,1597395.9410668,1388880.685321757,608491.9636394923,0.0,-1.335184960904395e-12,-1.300949449087566e-11,696039552.7347234,2324211094.252194,1481935691.2383149,39027391.28877951,0.0,-2.5498609202116293e-09,5.0
90,5154467489.068274,801418.3550745548,1756404.277109278,1526414.163802888,1442730.668599331,0.0,0.0,0.0,899752387.2422028,2555568223.1939993,1628683912.7776816,70459564.82010092,0.0,0.0,5.0
100,5953281748.157539,848548.6685784461,1952919.089329454,1696388.684449949,8225074.379407798,0.0,4.45051658290629e-11,-2.342377148898048e-11,952665590.2130215,2841497274.974355,1810046726.3080957,349051693.31785434,0.0,-4.591059211840174e-09,5.0
