cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2543297646.954024,316727.6728557186,954742.326484486,831727.609694842,0.0,0.0,0.0,0.0,266692618.73633647,1389150085.0349271,887453359.5443964,0.0,0.0,0.0,5.0
60,3051957176.344703,380073.2074268466,1145690.791781336,998073.1316337691,0.0,0.0,0.0,0.0,320031142.48359054,1666980102.041844,1064944031.4532317,0.0,0.0,0.0,5.0
70,3596161236.325434,773207.6403275462,1229922.581892904,1071451.993664299,-3.584220486757722e-10,23877.07954738136,-3.191130248100018e-24,-4.664034442490186e-26,651060163.3468021,1789537356.6541753,1143239277.239807,-1.935053921347663e-07,12320573.046448782,-9.141507507280766e-24,5.0
80,4117511717.167995,625990.7267470411,1493233.774813403,1298786.131743556,411976.7969220987,0.0,-1.629803730435362e-10,0.0,527099841.68917733,2172655142.3535013,1385804802.5703743,31949218.587682914,0.0,0.0,5.0
90,4718061264.962775,390566.984209973,1810252.248425857,1572989.70184476,1436486.342620433,0.0,-3.398726149231866e-12,5.730556841656742e-12,328867164.8794026,2633917021.459622,1678380011.8683589,76891663.42822564,0.0,1.1231891409647215e-09,5.0
100,5471714032.793608,453599.2485835797,1978472.192012704,1718490.714981695,9032381.556468602,0.0,0.0,0.0,381941907.28858876,2878677039.3784842,1833629592.8854685,377427349.6288731,0.0,0.0,5.0
