cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2615512741.190177,103728.8415110241,1060242.116635474,923634.1753214942,0.0,0.0,0.0,0.0,87342277.77332008,1542652279.7046146,985517665.0680343,0.0,0.0,0.0,5.0
60,3146950990.4359,443901.0831868742,1162989.369614177,1013142.857142857,0.0,3.384787617072527e-12,0.0,0.0,373775809.57042783,1692149532.7886274,1081023428.5714285,0.0,1.7465504104094241e-09,0.0,5.0
70,3698347904.747959,476503.6677583019,1373495.547212313,1195219.140483777,232941.5948927014,0.0,-8.281383954582214e-11,0.0,401228000.8441842,1998436021.1939154,1275298822.8961902,23382406.345724363,0.0,0.0,5.0
80,4267115454.11744,687861.4727574667,1523610.056180357,1325059.946964178,831017.4710756902,0.0,0.0,0.0,579196556.598606,2216852631.7424192,1413838963.410778,57220693.92957581,0.0,0.0,5.0
90,4856789133.26761,533698.6115748798,1792166.740242204,1557346.730460339,2734798.47345792,0.0,0.0,0.0,449387573.41133827,2607602607.052407,1661688961.4011817,138117396.77125865,0.0,0.0,5.0
100,5515015613.077909,-5.86123241633764e-10,2200301.585902802,1910360.958582734,6534227.511432944,0.0,0.0,0.0,-4.935304225366702e-07,3201438807.4885774,2038355142.8077772,275225083.2814117,0.0,0.0,5.0
