cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2667847679.613975,-0.0,1118818.960941854,974663.6283444966,0.0,0.0,0.0,0.0,-0.0,1627881588.1703975,1039966091.4435779,0.0,0.0,0.0,5.0
60,3234432497.323143,-0.0,1346454.604774992,1171830.210271846,249358.7333214057,0.0,2.443466706828901e-11,2.901616714359319e-12,-0.0,1959091449.9476132,1250342834.3600597,24998600.13537428,0.0,5.687168760144265e-10,5.0
70,3789489449.400904,-0.0,1573582.450611552,1368283.323833661,668149.0677127853,0.0,0.0,0.0,-0.0,2289562465.639808,1459958306.5305161,39966221.80517259,0.0,0.0,5.0
80,4350859303.882211,-0.0,1803515.335489721,1567162.642123288,1090766.418847286,0.0,3.778455151319289e-09,-3.741750727094513e-10,-0.0,2624114813.137544,1672162539.1455483,54581842.77682781,0.0,-7.333831425105246e-08,5.0
90,4925968562.531445,-0.0,2025089.698549573,1758812.298061588,2270044.802607673,0.0,0.0,0.0,-0.0,2946505511.389629,1876652722.0317144,102800492.26570949,0.0,0.0,5.0
100,5696188028.606118,-0.0,2243795.679352662,1947980.960869562,8507342.248738782,0.0,3.380178449279351e-12,0.0,-0.0,3264722713.458123,2078495685.2478228,352933656.05388683,0.0,0.0,5.0
