cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,3187907371.183428,416130.3921838754,1140991.167809192,993979.0353479068,0.0,0.0,0.0,0.0,467189591.3048369,1660142149.1623745,1060575630.7162166,0.0,0.0,0.0,5.0
60,3877891919.650787,909447.4246175443,1194382.022225209,1040490.6924633,0.0,17104.42797800234,0.0,0.0,1021036623.618117,1737825842.3376791,1110203568.858341,0.0,8825884.836649207,0.0,5.0
70,4549417361.631705,872241.3069479372,1468449.175686624,1277348.814584563,1250483.543475389,0.0,0.0,0.0,979265315.3104491,2136593550.6240377,1362931185.1617289,70631615.90586953,0.0,0.0,5.0
80,5249157799.720054,1100550.429440605,1635743.243307712,1422048.995857067,2591686.398993885,0.0,0.0,0.0,1235587967.1329672,2380006419.012721,1517326278.5794904,116237079.7943273,0.0,0.0,5.0
90,6021394556.851974,1244173.438605019,1838791.601658876,1597674.675107358,5679767.106132967,0.0,0.0,0.0,1396833519.5218549,2675441780.413665,1704718878.339551,244421612.9383651,0.0,0.0,5.0
100,6853204140.533359,1523594.77755632,1988901.470383418,1727511.468031957,9628630.293753685,0.0,4.426084504263552e-10,0.0,1710539856.7624805,2893851639.407873,1843254736.390098,405543907.05818695,0.0,0.0,5.0
