cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2404957480.689093,0.0,1008570.33563597,878620.0959126123,0.0,0.0,0.0,0.0,0.0,1467469838.3503363,937487642.3387573,0.0,0.0,0.0,5.0
60,2895616713.892048,139229.3071020711,1165042.982551566,1014931.870295696,0.0,603.9054551464023,0.0,0.0,117234557.31262143,1695137539.6125286,1082932305.6055076,0.0,311615.2148555436,0.0,5.0
70,3393918838.866848,3.896918295227185e-10,1413772.408456789,1230056.413592369,269572.5152861595,0.0,-3.673021665072814e-11,-3.866338594813487e-11,3.2813026275386706e-07,2057038854.3046281,1312470193.303058,24408938.649289843,0.0,-7.578023645834434e-09,5.0
80,3898412214.760887,-1.241668208580674e-10,1619034.957049986,1407597.245806241,631344.2292372868,0.0,9.226614992489417e-11,0.0,-1.0455156733301422e-07,2355695862.50773,1501906261.275259,40812730.248242885,0.0,0.0,5.0
90,4414048801.530269,2.782017275121825e-10,1820626.989838301,1581963.283421102,1554693.584211863,-2.014621004591697e-12,2.669036513851499e-11,1.150665176922581e-10,2.3425280960844547e-07,2649012270.214728,1687954823.4103158,77085403.8763978,-1.0395444383693156e-09,2.255303746768259e-08,5.0
100,5139944432.900907,-0.0,2021937.10625639,1756085.478857604,7782163.123513207,0.0,0.0,0.0,-0.0,2941918489.6030474,1873743205.9410636,324252415.85965776,0.0,0.0,5.0
