cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2382058063.489584,738180.0676621239,825188.9616827329,718866.6759691422,0.0,0.0,0.0,0.0,414377380.98213327,1200649939.2483764,767030743.2590748,0.0,0.0,0.0,5.0
60,2858469676.187506,885816.0811945504,990226.7540192809,862640.011162972,0.0,0.0,0.0,0.0,497252857.17856085,1440779927.0980537,920436891.910891,0.0,0.0,0.0,5.0
70,3334881288.885411,1033452.094726972,1155264.546355824,1006413.346356797,0.0,0.0,-2.198334170913346e-23,0.0,580128333.3749858,1680909914.9477239,1073843040.5627024,0.0,0.0,0.0,5.0
80,3844779088.338186,1256387.922772114,1309713.152037859,1140050.871369526,147113.3113184659,0.0,0.0,0.0,705273360.4481262,1905632636.2150848,1216434279.7512844,17439360.82197344,0.0,0.0,5.0
90,4431164721.40475,1405158.225368462,1508946.18695721,1312376.505375851,756281.974259091,0.0,0.0,1.929812387924462e-12,788785569.8105862,2195516702.022741,1400305731.236033,46558638.55117524,0.0,3.7824322803319456e-10,5.0
100,5159811070.611806,1518414.820161409,1643741.228106212,1428966.813485717,9428588.101022193,0.0,0.0,0.0,852362159.297607,2391643486.8945384,1524707589.98926,391097834.43040055,0.0,0.0,5.0
