cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2290497843.02006,633534.4159851101,811426.2901340151,706877.2694112712,0.0,0.0,0.0,0.0,355634544.41324157,1180625252.144992,754238046.4618263,0.0,0.0,0.0,5.0
60,2748597411.624074,760241.2991821328,973711.5481608189,848252.723293526,0.0,0.0,0.0,0.0,426761453.2958903,1416750302.5739915,905085655.7541922,0.0,0.0,0.0,5.0
70,3206696980.22809,886948.1823791559,1135996.806187623,989628.1771757813,0.0,0.0,0.0,0.0,497888362.17853916,1652875353.0029914,1055933265.0465587,0.0,0.0,0.0,5.0
80,3692071283.085123,1064914.656108438,1289907.115071368,1122919.737073524,171335.5424750358,0.0,1.071272015446249e-10,0.0,597789842.2064717,1876814852.4288404,1198155359.45745,19311501.809169255,0.0,0.0,5.0
90,4265443680.547766,1238544.74911319,1477726.063993692,1285372.813515104,802681.5937512537,0.0,0.0,0.0,695257094.9146892,2150091423.1108217,1371492792.0206158,48604162.38724032,0.0,0.0,5.0
100,4983797485.849232,1333717.626034469,1610330.04114281,1400067.971590833,9600105.133186469,0.0,6.39968409984113e-12,2.245503192926713e-12,748682389.3744493,2343030209.862788,1493872525.687419,398212360.9245747,0.0,4.4011862581363574e-10,5.0
