cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2455426943.326409,798968.0351758256,841647.4239063587,733204.531393353,0.0,0.0,3.071353762034774e-14,0.0,448500706.5459497,1224597001.783752,782329234.9967077,0.0,0.0,0.0,5.0
60,2946512331.991589,958761.642210957,1009976.908687595,879845.4376719928,0.0,0.0,0.0,0.0,538200847.8551208,1469516402.1404507,938795081.9960164,0.0,0.0,0.0,5.0
70,3439728114.309393,1187414.54163951,1162989.369614176,1013142.857142856,0.0,-4.528952083401881e-12,0.0,0.0,666555152.949339,1692149532.788626,1081023428.5714273,0.0,-2.3369392750353704e-09,0.0,5.0
80,3965155861.328841,1351808.180602563,1333470.213218899,1160599.424634334,287753.6314839914,0.0,0.0,0.0,758837522.1812488,1940199160.233498,1238359586.0848343,27760640.931914,0.0,0.0,5.0
90,4534894934.803823,1550147.263919435,1501740.319839151,1306143.826040382,1459656.268265952,0.0,1.295195101402213e-12,2.017934147326121e-13,870175166.6011748,2185032165.365965,1393655462.3850877,86029682.35473484,0.0,3.955150928759197e-11,5.0
100,5199220464.839471,1638423.50753576,1677331.694167221,1458020.721954633,6725206.636879645,0.0,1.006432260502395e-10,0.0,919729035.955199,2440517615.0133066,1555708110.3255935,283273767.20880175,0.0,0.0,5.0
