cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,3005751322.954946,810355.0883660073,974370.8291445875,848827.0585686427,0.0,0.0,6.111517288178885e-23,-1.432098975692737e-23,682339243.2813873,1417709556.4053748,905698471.4927418,0.0,0.0,-2.806913992357765e-21,5.0
60,3607128354.554035,990410.5473605236,1162989.369614176,1013142.857142856,-0.0,-1.936833385438091e-13,0.0,0.0,833950441.141245,1692149532.788626,1081023428.5714273,-0.0,-9.99406026886055e-11,0.0,5.0
70,4264595128.260172,1248805.251896002,1328797.576827684,1156557.850761191,547084.9239591048,0.0,8.49369968724607e-12,0.0,1051525242.2277312,1933400474.28428,1234047226.7621908,45618651.813834675,0.0,0.0,5.0
80,4902750525.733372,1384475.730593694,1535988.548932453,1335766.663410129,1643585.49500079,0.0,0.0,0.0,1165763177.0531552,2234863338.696719,1425263029.8586078,76851551.16694967,0.0,0.0,5.0
90,5617324359.48797,1622367.069412288,1703918.864566223,1481017.164273032,4354037.543871983,0.0,-3.966606513616099e-23,0.0,1366073631.621882,2479201947.9438543,1580245314.2793252,191787022.3226676,0.0,0.0,5.0
100,6376933290.161714,1842657.557689456,1865931.676966674,1658548.60750084,8097870.548254645,0.0,0.0,0.0,1551563730.0134645,2714930589.9865108,1769671364.2033963,340763616.3459848,0.0,0.0,5.0
