cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,3060145108.736197,255608.9314831593,1162989.369614176,1013142.857142856,-3.345870476778654e-11,0.0,0.0,0.0,286972147.376143,1692149532.788626,1081023428.5714273,-1.7264691660177853e-08,0.0,0.0,5.0
60,3742780076.056126,669278.4651941106,1247863.001313452,1086553.887592288,118844.5732877908,0.0,0.0,0.0,751398932.8734281,1815640666.9110725,1159352998.0609713,16386897.368238647,0.0,0.0,5.0
70,4400726090.329,546849.1031227723,1550825.297920185,1348599.636500855,1709805.04552365,0.0,0.0,0.0,613947488.0759364,2256450808.473869,1438955812.1464124,91371960.77477534,0.0,0.0,5.0
80,5092480892.169391,808280.1080175323,1693656.814595734,1472141.05460535,3391669.932098743,0.0,-8.5937483410677e-11,0.0,907456077.2712835,2464270665.236793,1570774505.2639084,149989165.7594091,0.0,0.0,5.0
90,5862751280.683297,939835.4752566784,1894054.183290392,1645473.773386077,6911712.34466867,0.0,0.0,0.0,1055153288.0706729,2755848836.68752,1755720516.2029443,296051034.7020317,0.0,0.0,5.0
100,6671454730.336106,1243359.952295269,2027925.166885149,1761264.822457609,10712351.64697229,0.0,0.0,0.0,1395920218.4418983,2950631117.8178916,1879269565.5622687,445676881.1839363,0.0,0.0,5.0
