cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2389987409.055096,-0.0,1002292.316047836,873150.973950792,0.0,0.0,0.0,0.0,-0.0,1458335319.8496013,931652089.205495,0.0,0.0,0.0,5.0
60,2881920768.017009,-0.0,1203687.962065085,1048597.599305362,0.0,22676.63711916625,0.0,0.0,-0.0,1751365984.8046987,1118853638.4588213,0.0,11701144.753489785,0.0,5.0
70,3372967930.519821,-0.0,1405650.862943007,1223031.722730534,241551.6790523577,0.0,0.0,0.0,-0.0,2045222005.582075,1304974848.1534796,22771313.315593954,0.0,0.0,5.0
80,3866236529.696778,-0.0,1607806.610660744,1397885.342802043,545449.9909789341,-0.0,0.0,0.0,-0.0,2339358618.5113826,1491543660.76978,35336468.35841912,-0.0,0.0,5.0
90,4382016436.097963,0.0,1807870.869686818,1570929.940012691,1451609.372426407,0.0,0.0,0.0,0.0,2630452115.39432,1676182245.9935415,75380643.45589268,0.0,0.0,5.0
100,5012899947.085973,-0.0,2009172.185191471,1745044.523142387,5486786.678868284,0.0,0.0,0.0,-0.0,2923345529.4535904,1861962506.192927,227591911.43945643,0.0,0.0,5.0
