cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2460816975.190291,798572.275945679,844001.0163155114,735254.8728670242,0.0,0.0,0.0,0.0,448278547.1021069,1228021478.7390692,784516949.3491148,0.0,0.0,0.0,5.0
60,2952980370.228288,958286.7311347947,1012801.219578593,882305.8474404109,0.0,0.0,-3.316997182852379e-23,3.998499936021057e-24,537934256.522517,1473625774.486853,941420339.2189184,0.0,0.0,7.837059874601272e-22,5.0
70,3448082965.936282,1202298.039683313,1162989.369614176,1013142.857142856,0.0,-3.796307778710638e-11,-2.740260819009045e-10,0.0,674910004.5762278,1692149532.788626,1081023428.5714273,0.0,-1.9588948138146892e-08,0.0,5.0
80,3975885522.647743,1357536.388889851,1336202.086743917,1162962.345208297,293499.3594571466,0.0,0.0,0.0,762053051.9033179,1944174036.2123992,1240880822.3372529,28778942.842748437,0.0,0.0,5.0
90,4547999843.648557,1558056.619981847,1504786.044329941,1308778.210464111,1485556.564574095,0.0,3.047381719900358e-12,0.0,874615083.6268098,2189463694.5000644,1396466350.5652065,87456305.28272232,0.0,0.0,5.0
100,5212360875.469311,1647938.686368912,1679714.201471375,1460081.459933549,6767830.518998681,0.0,-1.338368584697111e-11,0.0,925070381.5931888,2443984163.1408505,1557906917.7490966,285425837.96116465,0.0,0.0,5.0
