cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2578119395.558441,705819.5915535658,831948.155721054,724754.9749844972,0.0,0.0,0.0,0.0,594317741.5778913,1210484566.5741334,773313558.3084584,0.0,0.0,0.0,5.0
60,3093743274.670093,846983.5098642689,998337.7868652527,869705.9699813863,0.0,0.0,-1.81824474079702e-12,0.0,713181289.8934611,1452581479.8889427,927976269.9701393,0.0,0.0,0.0,5.0
70,3609382623.531389,993087.7310444198,1162989.369614177,1013142.857142857,0.0,0.0,8.202069399605286e-10,0.0,836204696.7326777,1692149532.7886274,1081023428.5714285,0.0,0.0,0.0,5.0
80,4154848948.445285,1199380.621523776,1310571.516518832,1140793.309507116,210410.8499154064,-0.0,0.0,0.0,1009908467.8385577,1906881556.5349004,1217226461.2440927,20825541.167417485,-0.0,0.0,5.0
90,4695798923.178881,1325358.645351996,1483755.737990291,1290588.150393027,725252.483687109,0.0,0.0,0.0,1115985113.3525145,2158864598.7758737,1377057556.4693599,43881454.72059128,0.0,0.0,5.0
100,5305969850.699773,1288968.972333075,1712987.881926103,1488861.366249819,3321600.307759119,0.0,0.0,1.529496777660373e-11,1085344098.9287577,2492397368.20248,1588615077.7885568,139622348.0711427,0.0,2.9978136842143312e-09,5.0
