cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2373989471.929909,0.0,995583.2390910118,867306.334632134,0.0,0.0,0.0,0.0,0.0,1448573612.877422,925415859.0524869,0.0,0.0,0.0,5.0
60,2863002507.760472,-0.0,1196015.586738639,1041913.77874569,0.0,21468.65723663201,2.292875352101312e-11,-2.42025731610694e-12,-0.0,1740202678.7047198,1111722001.9216511,0.0,11077827.134102117,-4.743704339569603e-10,5.0
70,3373091660.712239,-0.0,1404282.263890731,1221847.959709108,344657.885087747,0.0,0.0,0.0,-0.0,2043230693.9610136,1303711773.0096183,26150592.31334093,0.0,0.0,5.0
80,3908491992.076736,-0.0,1619425.422056901,1407934.976594216,919591.0722973722,0.0,0.0,0.0,-0.0,2356263989.092791,1502266620.0260284,49956812.68971789,0.0,0.0,5.0
90,4473302816.760453,-0.0,1848231.041965977,1605839.272591126,1478998.887975412,0.0,0.0,0.0,-0.0,2689176166.060497,1713430503.8547313,70690576.72351822,0.0,0.0,5.0
100,5103583455.243448,-0.0,1995387.800555533,1733121.787423702,8463193.304099739,0.0,0.0,0.0,-0.0,2903289249.8083005,1849240947.1810899,351053258.2540571,0.0,0.0,5.0
