cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2391526139.620446,-0.0,1002937.615607271,873713.1292519842,0.0,0.0,0.0,0.0,-0.0,1459274230.7085793,932251908.9118671,0.0,0.0,0.0,5.0
60,2892005522.182734,-0.0,1206297.187456371,1050870.636477435,0.0,30163.07231064011,0.0,0.0,-0.0,1755162407.7490199,1121278969.1214232,0.0,15564145.312290296,0.0,5.0
70,3391972670.05307,-0.0,1406084.925105244,1223407.162663655,653047.9477932302,0.0,0.0,0.0,-0.0,2045853566.0281298,1305375442.5621197,40741341.787453815,0.0,0.0,5.0
80,3908412826.310418,-0.0,1610105.043662818,1399873.361126734,1479365.738373553,0.0,1.037698180823225e-10,0.0,-0.0,2342702838.5294,1493664876.322225,72041411.36995365,0.0,0.0,5.0
90,4455732151.819836,-0.0,1828862.365877982,1589086.431436657,2311939.093810233,0.0,0.0,0.0,-0.0,2660994742.3524637,1695555222.342913,99178039.35341577,0.0,0.0,5.0
100,5113940133.439654,-0.0,2010266.626836466,1745991.155062304,7859923.552100251,0.0,-6.129501645597538e-11,-2.239625601276022e-12,-0.0,2924937942.047058,1862972562.4514785,326029628.9411184,0.0,-4.389666178501003e-10,5.0
