cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2738168741.200902,342226.4778810839,987179.7087167329,859985.5654179594,0.0,0.0,0.0,0.0,384217666.71709293,1436346476.1828463,917604598.3009627,0.0,0.0,0.0,5.0
60,3286108146.20468,456876.445038413,1162989.369614176,1013142.857142856,-0.0,0.0,3.751515111658241e-11,0.0,512935184.8446263,1692149532.788626,1081023428.5714273,-0.0,0.0,0.0,5.0
70,3864671338.56235,759264.2062499571,1256899.358901604,1094369.840660094,109924.1825491166,0.0,0.0,0.0,852425924.3568269,1828788567.201834,1167692619.9843204,15764771.731437936,0.0,0.0,5.0
80,4434822597.793977,804978.2021371247,1467984.180838472,1276946.619576843,468366.9541904593,0.0,0.0,0.0,903749027.5393499,2135916983.1199768,1362502043.0884914,32656364.569851246,0.0,0.0,5.0
90,5011016253.791442,909618.4258077634,1653657.53240277,1437543.872132621,923441.8582242772,0.0,8.752261128389643e-11,0.0,1021228606.6543759,2406071709.6460304,1533859311.5655067,49856807.60507642,0.0,0.0,5.0
100,5638190498.88343,965766.9387098562,1848992.139404939,1606497.580078953,3550403.135014114,0.0,0.0,0.0,1084266542.0895557,2690283562.834186,1714132917.9442427,149499530.67851546,0.0,0.0,5.0
