cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2388463245.645744,-0.0,1001653.125536703,872594.1405715472,0.0,0.0,1.698638993904178e-11,0.0,-0.0,1457405297.6559029,931057947.9898409,0.0,0.0,0.0,5.0
60,2879050623.238559,0.0,1203828.880725074,1048720.361161607,0.0,16463.13260492693,0.0,0.0,0.0,1751571021.4549828,1118984625.3594348,0.0,8494976.424142295,0.0,5.0
70,3376939843.484378,-0.0,1405492.334334321,1222894.604189871,276593.1092029476,0.0,-3.809002549202342e-11,0.0,-0.0,2044991346.456437,1304828542.6705925,27118867.78385797,0.0,0.0,5.0
80,3874537172.640979,0.0,1607666.706814063,1397764.333657706,708582.9204471258,0.0,-4.883293238515738e-11,0.0,0.0,2339155058.4144616,1491414544.0127723,43964242.92980409,0.0,0.0,5.0
90,4424127955.870279,-0.0,1822780.76236009,1583826.178374607,1653353.774902107,0.0,0.0,3.24101529797466e-10,-0.0,2652146009.233931,1689942532.3257058,82040067.6535088,0.0,6.352389984030333e-08,5.0
100,5156318307.35272,-0.0,2007993.028565515,1744024.617416196,8955778.246449815,0.0,-7.229747660101833e-11,3.434130138548374e-11,-0.0,2921629856.5628242,1860874266.783081,373811115.85767734,0.0,6.730895071554813e-09,5.0
