cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2720165088.382427,0.0,1140759.384814164,993777.1166614981,0.0,0.0,0.0,0.0,0.0,1659804904.9046085,1060360183.4778185,0.0,0.0,0.0,5.0
60,3304869743.505587,0.0,1374733.012129077,1196289.479679424,357861.5897414872,0.0,0.0,0.0,0.0,2000236532.6478071,1276440874.8179455,28193981.02852397,0.0,0.0,5.0
70,3881697180.826632,-0.0,1600852.029723478,1391870.012213178,1308182.913299194,0.0,0.0,0.0,-0.0,2329239703.2476606,1485125303.031461,67328022.33254002,0.0,0.0,5.0
80,4470213759.560399,0.0,1836779.208146778,1595934.065233183,2108456.293975771,0.0,6.168460661086697e-11,1.086363519218993e-10,0.0,2672513747.853562,1702861647.6038063,94842300.92085704,0.0,2.1292724976692263e-08,5.0
90,5112380749.76939,0.0,2057742.298161046,1787055.003556085,5025606.108093234,0.0,-1.193092506628445e-12,0.0,0.0,2994015043.824322,1906787688.7943428,211569425.8983704,0.0,0.0,5.0
100,5885030543.357546,-0.0,2287256.645891053,1985572.310197185,10570551.31643365,0.0,-3.371226786212413e-10,0.0,-0.0,3327958419.7714825,2118605654.9803965,438466468.60566777,0.0,0.0,5.0
