cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2430286115.932047,887240.0031273506,798404.9696340489,722169.3620983765,0.0,0.0,-0.0,0.0,498052175.7555383,1161679230.8175411,770554709.3589678,0.0,0.0,0.0,5.0
60,2916343339.11846,1064688.003752822,958085.9635608599,866603.2345180525,0.0,0.0,0.0,0.0,597662610.9066467,1394015076.9810512,924665651.2307621,0.0,0.0,0.0,5.0
70,3402400562.304874,1242136.004378294,1117766.957487671,1011037.10693773,0.0,0.0,0.0,0.0,697273046.0577555,1626350923.1445613,1078776593.102558,0.0,0.0,0.0,5.0
80,3916707422.848867,1481972.742092727,1250341.57037931,1166825.220398741,172739.3596214616,0.0,0.0,0.0,831905398.7737523,1819246984.9018962,1245002510.1654568,20552142.558689214,0.0,0.0,5.0
90,4442958351.422688,1704352.983245061,1371211.456951074,1338476.089470495,979510.610693074,0.0,0.0,0.0,956738547.144615,1995112669.8638127,1428153987.4650183,62951390.6952675,0.0,0.0,5.0
100,5145546065.296527,2005574.084471017,1446426.7694543,1541348.964685947,6009479.300373388,0.0,0.0,0.0,1125829012.3178053,2104550949.5560064,1644619345.3199053,270576329.0197082,0.0,0.0,5.0
