cf,capex[USD],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s]
50,2404957480.68904,0.0,1008570.335635948,878620.0959125931,0.0,0.0,0.0,0.0,0.0,1467469838.3503044,937487642.3387368,0.0,0.0,0.0,5.0
60,2898995767.045276,-0.0,1212539.82492749,1056308.935166006,0.0,14861.7983597866,0.0,0.0,-0.0,1764245445.2694979,1127081633.8221283,0.0,7668687.953649886,0.0,5.0
70,3393126295.671916,0.0,1413772.408456793,1230056.413592373,269572.5152861654,0.0,-7.759377609500412e-12,3.514378416698636e-12,0.0,2057038854.3046339,1312470193.303062,23616193.31054325,0.0,6.888181696729327e-10,5.0
80,3896423480.438788,0.0,1619034.957049986,1407597.24580624,631344.2292372844,0.0,1.497577631917677e-09,0.0,0.0,2355695862.50773,1501906261.275258,38818425.62354458,0.0,0.0,5.0
90,4413224813.930634,-0.0,1820626.989838301,1581963.283421102,1554693.584211862,0.0,1.172851194271448e-11,0.0,-0.0,2649012270.214728,1687954823.4103158,76251435.75459611,0.0,0.0,5.0
100,5138621465.169935,-0.0,2021937.1062564,1756085.478857613,7782163.123513224,0.0,-6.057205540292202e-11,0.0,-0.0,2941918489.603062,1873743205.941073,322933788.95887184,0.0,0.0,5.0
