electricity,irradiance_direct,irradiance_diffuse,temperature
0.383,0.068,0.393,23.198
0.419,0.075,0.434,23.817
0.47700000000000004,0.117,0.468,24.607
0.543,0.225,0.453,25.679
0.63,0.463,0.34600000000000003,26.709
0.638,0.5650000000000001,0.258,27.137
0.587,0.554,0.193,26.931
0.484,0.47300000000000003,0.126,26.205
0.212,0.20400000000000001,0.054,24.242
0.0,0.003,0.001,20.894
0.0,0.0,0.0,20.152
0.0,0.0,0.0,19.64
0.0,0.0,0.0,18.916
0.0,0.0,0.0,18.179
0.0,0.0,0.0,17.5
0.0,0.0,0.0,16.974
0.0,0.0,0.0,16.581
0.0,0.0,0.0,16.236
0.0,0.0,0.0,15.918
0.17200000000000001,0.167,0.038,16.474
0.44,0.405,0.116,18.622
0.521,0.44,0.194,21.586
0.584,0.466,0.266,24.506
0.6890000000000001,0.609,0.29,26.641
0.739,0.7020000000000001,0.28600000000000003,28.104
0.647,0.43,0.41400000000000003,28.556
0.627,0.382,0.433,28.815
0.586,0.33,0.424,28.905
0.593,0.41300000000000003,0.352,29.092
0.544,0.406,0.28700000000000003,28.953
0.34900000000000003,0.20500000000000002,0.225,28.26
0.294,0.225,0.135,27.464
0.165,0.154,0.051000000000000004,25.429
0.0,0.003,0.001,22.237
0.0,0.0,0.0,21.206
0.0,0.0,0.0,20.576
0.0,0.0,0.0,19.587
0.0,0.0,0.0,18.598
0.0,0.0,0.0,17.772
0.0,0.0,0.0,17.024
0.0,0.0,0.0,16.328
0.0,0.0,0.0,15.758
0.0,0.001,0.0,15.3
0.242,0.245,0.038,16.106
0.539,0.54,0.105,18.12
0.677,0.704,0.154,22.384
0.741,0.791,0.189,26.271
0.775,0.84,0.211,28.345
0.787,0.854,0.228,29.966
0.79,0.861,0.23700000000000002,31.283
0.781,0.844,0.244,32.191
0.755,0.789,0.255,32.512
0.637,0.529,0.317,31.998
0.424,0.221,0.312,30.86
0.29,0.14,0.22,29.793
0.088,0.027,0.092,28.12
0.038,0.025,0.035,26.522
0.0,0.001,0.001,25.783
0.0,0.0,0.0,24.995
0.0,0.0,0.0,23.708
0.0,0.0,0.0,22.287
0.0,0.0,0.0,21.589
0.0,0.0,0.0,21.047
0.0,0.0,0.0,20.562
0.0,0.0,0.0,19.968
0.0,0.0,0.0,19.382
0.0,0.0,0.0,19.209
0.234,0.241,0.038,19.792
0.525,0.534,0.106,21.792
0.668,0.705,0.154,25.416
0.733,0.783,0.191,27.335
0.775,0.844,0.21,28.838
0.783,0.861,0.216,30.124
0.781,0.852,0.229,31.143
0.758,0.789,0.255,31.721
0.73,0.734,0.265,32.0
0.6970000000000001,0.6900000000000001,0.253,31.99
0.655,0.653,0.22,31.694
0.6000000000000001,0.614,0.171,31.039
0.47900000000000004,0.488,0.11800000000000001,29.926
0.225,0.227,0.05,27.705
0.0,0.003,0.001,25.735
0.0,0.0,0.0,24.94
0.0,0.0,0.0,23.699
0.0,0.0,0.0,22.261
0.0,0.0,0.0,20.566
0.0,0.0,0.0,19.403
0.0,0.0,0.0,18.547
0.0,0.0,0.0,17.814
0.0,0.0,0.0,17.219
0.0,0.0,0.0,16.862
0.20800000000000002,0.21,0.036000000000000004,17.635
0.486,0.47600000000000003,0.106,19.297
0.6990000000000001,0.746,0.14400000000000002,21.962
0.767,0.841,0.171,24.737
0.801,0.895,0.186,26.418
0.8170000000000001,0.936,0.183,27.574
0.8220000000000001,0.9490000000000001,0.185,28.318
0.8200000000000001,0.9470000000000001,0.185,28.698
0.81,0.932,0.184,28.762
0.792,0.904,0.178,28.541
0.759,0.857,0.165,28.107
0.6970000000000001,0.773,0.14100000000000001,27.256
0.5740000000000001,0.62,0.10400000000000001,25.919
0.303,0.315,0.049,23.169
0.0,0.004,0.001,19.515
0.0,0.0,0.0,17.934
0.0,0.0,0.0,16.433
0.0,0.0,0.0,15.049
0.0,0.0,0.0,14.279
0.0,0.0,0.0,13.641
0.0,0.0,0.0,13.02
0.0,0.0,0.0,12.229
0.0,0.0,0.0,11.476
0.0,0.0,0.0,10.946
0.317,0.323,0.035,11.109
0.579,0.581,0.097,12.659
0.739,0.774,0.137,14.897
0.803,0.86,0.163,17.274
0.835,0.916,0.176,19.59
0.8270000000000001,0.87,0.221,21.588
0.804,0.803,0.258,22.809
0.686,0.482,0.393,22.993
0.706,0.5680000000000001,0.339,23.221
0.661,0.521,0.316,22.994
0.61,0.497,0.264,22.515
0.517,0.425,0.20400000000000001,21.695
0.336,0.265,0.133,20.549
0.107,0.089,0.046,18.911
0.0,0.001,0.001,16.79
0.0,0.0,0.0,14.92
0.0,0.0,0.0,13.422
0.0,0.0,0.0,12.358
0.0,0.0,0.0,11.548
0.0,0.0,0.0,10.923
0.0,0.0,0.0,10.369
0.0,0.0,0.0,9.876
0.0,0.0,0.0,9.486
0.0,0.0,0.0,9.264
0.216,0.21,0.036000000000000004,9.747
0.419,0.365,0.113,11.598
0.556,0.47100000000000003,0.184,13.957
0.759,0.754,0.196,16.655
0.8230000000000001,0.865,0.203,19.251
0.845,0.935,0.185,21.421
0.847,0.9510000000000001,0.186,23.017
0.842,0.9490000000000001,0.185,24.008
0.8310000000000001,0.936,0.183,24.38
0.811,0.905,0.178,24.172
0.774,0.85,0.166,23.511
0.704,0.755,0.14400000000000002,22.361
0.5650000000000001,0.584,0.107,20.636
0.275,0.275,0.048,18.368
0.0,0.003,0.001,15.926
0.0,0.0,0.0,14.419
0.0,0.0,0.0,13.407
0.0,0.0,0.0,12.727
0.0,0.0,0.0,12.232
0.0,0.0,0.0,11.801
0.0,0.0,0.0,11.45
0.0,0.0,0.0,11.229
0.0,0.0,0.0,11.19
0.0,0.0,0.0,11.194
0.25,0.251,0.034,11.737
0.518,0.502,0.10200000000000001,13.695
0.755,0.808,0.133,16.088
0.811,0.886,0.159,18.642
0.84,0.9390000000000001,0.171,21.107
0.845,0.9570000000000001,0.177,23.179
0.842,0.961,0.181,24.806
0.834,0.9530000000000001,0.182,25.998
0.8180000000000001,0.931,0.183,26.729
0.797,0.901,0.178,26.942
0.755,0.837,0.168,26.589
0.687,0.748,0.14400000000000002,25.74
0.559,0.592,0.105,24.339
0.291,0.30000000000000004,0.047,21.923000000000002
0.0,0.003,0.001,18.747
0.0,0.0,0.0,16.885
0.0,0.0,0.0,15.182
0.0,0.0,0.0,14.13
0.0,0.0,0.0,13.41
0.0,0.0,0.0,12.789
0.0,0.0,0.0,12.223
0.0,0.0,0.0,11.709
0.0,0.0,0.0,11.195
0.0,0.0,0.0,10.779
0.422,0.452,0.027,11.014
0.645,0.678,0.091,13.162
0.769,0.833,0.129,15.986
0.8180000000000001,0.904,0.155,18.939
0.837,0.9420000000000001,0.169,21.946
0.84,0.962,0.17400000000000002,24.53
0.837,0.966,0.177,26.239
0.8290000000000001,0.96,0.178,27.491
0.8140000000000001,0.9410000000000001,0.178,28.354
0.791,0.909,0.17400000000000002,28.847
0.754,0.857,0.162,28.845
0.6880000000000001,0.767,0.139,28.349
0.561,0.609,0.10200000000000001,27.311
0.291,0.305,0.047,24.616
0.0,0.003,0.001,21.415
0.0,0.0,0.0,20.415
0.0,0.0,0.0,19.429
0.0,0.0,0.0,18.356
0.0,0.0,0.0,17.425
0.0,0.0,0.0,16.51
0.0,0.0,0.0,15.619
0.0,0.0,0.0,14.784
0.0,0.0,0.0,14.123
0.0,0.0,0.0,13.8
0.491,0.548,0.026000000000000002,14.916
0.643,0.6990000000000001,0.09,18.12
0.755,0.848,0.127,21.782
0.796,0.922,0.151,26.407
0.8150000000000001,0.9590000000000001,0.164,28.517
0.8180000000000001,0.9510000000000001,0.189,30.272
0.8140000000000001,0.9490000000000001,0.196,31.719
0.805,0.9380000000000001,0.199,32.701
0.791,0.918,0.197,33.335
0.769,0.887,0.19,33.539
0.732,0.834,0.17500000000000002,33.169
0.666,0.746,0.149,32.29
0.538,0.584,0.108,30.775
0.266,0.278,0.048,26.857
0.0,0.002,0.001,22.965
0.0,0.0,0.0,21.629
0.0,0.0,0.0,20.395
0.0,0.0,0.0,19.108
0.0,0.0,0.0,18.042
0.0,0.0,0.0,17.642
0.0,0.0,0.0,17.652
0.0,0.0,0.0,17.57
0.0,0.0,0.0,17.32
0.0,0.0,0.0,16.949
0.096,0.096,0.026000000000000002,17.644
0.17300000000000001,0.107,0.10200000000000001,19.632
0.34600000000000003,0.217,0.196,22.364
0.524,0.387,0.267,25.905
0.635,0.521,0.301,27.98
0.752,0.782,0.24,29.925
0.79,0.891,0.209,31.469
0.793,0.914,0.199,32.546
0.786,0.914,0.19,33.156
0.764,0.883,0.184,33.36
0.727,0.8300000000000001,0.17,33.083
0.655,0.73,0.146,32.371
0.523,0.5660000000000001,0.106,31.111
0.249,0.26,0.047,27.81
0.0,0.002,0.001,23.9
0.0,0.0,0.0,22.076
0.0,0.0,0.0,19.664
0.0,0.0,0.0,18.353
0.0,0.0,0.0,17.44
0.0,0.0,0.0,16.461
0.0,0.0,0.0,15.436
0.0,0.0,0.0,14.713
0.0,0.0,0.0,14.257
0.0,0.0,0.0,13.891
0.394,0.427,0.027,14.168
0.603,0.631,0.094,16.483
0.731,0.788,0.136,19.569
0.786,0.866,0.165,22.699
0.805,0.906,0.181,26.256
0.81,0.928,0.189,29.145
0.807,0.934,0.192,30.978
0.799,0.928,0.193,32.21
