electricity,irradiance_direct,irradiance_diffuse,temperature
0.8,0.926,0.171,28.784
0.803,0.9470000000000001,0.176,31.606
0.801,0.9560000000000001,0.178,33.365
0.794,0.9540000000000001,0.177,34.663
0.781,0.9390000000000001,0.176,35.569
0.759,0.908,0.17,36.036
0.721,0.852,0.157,35.986
0.653,0.759,0.132,35.369
0.517,0.582,0.091,33.985
0.227,0.252,0.031,30.277
0.0,0.0,0.0,26.261
0.0,0.0,0.0,23.648
0.0,0.0,0.0,21.94
0.0,0.0,0.0,21.046
0.0,0.0,0.0,20.438
0.0,0.0,0.0,19.903
0.0,0.0,0.0,19.511
0.0,0.0,0.0,19.204
0.0,0.0,0.0,19.012
0.0,0.005,0.001,18.919
0.372,0.397,0.046,21.31
0.608,0.666,0.101,24.531
0.706,0.799,0.139,28.772
0.743,0.867,0.163,33.423
0.762,0.907,0.177,36.276
0.77,0.928,0.184,37.884
0.77,0.935,0.186,39.05
0.764,0.93,0.187,39.905
0.752,0.914,0.185,40.482
0.731,0.883,0.177,40.719
0.6940000000000001,0.8290000000000001,0.162,40.502
0.627,0.736,0.135,39.714
0.492,0.559,0.093,37.835
0.20500000000000002,0.231,0.031,33.534
0.0,0.0,0.0,28.659
0.0,0.0,0.0,25.803
0.0,0.0,0.0,24.454
0.0,0.0,0.0,23.536
0.0,0.0,0.0,22.663
0.0,0.0,0.0,21.829
0.0,0.0,0.0,21.101
0.0,0.0,0.0,20.539
0.0,0.0,0.0,20.058
0.0,0.005,0.001,19.552
0.38,0.405,0.046,20.37
0.626,0.685,0.1,22.814
0.726,0.8220000000000001,0.136,26.544
0.771,0.893,0.159,29.579
0.789,0.931,0.171,32.091
0.794,0.9510000000000001,0.177,34.283
0.792,0.9570000000000001,0.179,35.769
0.786,0.9530000000000001,0.179,36.699
0.773,0.932,0.179,36.982
0.754,0.897,0.17400000000000002,36.313
0.717,0.8300000000000001,0.162,34.512
0.648,0.726,0.136,31.503
0.504,0.538,0.094,27.639
0.2,0.213,0.031,23.634
0.0,0.0,0.0,20.581
0.0,0.0,0.0,18.974
0.0,0.0,0.0,18.123
0.0,0.0,0.0,17.815
0.0,0.0,0.0,17.492
0.0,0.0,0.0,16.984
0.0,0.0,0.0,16.414
0.0,0.0,0.0,15.866
0.0,0.0,0.0,15.373
0.0,0.003,0.001,15.01
0.229,0.22,0.046,15.206
0.647,0.687,0.1,16.479
0.772,0.848,0.133,18.429
0.8180000000000001,0.914,0.155,20.526
0.833,0.935,0.17400000000000002,22.499
0.838,0.9480000000000001,0.182,24.088
0.836,0.9470000000000001,0.187,25.252
0.8270000000000001,0.935,0.189,25.992
0.8130000000000001,0.912,0.189,26.154
0.791,0.877,0.182,25.718
0.751,0.8220000000000001,0.166,24.843
0.68,0.731,0.137,23.559
0.533,0.558,0.093,21.876
0.221,0.233,0.031,19.829
0.0,0.0,0.0,18.198
0.0,0.0,0.0,17.457
0.0,0.0,0.0,16.886
0.0,0.0,0.0,16.363
0.0,0.0,0.0,15.943
0.0,0.0,0.0,15.68
0.0,0.0,0.0,15.517
0.0,0.0,0.0,15.251
0.0,0.0,0.0,15.042
0.0,0.001,0.001,14.877
0.136,0.122,0.043000000000000003,15.25
0.372,0.308,0.124,16.251
0.651,0.63,0.167,17.612
0.786,0.833,0.176,19.254
0.84,0.937,0.17300000000000001,21.043
0.848,0.9560000000000001,0.179,22.646
0.846,0.962,0.18,24.034
0.839,0.9550000000000001,0.181,24.871
0.8270000000000001,0.9380000000000001,0.179,25.104
0.806,0.905,0.17300000000000001,24.693
0.763,0.839,0.161,23.834
0.6890000000000001,0.743,0.134,22.536
0.537,0.561,0.092,20.888
0.216,0.226,0.03,18.804
0.0,0.0,0.0,17.262
0.0,0.0,0.0,16.566
0.0,0.0,0.0,15.979
0.0,0.0,0.0,15.396
0.0,0.0,0.0,14.805
0.0,0.0,0.0,14.278
0.0,0.0,0.0,13.901
0.0,0.0,0.0,13.663
0.0,0.0,0.0,13.767
0.0,0.002,0.001,13.969
0.177,0.164,0.045,14.557
0.396,0.337,0.123,15.811
0.548,0.465,0.19,17.251
0.793,0.846,0.17300000000000001,19.215
0.84,0.9420000000000001,0.167,21.166
0.846,0.961,0.17200000000000001,22.848
0.843,0.966,0.17400000000000002,24.235
0.836,0.961,0.17400000000000002,25.323
0.8220000000000001,0.9430000000000001,0.17200000000000001,25.994
0.799,0.91,0.167,26.117
0.76,0.854,0.154,25.781
0.686,0.756,0.13,24.994
0.536,0.5720000000000001,0.09,23.653
0.214,0.228,0.03,21.54
0.0,0.0,0.0,19.256
0.0,0.0,0.0,17.797
0.0,0.0,0.0,16.757
0.0,0.0,0.0,16.048
0.0,0.0,0.0,15.501
0.0,0.0,0.0,15.103
0.0,0.0,0.0,14.805
0.0,0.0,0.0,14.536
0.0,0.0,0.0,14.28
0.0,0.004,0.001,13.989
0.41000000000000003,0.431,0.045,15.246
0.657,0.71,0.098,18.035
0.759,0.843,0.133,20.905
0.8,0.91,0.155,24.4
0.8140000000000001,0.9460000000000001,0.167,27.562
0.8180000000000001,0.963,0.17200000000000001,29.392
0.8150000000000001,0.966,0.17400000000000002,30.812
0.807,0.9580000000000001,0.17500000000000002,31.88
0.793,0.9390000000000001,0.17400000000000002,32.539
0.77,0.905,0.168,32.729
0.729,0.843,0.156,32.408
0.656,0.744,0.131,31.597
0.51,0.56,0.09,30.173
0.202,0.221,0.029,27.355
0.0,0.0,0.0,24.247
0.0,0.0,0.0,22.766
0.0,0.0,0.0,21.57
0.0,0.0,0.0,20.802
0.0,0.0,0.0,20.246
0.0,0.0,0.0,19.723
0.0,0.0,0.0,19.214
0.0,0.0,0.0,18.69
0.0,0.0,0.0,18.233
0.0,0.004,0.001,17.729
0.405,0.436,0.044,19.641
0.642,0.711,0.098,22.893
0.733,0.842,0.134,27.767
0.77,0.908,0.156,31.42
0.79,0.9460000000000001,0.168,33.32
0.796,0.961,0.17300000000000001,34.634
0.794,0.964,0.17500000000000002,35.655
0.786,0.9540000000000001,0.176,36.385
0.773,0.933,0.176,36.879
0.749,0.896,0.171,37.057
0.706,0.8290000000000001,0.159,36.818
0.63,0.725,0.133,36.183
0.481,0.534,0.091,35.017
0.181,0.201,0.029,31.263
0.0,0.0,0.0,27.799
0.0,0.0,0.0,26.542
0.0,0.0,0.0,25.325
0.0,0.0,0.0,24.324
0.0,0.0,0.0,23.422
0.0,0.0,0.0,22.559
0.0,0.0,0.0,21.874
0.0,0.0,0.0,21.313
0.0,0.0,0.0,20.81
0.0,0.004,0.001,20.366
0.41300000000000003,0.453,0.044,22.263
0.638,0.717,0.097,25.479
0.726,0.842,0.134,29.501
0.758,0.904,0.157,34.211
0.77,0.915,0.186,36.546
0.777,0.931,0.194,37.942
0.775,0.931,0.199,38.913
0.767,0.918,0.201,39.589
0.714,0.782,0.241,39.847
0.645,0.643,0.258,39.736
0.522,0.451,0.251,39.084
0.388,0.312,0.192,37.733
0.168,0.115,0.10300000000000001,34.882
0.033,0.033,0.022,30.407
0.0,0.0,0.0,26.501
0.0,0.0,0.0,24.679
0.0,0.0,0.0,24.082
0.0,0.0,0.0,23.777
0.0,0.0,0.0,23.19
0.0,0.0,0.0,22.26
0.0,0.0,0.0,21.229
0.0,0.0,0.0,20.248
0.0,0.0,0.0,19.449
0.0,0.003,0.0,18.846
0.325,0.337,0.046,19.346
0.584,0.612,0.108,21.766
0.704,0.759,0.152,24.564
0.759,0.837,0.18,27.376
0.786,0.887,0.195,30.053
0.791,0.904,0.20400000000000001,32.328
0.787,0.907,0.209,34.264
0.777,0.894,0.211,35.366
0.761,0.871,0.20800000000000002,35.789
0.735,0.8310000000000001,0.199,35.466
0.665,0.713,0.192,34.462
0.534,0.527,0.166,32.697
0.099,0.046,0.08600000000000001,29.763
0.014,0.013000000000000001,0.016,26.981
0.0,0.0,0.0,24.832
0.0,0.0,0.0,23.285
0.0,0.0,0.0,22.327
0.0,0.0,0.0,21.777
0.0,0.0,0.0,21.228
0.0,0.0,0.0,20.511
0.0,0.0,0.0,19.617
0.0,0.0,0.0,18.758
0.0,0.0,0.0,18.183
0.0,0.002,0.0,17.784
0.307,0.314,0.045,18.382
0.559,0.5710000000000001,0.111,20.927
0.67,0.6930000000000001,0.162,23.843
0.682,0.67,0.219,26.683
0.705,0.67,0.269,29.066
0.731,0.709,0.28500000000000003,31.156
0.734,0.719,0.293,33.031
0.72,0.6970000000000001,0.30000000000000004,34.391
0.644,0.528,0.34500000000000003,35.0
0.621,0.543,0.295,35.317
0.581,0.538,0.23700000000000002,35.075
0.41200000000000003,0.334,0.192,34.002
0.232,0.183,0.109,32.216
0.049,0.049,0.024,29.431
0.0,0.0,0.0,26.451
0.0,0.0,0.0,24.64
0.0,0.0,0.0,23.681
0.0,0.0,0.0,22.987
0.0,0.0,0.0,22.438
0.0,0.0,0.0,22.014
0.0,0.0,0.0,21.596
0.0,0.0,0.0,21.218
0.0,0.0,0.0,20.868
0.0,0.002,0.0,20.41
0.23500000000000001,0.23600000000000002,0.045,21.451
0.494,0.488,0.11800000000000001,24.085
0.59,0.5690000000000001,0.183,27.152
0.629,0.585,0.243,30.928
0.656,0.581,0.309,34.661
0.705,0.672,0.313,36.447
0.6990000000000001,0.635,0.34400000000000003,37.398
0.672,0.5670000000000001,0.37,37.929
0.5700000000000001,0.35000000000000003,0.419,37.759
0.464,0.229,0.381,37.252
0.357,0.162,0.297,36.596
0.19,0.066,0.18,35.55
0.078,0.029,0.08,34.174
0.011,0.01,0.015,31.874
0.0,0.0,0.0,29.142
0.0,0.0,0.0,26.831
0.0,0.0,0.0,25.054
0.0,0.0,0.0,23.885
0.0,0.0,0.0,23.171
0.0,0.0,0.0,22.584
0.0,0.0,0.0,22.052
0.0,0.0,0.0,21.631
0.0,0.0,0.0,21.326
0.0,0.003,0.0,21.285
0.176,0.171,0.044,22.248
0.358,0.303,0.13,24.245
0.52,0.45,0.20500000000000002,27.757
0.658,0.635,0.242,31.483
0.738,0.8130000000000001,0.213,34.162
0.766,0.884,0.20700000000000002,36.141
0.77,0.906,0.20400000000000001,37.589
0.763,0.901,0.203,38.599
0.742,0.863,0.20500000000000002,39.137
0.721,0.84,0.191,39.249
0.667,0.757,0.177,38.793
0.51,0.512,0.164,37.439
0.333,0.321,0.10300000000000001,35.153
0.124,0.136,0.027,31.732
0.0,0.0,0.0,28.522
0.0,0.0,0.0,26.938
0.0,0.0,0.0,25.967
0.0,0.0,0.0,25.189
0.0,0.0,0.0,24.596
0.0,0.0,0.0,24.097
0.0,0.0,0.0,23.681
0.0,0.0,0.0,23.314
0.0,0.0,0.0,22.98
0.0,0.0,0.0,22.581
0.34,0.367,0.043000000000000003,24.274
0.513,0.533,0.111,27.325
0.6000000000000001,0.619,0.169,31.907
0.716,0.8130000000000001,0.183,35.404
0.652,0.616,0.28400000000000003,37.231
0.616,0.47700000000000004,0.369,38.361
0.656,0.5630000000000001,0.356,39.454
0.686,0.668,0.309,40.346
0.6990000000000001,0.746,0.258,40.923
0.7000000000000001,0.795,0.212,41.14
0.654,0.737,0.187,40.838
0.537,0.5690000000000001,0.16,40.042
0.256,0.225,0.108,38.576
0.062,0.067,0.025,35.6
0.0,0.0,0.0,32.913
0.0,0.0,0.0,31.361
0.0,0.0,0.0,30.304
0.0,0.0,0.0,29.442
0.0,0.0,0.0,28.612
0.0,0.0,0.0,27.899
0.0,0.0,0.0,27.511
0.0,0.0,0.0,27.404
0.0,0.0,0.0,27.162
0.0,0.0,0.0,26.782
0.2,0.20600000000000002,0.042,27.71
0.42,0.40700000000000003,0.12,30.228
0.539,0.52,0.187,34.314
0.618,0.608,0.23600000000000002,37.287
0.674,0.6880000000000001,0.261,39.461
0.7020000000000001,0.74,0.271,41.202
0.706,0.748,0.278,42.438
0.665,0.632,0.324,42.874
0.538,0.335,0.404,41.993
0.595,0.524,0.297,40.209
0.627,0.64,0.209,35.752
0.585,0.604,0.154,30.11
0.41600000000000004,0.41000000000000003,0.1,25.976
0.107,0.111,0.026000000000000002,23.311
0.0,0.0,0.0,21.33
0.0,0.0,0.0,19.992
0.0,0.0,0.0,19.165
0.0,0.0,0.0,18.922
0.0,0.0,0.0,18.826
0.0,0.0,0.0,18.517
0.0,0.0,0.0,18.059
0.0,0.0,0.0,17.716
0.0,0.0,0.0,17.57
0.0,0.0,0.0,17.412
0.16,0.152,0.04,17.574
0.367,0.309,0.123,18.562
0.5690000000000001,0.505,0.189,20.088
0.732,0.732,0.20800000000000002,22.041
0.752,0.684,0.299,23.863
0.763,0.672,0.339,25.349
0.707,0.495,0.432,26.337
0.516,0.14,0.504,26.201
0.298,0.026000000000000002,0.336,25.328
0.221,0.017,0.252,24.498
0.164,0.015,0.187,23.682
0.093,0.01,0.112,22.789
0.031,0.005,0.045,21.911
0.003,0.003,0.009000000000000001,21.206
0.0,0.0,0.0,20.623
0.0,0.0,0.0,20.093
0.0,0.0,0.0,19.603
0.0,0.0,0.0,19.428
0.0,0.0,0.0,19.384
0.0,0.0,0.0,19.366
0.0,0.0,0.0,19.315
0.0,0.0,0.0,19.223
0.0,0.0,0.0,19.269
0.0,0.0,0.0,19.451
0.048,0.037,0.031,20.139
0.151,0.07100000000000001,0.116,22.062
0.267,0.105,0.217,24.397
0.47600000000000003,0.268,0.327,28.156
0.6980000000000001,0.6880000000000001,0.259,32.447
0.764,0.854,0.225,35.114
0.765,0.871,0.225,36.978
0.76,0.879,0.218,38.307
0.719,0.785,0.24,38.903
0.669,0.6990000000000001,0.23900000000000002,38.951
0.622,0.653,0.20400000000000001,38.683
0.489,0.47800000000000004,0.17,37.87
0.253,0.22,0.105,36.584
0.05,0.053,0.022,33.825
0.0,0.0,0.0,31.635
0.0,0.0,0.0,30.714
0.0,0.0,0.0,29.544
0.0,0.0,0.0,28.4
0.0,0.0,0.0,27.486
0.0,0.0,0.0,26.762
0.0,0.0,0.0,26.343
0.0,0.0,0.0,26.228
0.0,0.0,0.0,26.179
0.0,0.0,0.0,26.094
0.162,0.17,0.033,27.124
0.279,0.225,0.121,29.381
0.598,0.623,0.17200000000000001,33.765
0.673,0.726,0.20800000000000002,36.949
0.6880000000000001,0.683,0.28700000000000003,38.84
0.718,0.736,0.299,40.417
0.71,0.7010000000000001,0.327,41.56
0.657,0.544,0.391,41.977
0.375,0.076,0.41600000000000004,39.722
0.23500000000000001,0.026000000000000002,0.276,35.729
0.314,0.105,0.291,33.232
0.331,0.20600000000000002,0.20800000000000002,31.33
0.136,0.074,0.101,28.62
0.008,0.007,0.013000000000000001,26.186
0.0,0.0,0.0,25.068
0.0,0.0,0.0,24.502
0.0,0.0,0.0,23.984
