electricity,irradiance_direct,irradiance_diffuse,temperature
0.775,0.791,0.253,27.315
0.784,0.809,0.256,28.216
0.776,0.797,0.258,28.709
0.749,0.749,0.261,28.695
0.718,0.716,0.23900000000000002,28.272
0.647,0.627,0.212,27.567
0.529,0.5,0.163,26.634
0.275,0.23900000000000002,0.094,25.416
0.039,0.047,0.013000000000000001,24.008
0.0,0.0,0.0,22.902
0.0,0.0,0.0,22.246
0.0,0.0,0.0,21.828
0.0,0.0,0.0,21.588
0.0,0.0,0.0,21.374
0.0,0.0,0.0,21.031
0.0,0.0,0.0,20.81
0.0,0.0,0.0,20.527
0.0,0.0,0.0,20.306
0.0,0.0,0.0,20.207
0.122,0.113,0.04,20.755
0.33,0.266,0.127,21.904
0.535,0.459,0.199,23.148
0.722,0.729,0.21,24.631
0.757,0.766,0.23800000000000002,26.11
0.777,0.803,0.244,27.322
0.781,0.81,0.25,28.181
0.77,0.787,0.257,28.722
0.755,0.774,0.246,28.905
0.717,0.724,0.232,28.686
0.654,0.65,0.203,28.07
0.398,0.31,0.18,26.932
0.305,0.278,0.092,25.613
0.07100000000000001,0.083,0.013000000000000001,24.077
0.0,0.0,0.0,22.862
0.0,0.0,0.0,22.143
0.0,0.0,0.0,21.615
0.0,0.0,0.0,21.173
0.0,0.0,0.0,20.801
0.0,0.0,0.0,20.483
0.0,0.0,0.0,20.243
0.0,0.0,0.0,20.023
0.0,0.0,0.0,19.774
0.0,0.0,0.0,19.503
0.244,0.247,0.043000000000000003,20.075
0.528,0.53,0.113,21.69
0.704,0.751,0.153,23.291
0.76,0.8190000000000001,0.185,25.029
0.786,0.851,0.20700000000000002,26.509
0.795,0.855,0.226,27.661
0.786,0.8250000000000001,0.246,28.517
0.752,0.732,0.28200000000000003,28.941
0.707,0.644,0.298,28.973
0.639,0.543,0.289,28.654
0.532,0.42,0.252,28.001
0.43,0.355,0.177,27.137
0.28200000000000003,0.25,0.093,25.886
0.069,0.082,0.013000000000000001,24.358
0.0,0.0,0.0,23.134
0.0,0.0,0.0,22.323
0.0,0.0,0.0,21.677
0.0,0.0,0.0,21.123
0.0,0.0,0.0,20.628
0.0,0.0,0.0,20.211
0.0,0.0,0.0,19.883
0.0,0.0,0.0,19.671
0.0,0.0,0.0,19.468
0.0,0.001,0.0,19.216
0.281,0.289,0.043000000000000003,19.557
0.558,0.5730000000000001,0.111,21.269
0.6920000000000001,0.726,0.158,23.065
0.753,0.801,0.191,25.054
0.781,0.839,0.212,27.073
0.765,0.77,0.268,28.936
0.786,0.835,0.251,30.674
0.743,0.725,0.295,31.846
0.64,0.484,0.367,32.172
0.495,0.271,0.363,31.74
0.392,0.209,0.28300000000000003,30.741
0.319,0.20700000000000002,0.188,29.257
0.184,0.136,0.092,27.223
0.029,0.036000000000000004,0.012,24.947
0.0,0.0,0.0,23.337
0.0,0.0,0.0,22.612
0.0,0.0,0.0,22.293
0.0,0.0,0.0,22.129
0.0,0.0,0.0,22.019
0.0,0.0,0.0,21.919
0.0,0.0,0.0,21.742
0.0,0.0,0.0,21.517
0.0,0.0,0.0,21.329
0.0,0.001,0.0,21.128
0.159,0.153,0.041,21.557
0.435,0.402,0.124,22.984
0.648,0.653,0.17400000000000002,24.775
0.732,0.76,0.20700000000000002,26.721
0.769,0.8160000000000001,0.228,28.871
0.774,0.777,0.292,31.105
0.775,0.782,0.302,32.896
0.766,0.775,0.301,34.229
0.736,0.727,0.30000000000000004,34.762
0.635,0.532,0.324,34.26
0.446,0.271,0.299,32.685
0.263,0.132,0.195,30.232
0.137,0.083,0.092,27.63
0.015,0.019,0.011,25.411
0.0,0.0,0.0,24.281
0.0,0.0,0.0,23.895
0.0,0.0,0.0,23.776
0.0,0.0,0.0,23.737
0.0,0.0,0.0,23.716
0.0,0.0,0.0,23.657
0.0,0.0,0.0,23.622
0.0,0.0,0.0,23.557
0.0,0.0,0.0,23.437
0.0,0.0,0.0,23.282
0.005,0.003,0.012,23.203
0.038,0.006,0.053,23.37
0.101,0.011,0.12,23.584
0.157,0.013000000000000001,0.182,23.852
0.227,0.018000000000000002,0.259,24.34
0.28,0.019,0.32,24.947
0.293,0.018000000000000002,0.337,25.512
0.304,0.021,0.34900000000000003,26.095
0.28600000000000003,0.022,0.327,26.588
0.218,0.017,0.251,26.814
0.148,0.013000000000000001,0.17400000000000002,26.82
0.083,0.01,0.10300000000000001,26.477
0.029,0.006,0.042,25.643
0.001,0.002,0.005,24.239
0.0,0.0,0.0,23.22
0.0,0.0,0.0,22.842
0.0,0.0,0.0,22.578
0.0,0.0,0.0,21.905
0.0,0.0,0.0,21.517
0.0,0.0,0.0,21.056
0.0,0.0,0.0,20.541
0.0,0.0,0.0,20.048
0.0,0.0,0.0,19.786
0.0,0.0,0.0,19.647
0.178,0.171,0.045,20.177
0.424,0.37,0.137,21.41
0.593,0.525,0.214,22.926
0.717,0.676,0.257,24.678
0.769,0.739,0.28800000000000003,26.275
0.796,0.853,0.228,27.515
0.797,0.854,0.23500000000000001,28.36
0.792,0.85,0.233,28.781
0.725,0.6890000000000001,0.281,28.646
0.631,0.522,0.295,27.992
0.498,0.36,0.262,26.964
0.378,0.28,0.182,25.822
0.234,0.192,0.092,24.472
0.04,0.049,0.012,23.009
0.0,0.0,0.0,22.004
0.0,0.0,0.0,21.497
0.0,0.0,0.0,21.188
0.0,0.0,0.0,20.914
0.0,0.0,0.0,20.677
0.0,0.0,0.0,20.473
0.0,0.0,0.0,20.106
0.0,0.0,0.0,19.651
0.0,0.0,0.0,19.315
0.0,0.0,0.0,19.053
0.269,0.276,0.041,19.596
0.537,0.542,0.113,21.297
0.706,0.751,0.156,23.135
0.77,0.8320000000000001,0.185,24.798000000000002
0.799,0.875,0.203,26.342
0.81,0.902,0.20500000000000002,27.71
0.81,0.907,0.209,28.822
0.8,0.894,0.21,29.717
0.779,0.859,0.211,30.182
0.738,0.792,0.20700000000000002,30.192
0.673,0.7020000000000001,0.188,29.729
0.55,0.55,0.152,28.74
0.253,0.219,0.091,27.089
0.046,0.056,0.012,25.048
0.0,0.0,0.0,23.575
0.0,0.0,0.0,22.768
0.0,0.0,0.0,22.237
0.0,0.0,0.0,21.833
0.0,0.0,0.0,21.472
0.0,0.0,0.0,21.039
0.0,0.0,0.0,20.638
0.0,0.0,0.0,20.311
0.0,0.0,0.0,20.047
0.0,0.0,0.0,19.81
0.23600000000000002,0.241,0.04,20.257
0.503,0.496,0.114,21.678
0.68,0.708,0.16,23.432
0.751,0.798,0.191,25.142
0.776,0.8280000000000001,0.214,26.79
0.776,0.786,0.266,28.171
0.747,0.6920000000000001,0.318,29.176
0.683,0.522,0.386,29.85
0.5680000000000001,0.306,0.425,29.854
0.456,0.201,0.372,29.597
0.342,0.14200000000000002,0.28,28.751
0.247,0.121,0.182,27.474
0.128,0.079,0.085,25.889
0.023,0.029,0.011,24.1
0.0,0.0,0.0,22.985
0.0,0.0,0.0,22.532
0.0,0.0,0.0,22.194
0.0,0.0,0.0,21.895
0.0,0.0,0.0,21.574
0.0,0.0,0.0,21.237
0.0,0.0,0.0,20.885
0.0,0.0,0.0,20.589
0.0,0.0,0.0,20.037
0.0,0.0,0.0,19.55
0.28,0.29,0.042,19.939
0.55,0.559,0.115,21.495
0.651,0.646,0.177,23.125
0.6880000000000001,0.649,0.23800000000000002,24.782
0.754,0.75,0.254,26.61
0.795,0.862,0.224,28.522
0.796,0.876,0.225,30.188
0.789,0.877,0.22,31.545
0.76,0.8270000000000001,0.225,32.398
0.722,0.773,0.216,32.555
0.654,0.677,0.195,31.841
0.547,0.55,0.152,29.962
0.276,0.247,0.091,27.103
0.051000000000000004,0.062,0.012,24.279
0.0,0.0,0.0,22.575
0.0,0.0,0.0,22.004
0.0,0.0,0.0,21.785
0.0,0.0,0.0,21.608
0.0,0.0,0.0,21.292
0.0,0.0,0.0,20.931
0.0,0.0,0.0,20.59
0.0,0.0,0.0,20.352
0.0,0.0,0.0,20.297
0.0,0.0,0.0,20.144
0.096,0.095,0.029,20.472
0.274,0.20400000000000001,0.122,21.78
0.668,0.687,0.165,23.63
0.769,0.84,0.184,25.764
0.799,0.888,0.199,27.651
0.805,0.895,0.215,29.332
0.795,0.873,0.229,30.609
0.782,0.852,0.234,31.421
0.768,0.837,0.224,31.703
0.707,0.721,0.234,31.219
0.624,0.603,0.213,29.973
0.528,0.509,0.158,28.153
0.145,0.097,0.085,25.97
0.007,0.011,0.008,24.185
0.0,0.0,0.0,23.259
0.0,0.0,0.0,22.701
0.0,0.0,0.0,22.219
0.0,0.0,0.0,21.853
0.0,0.0,0.0,21.627
0.0,0.0,0.0,21.407
0.0,0.0,0.0,21.155
0.0,0.0,0.0,20.877
0.0,0.0,0.0,20.6
0.0,0.0,0.0,20.337
0.218,0.228,0.033,20.652
0.381,0.333,0.123,21.983
0.6000000000000001,0.5670000000000001,0.184,23.538
0.7000000000000001,0.686,0.223,25.121
0.787,0.844,0.215,26.756
0.803,0.884,0.214,28.207
0.755,0.741,0.28,29.103
0.674,0.524,0.368,29.585
0.634,0.47200000000000003,0.358,29.819
0.625,0.526,0.29,29.837
0.665,0.686,0.191,29.518
0.587,0.611,0.14300000000000002,28.502
0.38,0.38,0.08600000000000001,26.941
0.069,0.083,0.012,24.924
0.0,0.0,0.0,23.429
0.0,0.0,0.0,22.657
0.0,0.0,0.0,22.104
0.0,0.0,0.0,21.765
0.0,0.0,0.0,21.401
0.0,0.0,0.0,21.147
0.0,0.0,0.0,20.881
0.0,0.0,0.0,20.592
0.0,0.0,0.0,20.279
0.0,0.0,0.0,19.919
0.422,0.47100000000000003,0.032,20.3
0.5750000000000001,0.602,0.107,21.897
0.71,0.761,0.153,23.573
0.774,0.847,0.181,25.304
0.801,0.888,0.198,26.936
0.809,0.904,0.20500000000000002,28.287
0.806,0.902,0.21,29.313
0.788,0.863,0.222,29.886
0.749,0.779,0.23900000000000002,29.927
0.707,0.716,0.229,29.544
0.642,0.638,0.2,28.78
0.558,0.562,0.147,27.731
0.355,0.34800000000000003,0.08600000000000001,26.306
0.073,0.089,0.012,24.482
0.0,0.0,0.0,23.06
0.0,0.0,0.0,22.304
0.0,0.0,0.0,21.727
0.0,0.0,0.0,21.358
0.0,0.0,0.0,21.032
0.0,0.0,0.0,20.713
0.0,0.0,0.0,20.378
0.0,0.0,0.0,20.048
0.0,0.0,0.0,19.751
0.0,0.0,0.0,19.487
0.327,0.355,0.032,20.143
0.486,0.47600000000000003,0.114,22.133
0.6960000000000001,0.739,0.155,23.747
0.765,0.8280000000000001,0.184,25.204
0.803,0.89,0.195,26.608
0.8130000000000001,0.903,0.209,27.794
0.812,0.904,0.213,28.596
0.804,0.892,0.213,28.97
0.787,0.865,0.21,28.956
0.755,0.8190000000000001,0.2,28.58
0.6950000000000001,0.735,0.18,27.843
0.5760000000000001,0.585,0.146,26.854
0.16,0.115,0.08600000000000001,25.542
0.011,0.016,0.008,24.318
0.0,0.0,0.0,23.451
0.0,0.0,0.0,22.772
0.0,0.0,0.0,22.306
0.0,0.0,0.0,22.039
0.0,0.0,0.0,21.825
0.0,0.0,0.0,21.572
0.0,0.0,0.0,21.336
0.0,0.0,0.0,21.073
0.0,0.0,0.0,20.826
0.0,0.0,0.0,20.584
0.23500000000000001,0.249,0.032,20.876
0.47300000000000003,0.457,0.116,22.007
0.643,0.641,0.171,23.369
0.732,0.754,0.20400000000000001,24.923000000000002
0.734,0.711,0.256,25.99
0.747,0.675,0.318,26.804
