electricity,irradiance_direct,irradiance_diffuse,temperature
0.769,0.899,0.181,34.002
0.777,0.922,0.188,35.934
0.777,0.931,0.19,37.334
0.772,0.93,0.189,38.413
0.759,0.914,0.187,39.131
0.737,0.883,0.18,39.489
0.6980000000000001,0.8260000000000001,0.164,39.345
0.626,0.73,0.135,38.76
0.482,0.546,0.091,37.688
0.269,0.32,0.021,34.449
0.0,0.0,0.0,31.355
0.0,0.0,0.0,30.351
0.0,0.0,0.0,29.432
0.0,0.0,0.0,28.429
0.0,0.0,0.0,27.305
0.0,0.0,0.0,26.239
0.0,0.0,0.0,25.316
0.0,0.0,0.0,24.525
0.0,0.0,0.0,23.926
0.0,0.001,0.0,23.498
0.313,0.335,0.043000000000000003,24.286
0.5650000000000001,0.613,0.10300000000000001,27.156
0.671,0.756,0.145,32.038
0.718,0.8320000000000001,0.17300000000000001,36.188
0.738,0.85,0.209,38.932
0.748,0.871,0.221,40.79
0.749,0.876,0.227,42.018
0.742,0.869,0.229,42.796
0.728,0.848,0.225,43.232
0.7010000000000001,0.811,0.213,43.344
0.655,0.748,0.191,43.096
0.5710000000000001,0.639,0.155,42.464
0.33,0.329,0.106,41.304
0.048,0.056,0.019,38.581
0.0,0.0,0.0,36.409
0.0,0.0,0.0,35.584
0.0,0.0,0.0,34.532
0.0,0.0,0.0,33.176
0.0,0.0,0.0,31.296
0.0,0.0,0.0,29.517
0.0,0.0,0.0,28.25
0.0,0.0,0.0,27.399
0.0,0.0,0.0,26.816
0.0,0.0,0.0,26.403
0.07,0.061,0.035,26.541
0.201,0.13,0.12,28.322
0.324,0.191,0.215,31.708
0.533,0.427,0.277,35.501
0.666,0.683,0.25,39.028
0.75,0.909,0.193,41.548
0.75,0.918,0.196,42.925
0.747,0.919,0.193,43.606
0.738,0.909,0.188,43.779
0.721,0.883,0.179,43.501
0.687,0.833,0.162,42.887
0.623,0.744,0.133,41.893
0.48,0.554,0.09,40.42
0.262,0.316,0.021,36.986
0.0,0.0,0.0,33.698
0.0,0.0,0.0,30.661
0.0,0.0,0.0,26.67
0.0,0.0,0.0,24.011
0.0,0.0,0.0,22.586
0.0,0.0,0.0,21.539
0.0,0.0,0.0,20.585
0.0,0.0,0.0,19.811
0.0,0.0,0.0,19.185
0.0,0.001,0.0,18.62
0.34500000000000003,0.363,0.042,18.667
0.617,0.661,0.1,20.205
0.735,0.809,0.138,22.452
0.786,0.883,0.162,25.01
0.804,0.921,0.17500000000000002,27.702
0.809,0.9440000000000001,0.179,30.174
0.805,0.9530000000000001,0.181,32.267
0.796,0.9490000000000001,0.18,33.953
0.781,0.93,0.179,34.943
0.758,0.896,0.17400000000000002,35.194
0.723,0.848,0.157,34.804
0.651,0.747,0.131,33.755
0.498,0.551,0.089,32.048
0.18,0.201,0.026000000000000002,29.329
0.0,0.0,0.0,26.37
0.0,0.0,0.0,23.941
0.0,0.0,0.0,21.941
