electricity,irradiance_direct,irradiance_diffuse,temperature
0.731,0.681,0.274,24.932
0.726,0.648,0.308,26.278
0.718,0.625,0.323,27.162
0.6910000000000001,0.58,0.328,27.663
0.669,0.5760000000000001,0.298,27.865
0.641,0.581,0.25,27.817
0.584,0.546,0.199,27.47
0.47100000000000003,0.442,0.14200000000000002,26.783
0.152,0.121,0.07,25.586
0.012,0.019,0.006,23.238
0.0,0.0,0.0,21.777
0.0,0.0,0.0,20.734
0.0,0.0,0.0,19.62
0.0,0.0,0.0,18.859
0.0,0.0,0.0,18.281
0.0,0.0,0.0,17.802
0.0,0.0,0.0,17.394
0.0,0.0,0.0,17.001
0.0,0.0,0.0,16.66
0.333,0.365,0.024,17.63
0.524,0.543,0.092,20.786
0.669,0.714,0.138,23.437
0.738,0.804,0.17,26.085
0.773,0.853,0.192,28.048
0.788,0.864,0.218,29.541
0.794,0.876,0.225,30.665
0.786,0.855,0.23700000000000002,31.472
0.774,0.841,0.23500000000000001,32.061
0.739,0.778,0.23800000000000002,32.279
0.589,0.493,0.279,31.984
0.418,0.28800000000000003,0.24,31.486
0.214,0.11900000000000001,0.15,30.855
0.14100000000000001,0.111,0.07,29.116
0.017,0.025,0.007,25.527
0.0,0.0,0.0,23.675
0.0,0.0,0.0,22.74
0.0,0.0,0.0,21.938
0.0,0.0,0.0,21.192
0.0,0.0,0.0,20.624
0.0,0.0,0.0,20.071
0.0,0.0,0.0,19.656
0.0,0.0,0.0,19.344
0.0,0.0,0.0,19.066
0.219,0.234,0.026000000000000002,19.739
0.20400000000000001,0.145,0.101,21.401
0.192,0.07,0.163,22.33
0.41100000000000003,0.225,0.273,23.677
0.638,0.522,0.294,25.626
0.742,0.726,0.265,27.7
0.749,0.733,0.28,29.345
0.722,0.658,0.316,30.206
0.6930000000000001,0.6000000000000001,0.327,30.387
0.655,0.556,0.311,30.295
0.5700000000000001,0.447,0.28800000000000003,29.853
0.483,0.38,0.228,29.183
0.378,0.313,0.153,28.237
0.15,0.11900000000000001,0.07,26.756
0.007,0.013000000000000001,0.006,24.47
0.0,0.0,0.0,23.495
0.0,0.0,0.0,22.63
0.0,0.0,0.0,21.162
0.0,0.0,0.0,19.308
0.0,0.0,0.0,17.773
0.0,0.0,0.0,16.765
0.0,0.0,0.0,16.39
0.0,0.0,0.0,16.202
0.0,0.0,0.0,16.052
0.153,0.161,0.024,16.268
0.395,0.362,0.10200000000000001,18.034
0.5680000000000001,0.53,0.163,20.424
0.622,0.551,0.226,22.249
0.679,0.597,0.27,23.674
0.783,0.8240000000000001,0.214,24.452
0.807,0.865,0.21,24.182
0.8190000000000001,0.894,0.201,23.994
0.8160000000000001,0.896,0.194,23.945
0.803,0.881,0.186,23.818
0.775,0.844,0.17200000000000001,23.257
0.714,0.76,0.153,22.078
0.613,0.638,0.117,20.333
0.38,0.378,0.068,18.189
0.044,0.057,0.007,15.868
0.0,0.0,0.0,14.48
0.0,0.0,0.0,13.589
0.0,0.0,0.0,12.793
0.0,0.0,0.0,11.996
0.0,0.0,0.0,11.318
0.0,0.0,0.0,10.836
0.0,0.0,0.0,10.47
0.0,0.0,0.0,10.102
0.0,0.0,0.0,9.753
0.261,0.272,0.023,9.752
0.5750000000000001,0.581,0.08700000000000001,10.82
0.734,0.762,0.128,12.283
0.809,0.857,0.154,13.885
0.85,0.921,0.166,15.558
0.867,0.9590000000000001,0.167,17.16
0.868,0.966,0.171,18.482
0.864,0.967,0.171,19.339
0.852,0.9480000000000001,0.17400000000000002,19.808
0.834,0.918,0.171,19.752
0.801,0.869,0.164,19.263
0.74,0.785,0.146,18.451
0.618,0.632,0.117,17.208
0.366,0.356,0.067,15.474
0.035,0.046,0.007,13.539
0.0,0.0,0.0,12.591
0.0,0.0,0.0,12.214
0.0,0.0,0.0,11.987
0.0,0.0,0.0,11.849
0.0,0.0,0.0,11.438
0.0,0.0,0.0,11.004
0.0,0.0,0.0,10.651
0.0,0.0,0.0,10.288
0.0,0.0,0.0,9.927
0.383,0.41100000000000003,0.022,10.703
0.591,0.611,0.085,12.979
0.734,0.78,0.125,15.123
0.8,0.867,0.151,17.329
0.837,0.928,0.163,19.27
0.849,0.9560000000000001,0.167,20.854
0.849,0.962,0.171,22.113
0.844,0.9590000000000001,0.17300000000000001,23.024
0.834,0.9440000000000001,0.17300000000000001,23.526
0.8150000000000001,0.915,0.171,23.619
0.784,0.87,0.162,23.304
0.73,0.797,0.14300000000000002,22.594
0.629,0.672,0.112,21.518
0.41100000000000003,0.423,0.065,19.622
0.054,0.069,0.007,16.196
0.0,0.0,0.0,14.577
0.0,0.0,0.0,13.547
0.0,0.0,0.0,12.522
0.0,0.0,0.0,11.47
0.0,0.0,0.0,10.564
0.0,0.0,0.0,9.853
0.0,0.0,0.0,9.298
0.0,0.0,0.0,8.868
0.0,0.0,0.0,8.51
0.417,0.449,0.021,9.372
0.627,0.66,0.082,12.606
0.749,0.806,0.121,15.129
0.807,0.883,0.147,17.522
