electricity,irradiance_direct,irradiance_diffuse,temperature
0.8220000000000001,0.867,0.21,20.838
0.833,0.884,0.214,21.13
0.834,0.888,0.213,21.341
0.8260000000000001,0.879,0.209,21.351
0.805,0.851,0.202,21.147
0.767,0.802,0.187,20.801
0.7020000000000001,0.724,0.161,20.22
0.587,0.593,0.123,19.447
0.364,0.358,0.069,18.461
0.05,0.062,0.008,17.418
0.0,0.0,0.0,17.144
0.0,0.0,0.0,17.234
0.0,0.0,0.0,17.252
0.0,0.0,0.0,17.312
0.0,0.0,0.0,17.305
0.0,0.0,0.0,17.263
0.0,0.0,0.0,17.128
0.0,0.0,0.0,17.064
0.0,0.003,0.002,17.066
0.08700000000000001,0.07,0.043000000000000003,17.599
0.23,0.151,0.12,18.505
0.383,0.251,0.202,19.398
0.5670000000000001,0.435,0.256,20.124
0.672,0.561,0.281,20.727
0.658,0.433,0.391,21.143
0.7000000000000001,0.489,0.399,21.454
0.66,0.389,0.439,21.518
0.659,0.421,0.40700000000000003,21.592
0.668,0.503,0.338,21.686
0.674,0.59,0.26,21.602
0.618,0.5640000000000001,0.203,21.15
0.219,0.112,0.149,20.136
0.035,0.013000000000000001,0.04,19.054
0.001,0.003,0.004,18.261
0.0,0.0,0.0,17.862
0.0,0.0,0.0,17.67
0.0,0.0,0.0,17.54
0.0,0.0,0.0,17.434
0.0,0.0,0.0,17.303
0.0,0.0,0.0,17.095
0.0,0.0,0.0,16.984
0.0,0.0,0.0,16.821
0.0,0.001,0.001,16.737
0.033,0.02,0.032,17.591
0.189,0.10400000000000001,0.122,18.666
0.134,0.023,0.14200000000000002,19.173
0.244,0.047,0.243,19.935
0.597,0.385,0.353,21.485
0.781,0.763,0.26,22.607
0.734,0.618,0.333,23.408
0.772,0.728,0.29,24.324
0.766,0.74,0.273,24.864
0.457,0.17200000000000001,0.385,23.974
0.646,0.562,0.256,23.571
0.42,0.272,0.234,22.433
0.123,0.039,0.115,20.526
0.041,0.018000000000000002,0.043000000000000003,18.725
0.008,0.013000000000000001,0.006,17.384
0.0,0.0,0.0,16.635
0.0,0.0,0.0,16.52
0.0,0.0,0.0,16.443
0.0,0.0,0.0,16.362
0.0,0.0,0.0,16.18
0.0,0.0,0.0,16.015
0.0,0.0,0.0,16.0
0.0,0.0,0.0,16.233
0.0,0.002,0.001,15.802
0.105,0.085,0.046,15.588
0.355,0.28500000000000003,0.127,16.05
0.639,0.605,0.17200000000000001,16.815
0.731,0.705,0.209,17.593
0.722,0.629,0.273,18.08
0.655,0.426,0.381,18.288
0.5660000000000001,0.225,0.457,18.205
