electricity,irradiance_direct,irradiance_diffuse,temperature
0.727,0.708,0.276,30.706
0.74,0.737,0.279,32.231
0.736,0.739,0.278,33.287
0.716,0.714,0.272,33.773
0.678,0.668,0.255,33.725
0.645,0.658,0.20800000000000002,33.301
0.532,0.525,0.165,32.236
0.214,0.17,0.098,30.385
0.05,0.059000000000000004,0.015,27.828
0.0,0.0,0.0,25.715
0.0,0.0,0.0,23.996
0.0,0.0,0.0,22.632
0.0,0.0,0.0,21.69
0.0,0.0,0.0,21.015
0.0,0.0,0.0,20.391
0.0,0.0,0.0,19.731
0.0,0.0,0.0,19.089
0.0,0.0,0.0,18.493
0.0,0.0,0.0,18.23
0.168,0.183,0.019,18.701
0.448,0.438,0.099,21.013
0.636,0.65,0.154,23.625
0.752,0.8230000000000001,0.17500000000000002,26.256
0.782,0.871,0.194,28.766
0.792,0.901,0.198,30.932
0.792,0.909,0.203,32.603
0.784,0.903,0.20400000000000001,33.784
0.77,0.883,0.202,34.421
0.744,0.845,0.194,34.498
0.636,0.649,0.20600000000000002,33.891
0.47100000000000003,0.431,0.17400000000000002,32.736
0.216,0.17400000000000002,0.097,30.902
0.048,0.057,0.015,27.944
0.0,0.0,0.0,25.542
0.0,0.0,0.0,23.635
0.0,0.0,0.0,22.201
0.0,0.0,0.0,21.29
0.0,0.0,0.0,20.614
0.0,0.0,0.0,19.999
0.0,0.0,0.0,19.392
0.0,0.0,0.0,18.804
0.0,0.0,0.0,18.211
0.0,0.0,0.0,17.691
0.22,0.241,0.019,17.966
0.544,0.5700000000000001,0.091,20.299
0.6970000000000001,0.754,0.138,22.986
0.76,0.84,0.168,25.865
0.785,0.885,0.187,28.766
0.793,0.887,0.213,31.028
0.793,0.895,0.219,32.736
0.784,0.886,0.222,33.909
0.727,0.743,0.266,34.293
0.624,0.534,0.302,34.045
0.375,0.185,0.289,33.017
0.247,0.123,0.188,31.902
0.106,0.058,0.084,30.315
0.012,0.015,0.011,27.616
0.0,0.0,0.0,25.361
0.0,0.0,0.0,23.487
0.0,0.0,0.0,22.177
0.0,0.0,0.0,21.404
0.0,0.0,0.0,20.847
0.0,0.0,0.0,20.336
0.0,0.0,0.0,19.773
0.0,0.0,0.0,19.203
0.0,0.0,0.0,18.71
0.0,0.0,0.0,18.334
0.166,0.182,0.019,18.706
0.49,0.494,0.097,21.253
0.661,0.6900000000000001,0.151,23.885
0.737,0.788,0.187,26.647
0.77,0.84,0.21,29.354
0.785,0.873,0.219,31.671
0.785,0.88,0.225,33.502
0.776,0.871,0.228,34.83
0.759,0.85,0.224,35.625
0.722,0.79,0.22,35.85
0.623,0.624,0.219,35.507
0.255,0.134,0.19,34.101
0.048,0.016,0.057,32.239
0.005,0.007,0.008,30.376
0.0,0.0,0.0,28.766
0.0,0.0,0.0,26.253
0.0,0.0,0.0,24.91
0.0,0.0,0.0,23.386
0.0,0.0,0.0,22.55
0.0,0.0,0.0,22.169
0.0,0.0,0.0,21.953
0.0,0.0,0.0,21.798000000000002
0.0,0.0,0.0,21.641
0.0,0.0,0.0,21.3
0.085,0.093,0.018000000000000002,21.408
0.339,0.303,0.10400000000000001,23.39
0.625,0.642,0.158,26.353
0.716,0.768,0.192,29.799
0.752,0.8260000000000001,0.214,32.715
0.758,0.761,0.306,34.871
0.761,0.761,0.323,36.365
