electricity,irradiance_direct,irradiance_diffuse,temperature
0.551,0.245,0.423,19.44
0.658,0.404,0.417,20.544
0.6930000000000001,0.487,0.39,21.482
0.645,0.41300000000000003,0.396,21.96
0.677,0.549,0.31,22.358
0.62,0.51,0.265,22.403
0.47100000000000003,0.35000000000000003,0.22,22.064
0.375,0.308,0.139,21.517
0.257,0.246,0.06,20.758
0.004,0.011,0.003,19.058
0.0,0.0,0.0,17.605
0.0,0.0,0.0,16.171
0.0,0.0,0.0,15.088
0.0,0.0,0.0,14.554
0.0,0.0,0.0,14.562
0.0,0.0,0.0,14.56
0.0,0.0,0.0,14.269
0.0,0.0,0.0,14.157
0.0,0.001,0.0,14.043
0.28,0.28400000000000003,0.039,14.544
0.561,0.5670000000000001,0.10300000000000001,16.529
0.6900000000000001,0.711,0.151,19.234
0.73,0.736,0.197,21.389
0.775,0.79,0.222,22.712
0.794,0.8170000000000001,0.233,23.627
0.761,0.708,0.29,24.118
0.736,0.639,0.321,24.393
0.7030000000000001,0.579,0.33,24.53
0.6920000000000001,0.606,0.28500000000000003,24.553
0.669,0.624,0.233,24.383
0.527,0.447,0.20400000000000001,23.877
0.53,0.53,0.122,23.144
0.219,0.20500000000000002,0.058,21.991
0.002,0.007,0.002,19.87
0.0,0.0,0.0,18.417
0.0,0.0,0.0,17.451
0.0,0.0,0.0,16.837
0.0,0.0,0.0,16.661
0.0,0.0,0.0,16.327
0.0,0.0,0.0,15.86
0.0,0.0,0.0,15.375
0.0,0.0,0.0,15.016
0.0,0.001,0.0,14.706
0.279,0.28400000000000003,0.038,15.036
0.562,0.5720000000000001,0.101,16.963
0.6970000000000001,0.727,0.146,19.689
0.761,0.806,0.179,21.81
0.604,0.429,0.323,22.72
0.593,0.318,0.422,23.224
0.704,0.523,0.385,23.962
0.758,0.673,0.325,24.659
0.719,0.596,0.34,24.817
0.23500000000000001,0.022,0.262,23.428
0.17400000000000002,0.018000000000000002,0.196,22.462
0.28500000000000003,0.116,0.225,22.457
0.481,0.451,0.133,22.479
0.249,0.23700000000000002,0.061,21.452
0.003,0.01,0.003,19.173
0.0,0.0,0.0,17.542
0.0,0.0,0.0,16.794
0.0,0.0,0.0,16.982
0.0,0.0,0.0,16.581
0.0,0.0,0.0,15.93
0.0,0.0,0.0,15.773
0.0,0.0,0.0,16.296
0.0,0.0,0.0,16.741
0.0,0.0,0.0,16.763
0.124,0.116,0.036000000000000004,17.377
0.325,0.263,0.11900000000000001,18.511
0.594,0.551,0.178,20.112
0.712,0.6960000000000001,0.214,21.968
0.753,0.732,0.249,23.221
0.748,0.705,0.274,24.03
0.726,0.621,0.325,24.557
0.706,0.5650000000000001,0.35000000000000003,24.861
0.6920000000000001,0.561,0.335,25.023
0.6880000000000001,0.604,0.28400000000000003,25.053
0.668,0.627,0.23,24.85
0.623,0.611,0.176,24.468
0.512,0.508,0.122,23.88
0.27,0.267,0.058,23.103
0.004,0.01,0.002,21.79
0.0,0.0,0.0,20.23
0.0,0.0,0.0,19.043
0.0,0.0,0.0,18.207
0.0,0.0,0.0,16.965
0.0,0.0,0.0,15.857
0.0,0.0,0.0,15.352
0.0,0.0,0.0,15.111
0.0,0.0,0.0,14.969
0.0,0.002,0.0,14.581
0.273,0.278,0.038,14.744
0.528,0.522,0.10300000000000001,16.507
0.71,0.744,0.14400000000000002,18.509
0.782,0.833,0.17300000000000001,19.791
0.772,0.773,0.222,20.746
0.777,0.738,0.271,21.543
0.765,0.682,0.311,22.091
0.712,0.535,0.374,22.198
0.7010000000000001,0.539,0.354,22.215
0.541,0.277,0.384,21.612
0.401,0.163,0.314,20.614
0.374,0.212,0.23,19.576
0.196,0.101,0.132,18.145
0.065,0.042,0.045,16.442
0.0,0.003,0.002,14.781
0.0,0.0,0.0,13.567
0.0,0.0,0.0,12.745
0.0,0.0,0.0,12.104
0.0,0.0,0.0,11.552
0.0,0.0,0.0,10.977
0.0,0.0,0.0,10.497
0.0,0.0,0.0,10.135
0.0,0.0,0.0,9.921
0.0,0.0,0.0,9.782
0.301,0.301,0.038,10.043
0.586,0.58,0.10300000000000001,11.229
0.737,0.75,0.148,12.842
0.8210000000000001,0.859,0.17400000000000002,14.493
0.851,0.897,0.194,15.942
0.8240000000000001,0.8230000000000001,0.23,16.877
0.762,0.644,0.315,17.277
0.729,0.556,0.354,17.454
0.756,0.655,0.298,17.721
0.795,0.794,0.221,18.025
0.793,0.835,0.177,18.007
0.7010000000000001,0.71,0.159,17.438
0.318,0.232,0.137,16.205
0.08700000000000001,0.062,0.048,14.653
0.001,0.006,0.002,13.009
0.0,0.0,0.0,11.85
0.0,0.0,0.0,10.922
0.0,0.0,0.0,10.179
0.0,0.0,0.0,9.579
0.0,0.0,0.0,8.908
0.0,0.0,0.0,8.334
0.0,0.0,0.0,7.9190000000000005
0.0,0.0,0.0,7.728
0.0,0.0,0.0,7.69
