electricity,irradiance_direct,irradiance_diffuse,temperature
0.777,0.854,0.222,31.393
0.779,0.859,0.231,32.716
0.755,0.796,0.257,33.537
0.758,0.8320000000000001,0.23,34.163
0.6990000000000001,0.714,0.246,34.225
0.638,0.636,0.222,33.911
0.467,0.406,0.193,33.002
0.177,0.115,0.111,31.525
0.038,0.034,0.025,29.094
0.0,0.0,0.0,26.84
0.0,0.0,0.0,26.027
0.0,0.0,0.0,25.179
0.0,0.0,0.0,23.963
0.0,0.0,0.0,22.749
0.0,0.0,0.0,21.609
0.0,0.0,0.0,20.692
0.0,0.0,0.0,19.988
0.0,0.0,0.0,19.361
0.0,0.0,0.0,18.754
0.35000000000000003,0.385,0.027,19.216
0.536,0.553,0.101,21.513
0.676,0.718,0.15,24.531
0.742,0.805,0.182,27.1
0.768,0.838,0.20700000000000002,29.282
0.774,0.853,0.216,31.026
0.761,0.81,0.243,32.212
0.758,0.812,0.241,33.143
0.729,0.756,0.251,33.686
0.6960000000000001,0.715,0.23800000000000002,33.842
0.627,0.619,0.22,33.547
0.47600000000000003,0.424,0.187,32.752
0.229,0.17400000000000002,0.114,31.495
0.092,0.093,0.031,29.194
0.0,0.0,0.0,26.784
0.0,0.0,0.0,25.768
0.0,0.0,0.0,24.459
0.0,0.0,0.0,23.258
0.0,0.0,0.0,22.286
0.0,0.0,0.0,21.483
0.0,0.0,0.0,20.649
0.0,0.0,0.0,19.742
0.0,0.0,0.0,18.953
0.0,0.0,0.0,18.292
0.377,0.417,0.026000000000000002,18.802
0.562,0.592,0.097,21.432
0.6930000000000001,0.752,0.14100000000000001,24.494
0.752,0.833,0.171,27.193
0.779,0.877,0.189,29.454
0.787,0.862,0.232,31.357
0.785,0.859,0.243,32.923
0.778,0.852,0.246,34.097
0.767,0.85,0.23500000000000001,34.949
0.725,0.777,0.23500000000000001,35.263
0.629,0.614,0.23500000000000001,34.97
0.547,0.538,0.182,34.324
0.356,0.332,0.11800000000000001,33.112
0.10200000000000001,0.10300000000000001,0.033,30.389
0.0,0.0,0.0,27.892
0.0,0.0,0.0,26.893
0.0,0.0,0.0,25.458
0.0,0.0,0.0,24.303
0.0,0.0,0.0,23.456
0.0,0.0,0.0,22.703
0.0,0.0,0.0,21.961
0.0,0.0,0.0,21.25
0.0,0.0,0.0,20.741
0.0,0.0,0.0,20.74
0.019,0.017,0.017,20.846
0.059000000000000004,0.017,0.065,21.769
0.117,0.021,0.128,22.908
0.214,0.036000000000000004,0.224,24.163
0.422,0.14200000000000002,0.376,26.448
0.7030000000000001,0.652,0.28800000000000003,29.765
0.788,0.902,0.201,32.393
0.768,0.859,0.218,33.83
0.76,0.864,0.20600000000000002,34.843
0.732,0.8250000000000001,0.199,35.381
