electricity,irradiance_direct,irradiance_diffuse,temperature
0.784,0.911,0.18,31.799
0.789,0.927,0.186,33.497
0.786,0.93,0.189,34.834
0.777,0.921,0.189,35.913
0.762,0.9,0.186,36.631
0.735,0.863,0.178,36.848
0.6900000000000001,0.8,0.16,36.58
0.608,0.6910000000000001,0.129,35.885
0.441,0.486,0.082,34.672
0.158,0.188,0.015,30.824
0.0,0.0,0.0,28.292
0.0,0.0,0.0,27.242
0.0,0.0,0.0,26.354
0.0,0.0,0.0,25.507
0.0,0.0,0.0,24.68
0.0,0.0,0.0,23.919
0.0,0.0,0.0,23.277
0.0,0.0,0.0,22.665
0.0,0.0,0.0,22.144
0.04,0.055,0.006,21.951
0.418,0.442,0.065,24.169
0.608,0.663,0.11800000000000001,27.625
0.687,0.775,0.155,32.553
0.726,0.838,0.179,35.798
0.747,0.874,0.194,37.791
0.755,0.893,0.201,39.321
0.754,0.9,0.203,40.472
0.747,0.893,0.202,41.28
0.732,0.873,0.197,41.732
0.706,0.836,0.187,41.828
0.659,0.771,0.167,41.533
0.5750000000000001,0.659,0.133,40.87
0.40700000000000003,0.453,0.084,39.538
0.066,0.082,0.014,36.081
0.0,0.0,0.0,34.362
0.0,0.0,0.0,34.022
0.0,0.0,0.0,32.735
0.0,0.0,0.0,30.942
0.0,0.0,0.0,29.077
0.0,0.0,0.0,27.446
0.0,0.0,0.0,26.414
0.0,0.0,0.0,25.313
0.0,0.0,0.0,24.691
0.035,0.049,0.006,23.95
0.403,0.424,0.066,25.034
0.593,0.636,0.121,27.181
0.6940000000000001,0.778,0.156,31.287
0.734,0.846,0.179,34.813
0.756,0.892,0.185,36.919
0.763,0.913,0.19,38.47
0.763,0.921,0.191,39.597
0.758,0.919,0.189,40.309
0.746,0.905,0.183,40.654
0.725,0.874,0.17300000000000001,40.392
0.682,0.808,0.157,39.558
0.601,0.6930000000000001,0.127,37.956
0.431,0.47500000000000003,0.081,34.936
0.146,0.17300000000000001,0.015,30.283
0.0,0.0,0.0,26.299
0.0,0.0,0.0,23.841
0.0,0.0,0.0,21.857
0.0,0.0,0.0,19.972
0.0,0.0,0.0,18.5
0.0,0.0,0.0,17.523
