electricity,irradiance_direct,irradiance_diffuse,temperature
0.41400000000000003,0.097,0.417,28.377
0.482,0.127,0.482,29.794
0.528,0.17300000000000001,0.506,31.068
0.613,0.36,0.452,32.46
0.614,0.442,0.375,33.147
0.506,0.329,0.325,32.973
0.301,0.146,0.232,32.017
0.165,0.09,0.121,30.76
0.053,0.05,0.029,28.922
0.0,0.0,0.0,26.73
0.0,0.0,0.0,25.121
0.0,0.0,0.0,23.929
0.0,0.0,0.0,22.955
0.0,0.0,0.0,22.226
0.0,0.0,0.0,21.773
0.0,0.0,0.0,21.645
0.0,0.0,0.0,21.667
0.0,0.0,0.0,21.72
0.0,0.0,0.0,21.808
0.0,0.001,0.001,21.912
0.08,0.056,0.051000000000000004,22.802
0.23800000000000002,0.134,0.155,24.515
0.487,0.353,0.255,27.303
0.53,0.326,0.35000000000000003,29.61
0.542,0.241,0.458,31.229
0.5730000000000001,0.23900000000000002,0.511,32.431
0.5650000000000001,0.213,0.528,33.081
0.47500000000000003,0.12,0.491,32.936
0.391,0.084,0.40900000000000003,32.264
0.2,0.021,0.231,30.422
0.096,0.009000000000000001,0.11900000000000001,28.439
0.035,0.005,0.051000000000000004,27.042
0.003,0.003,0.01,26.093
0.0,0.0,0.0,25.472
0.0,0.0,0.0,25.096
0.0,0.0,0.0,24.639
0.0,0.0,0.0,24.11
0.0,0.0,0.0,23.668
0.0,0.0,0.0,23.358
0.0,0.0,0.0,23.118
0.0,0.0,0.0,22.937
0.0,0.0,0.0,22.805
0.0,0.0,0.0,22.683
0.0,0.001,0.001,22.544
0.058,0.035,0.047,22.823
0.217,0.107,0.157,24.173
0.47000000000000003,0.313,0.27,26.833
0.554,0.34700000000000003,0.361,29.157
0.582,0.338,0.42,30.997
0.5630000000000001,0.247,0.487,32.173
0.484,0.127,0.495,32.441
0.47900000000000004,0.14,0.47500000000000003,32.84
0.426,0.128,0.41300000000000003,32.842
0.342,0.108,0.322,32.407
0.266,0.109,0.224,31.652
0.167,0.092,0.121,30.456
0.044,0.04,0.027,28.749
0.0,0.0,0.0,27.142
0.0,0.0,0.0,25.979
0.0,0.0,0.0,24.864
0.0,0.0,0.0,24.045
0.0,0.0,0.0,23.526
0.0,0.0,0.0,23.148
0.0,0.0,0.0,22.804
