electricity,irradiance_direct,irradiance_diffuse,temperature
0.628,0.356,0.42,20.307
0.674,0.417,0.432,21.481
0.656,0.378,0.449,22.193
0.652,0.40900000000000003,0.41400000000000003,22.718
0.663,0.503,0.337,23.045
0.601,0.466,0.28500000000000003,23.004
0.325,0.158,0.231,22.236
0.178,0.08700000000000001,0.129,21.322
0.08,0.058,0.048,20.102
0.0,0.002,0.001,18.152
0.0,0.0,0.0,17.066
0.0,0.0,0.0,16.343
0.0,0.0,0.0,15.495
0.0,0.0,0.0,14.812
0.0,0.0,0.0,14.469
0.0,0.0,0.0,14.333
0.0,0.0,0.0,14.12
0.0,0.0,0.0,13.892
0.0,0.0,0.0,13.691
0.056,0.045,0.032,13.951
0.191,0.11,0.115,14.958
0.363,0.21,0.212,16.68
0.617,0.492,0.264,19.046
0.742,0.682,0.27,21.43
0.653,0.43,0.392,22.463
0.667,0.422,0.424,22.993
0.607,0.293,0.467,23.261
0.533,0.20400000000000001,0.452,23.155
0.48,0.189,0.396,22.967
0.34800000000000003,0.111,0.305,22.492
0.335,0.171,0.229,22.221
0.36,0.291,0.139,21.863
0.17500000000000002,0.157,0.055,20.569
0.0,0.004,0.002,18.191
0.0,0.0,0.0,16.948
0.0,0.0,0.0,16.092
0.0,0.0,0.0,15.29
0.0,0.0,0.0,14.59
0.0,0.0,0.0,14.241
0.0,0.0,0.0,14.048
0.0,0.0,0.0,13.843
0.0,0.0,0.0,13.61
0.0,0.0,0.0,13.339
0.111,0.099,0.037,13.567
0.324,0.251,0.121,14.682
0.66,0.638,0.168,16.673000000000002
0.776,0.806,0.19,19.966
0.803,0.847,0.215,23.141
0.8160000000000001,0.871,0.227,24.989
0.804,0.833,0.253,26.158
0.766,0.722,0.301,26.605
0.666,0.48,0.381,26.215
0.52,0.258,0.389,25.435
0.14200000000000002,0.012,0.166,23.813
0.10300000000000001,0.012,0.12,22.543
0.076,0.018000000000000002,0.084,21.675
0.13,0.109,0.052000000000000005,20.842
0.0,0.005,0.002,19.408
0.0,0.0,0.0,18.385
0.0,0.0,0.0,16.755
0.0,0.0,0.0,16.592
0.0,0.0,0.0,16.37
0.0,0.0,0.0,16.172
0.0,0.0,0.0,15.914
0.0,0.0,0.0,15.39
0.0,0.0,0.0,14.452
0.0,0.001,0.0,13.998
0.279,0.28,0.041,14.229
0.5700000000000001,0.577,0.106,16.909
0.708,0.741,0.153,20.276
0.771,0.8170000000000001,0.187,22.39
0.791,0.8290000000000001,0.219,23.955
0.793,0.8190000000000001,0.24,25.046
0.768,0.731,0.289,25.682
0.729,0.622,0.337,25.963
0.7010000000000001,0.578,0.337,26.031
0.666,0.552,0.308,25.928
0.643,0.5760000000000001,0.247,25.624
0.593,0.561,0.186,25.023
0.47000000000000003,0.449,0.126,24.075
0.232,0.225,0.054,22.439
0.0,0.005,0.001,20.595
0.0,0.0,0.0,17.948
0.0,0.0,0.0,17.097
0.0,0.0,0.0,16.277
0.0,0.0,0.0,15.558
0.0,0.0,0.0,15.114
0.0,0.0,0.0,14.899000000000001
0.0,0.0,0.0,14.618
0.0,0.0,0.0,14.407
0.0,0.0,0.0,14.183
0.068,0.059000000000000004,0.032,14.26
