electricity,irradiance_direct,irradiance_diffuse,temperature
0.771,0.869,0.20800000000000002,32.94
0.771,0.876,0.215,34.841
0.764,0.869,0.218,36.193
0.747,0.845,0.218,36.991
0.72,0.806,0.211,37.194
0.646,0.68,0.20700000000000002,36.786
0.556,0.5730000000000001,0.167,35.986
0.357,0.34400000000000003,0.111,34.744
0.048,0.049,0.024,33.047
0.0,0.0,0.0,31.277
0.0,0.0,0.0,30.542
0.0,0.0,0.0,29.867
0.0,0.0,0.0,29.166
0.0,0.0,0.0,28.241
0.0,0.0,0.0,26.773
0.0,0.0,0.0,25.599
0.0,0.0,0.0,24.48
0.0,0.0,0.0,23.447
0.0,0.0,0.0,22.598
0.15,0.17,0.016,22.154
0.495,0.517,0.088,23.279
0.664,0.717,0.137,25.453
0.737,0.8150000000000001,0.169,28.116
0.769,0.868,0.189,30.735
0.78,0.89,0.203,33.026
0.781,0.901,0.20800000000000002,34.821
0.759,0.846,0.23,35.909
0.748,0.839,0.223,36.608
0.709,0.769,0.225,36.811
0.621,0.623,0.222,36.469
0.459,0.406,0.191,35.658
0.18,0.123,0.109,34.402
0.05,0.051000000000000004,0.025,32.851
0.0,0.0,0.0,30.862
0.0,0.0,0.0,29.862
0.0,0.0,0.0,28.865
0.0,0.0,0.0,27.821
0.0,0.0,0.0,26.786
0.0,0.0,0.0,25.991
0.0,0.0,0.0,25.095
0.0,0.0,0.0,23.867
0.0,0.0,0.0,22.555
0.0,0.0,0.0,21.628
0.156,0.17500000000000002,0.016,21.255
0.502,0.525,0.088,22.604
0.667,0.718,0.138,25.08
0.738,0.8150000000000001,0.17200000000000001,27.958
0.769,0.866,0.191,30.938
0.78,0.904,0.193,33.544
0.778,0.915,0.196,35.767
0.772,0.912,0.197,37.128
0.759,0.897,0.195,37.918
0.738,0.865,0.189,38.092
0.7000000000000001,0.811,0.17300000000000001,37.735
0.627,0.711,0.14400000000000002,36.887
0.481,0.53,0.098,35.55
0.18,0.201,0.03,33.42
0.0,0.0,0.0,30.97
0.0,0.0,0.0,30.37
0.0,0.0,0.0,29.505
0.0,0.0,0.0,28.17
0.0,0.0,0.0,27.042
0.0,0.0,0.0,26.164
0.0,0.0,0.0,25.484
0.0,0.0,0.0,24.812
0.0,0.0,0.0,23.929
0.0,0.0,0.0,22.998
0.14400000000000002,0.164,0.016,22.479
0.487,0.509,0.08700000000000001,23.995
0.649,0.7010000000000001,0.138,26.994
0.7010000000000001,0.762,0.179,30.601
0.634,0.5760000000000001,0.274,33.463
0.513,0.202,0.47000000000000003,34.858
0.46900000000000003,0.116,0.495,35.627
0.504,0.153,0.512,36.705
0.542,0.247,0.47900000000000004,37.937
0.446,0.17,0.417,38.178
0.262,0.056,0.281,37.366
0.146,0.029,0.164,36.382
0.074,0.023,0.083,35.536
0.018000000000000002,0.015,0.02,33.798
0.0,0.0,0.0,32.595
0.0,0.0,0.0,31.894
0.0,0.0,0.0,30.566
0.0,0.0,0.0,29.59
0.0,0.0,0.0,29.16
0.0,0.0,0.0,28.802
0.0,0.0,0.0,28.289
0.0,0.0,0.0,27.798000000000002
0.0,0.0,0.0,27.211
0.0,0.0,0.0,26.698
0.043000000000000003,0.049,0.016,26.518
0.162,0.106,0.098,28.14
0.20700000000000002,0.078,0.182,30.556
0.34700000000000003,0.139,0.299,33.033
0.638,0.539,0.329,35.965
0.6880000000000001,0.5750000000000001,0.391,38.136
0.66,0.452,0.47300000000000003,39.271
0.47400000000000003,0.106,0.524,38.808
0.273,0.019,0.333,37.246
0.182,0.01,0.226,35.791
0.123,0.007,0.157,34.888
0.064,0.005,0.089,33.842
0.021,0.003,0.036000000000000004,32.137
0.001,0.001,0.006,30.114
0.0,0.0,0.0,28.937
0.0,0.0,0.0,28.559
0.0,0.0,0.0,28.214
0.0,0.0,0.0,27.705
0.0,0.0,0.0,27.138
0.0,0.0,0.0,26.477
0.0,0.0,0.0,25.731
0.0,0.0,0.0,25.002
0.0,0.0,0.0,24.538
0.0,0.0,0.0,24.204
0.012,0.013000000000000001,0.012,23.797
0.076,0.028,0.075,24.596
0.131,0.024,0.14300000000000002,25.272
0.222,0.033,0.24,26.469
0.289,0.035,0.32,27.809
0.355,0.051000000000000004,0.389,29.01
0.399,0.06,0.439,30.004
0.402,0.06,0.444,30.689
0.38,0.06,0.41600000000000004,31.049
0.312,0.048,0.342,30.955
0.23,0.037,0.251,30.57
0.139,0.025,0.154,29.875
0.06,0.015,0.07200000000000001,28.9
0.009000000000000001,0.007,0.014,26.622
0.0,0.0,0.0,25.181
0.0,0.0,0.0,25.084
0.0,0.0,0.0,25.008
0.0,0.0,0.0,23.944
0.0,0.0,0.0,22.712
0.0,0.0,0.0,21.767
0.0,0.0,0.0,20.971
0.0,0.0,0.0,20.157
0.0,0.0,0.0,19.372
0.0,0.0,0.0,18.498
0.181,0.2,0.017,18.294
0.547,0.5740000000000001,0.094,21.223
0.6920000000000001,0.751,0.151,26.207
0.756,0.837,0.191,29.71
0.789,0.884,0.216,31.853
0.806,0.9550000000000001,0.19,33.702
0.805,0.964,0.193,35.235
0.799,0.961,0.193,36.406
0.786,0.9450000000000001,0.191,37.083
0.764,0.91,0.186,37.211
0.725,0.849,0.17200000000000001,36.792
0.652,0.746,0.145,35.799
0.501,0.552,0.1,34.254
0.187,0.20600000000000002,0.03,31.188
0.0,0.0,0.0,28.293
0.0,0.0,0.0,27.997
0.0,0.0,0.0,27.118
0.0,0.0,0.0,25.945
0.0,0.0,0.0,24.794
0.0,0.0,0.0,23.629
0.0,0.0,0.0,22.629
0.0,0.0,0.0,22.096
0.0,0.0,0.0,21.448
0.0,0.0,0.0,21.131
0.005,0.007,0.008,21.057
0.052000000000000005,0.019,0.055,21.477
0.135,0.034,0.135,22.362
0.277,0.081,0.253,23.892
0.487,0.24,0.365,26.232
0.76,0.783,0.249,29.539
0.797,0.904,0.213,32.15
0.788,0.899,0.214,33.826
0.758,0.838,0.228,34.729
0.714,0.761,0.23,35.067
0.604,0.5720000000000001,0.23700000000000002,34.76
0.317,0.193,0.20800000000000002,33.708
0.134,0.074,0.101,32.604
0.015,0.013000000000000001,0.016,31.298
0.0,0.0,0.0,29.919
0.0,0.0,0.0,29.127
0.0,0.0,0.0,28.479
0.0,0.0,0.0,27.95
0.0,0.0,0.0,27.292
0.0,0.0,0.0,26.703
0.0,0.0,0.0,25.817
0.0,0.0,0.0,25.092
0.0,0.0,0.0,24.57
0.0,0.0,0.0,24.068
0.073,0.085,0.015,23.882
0.382,0.371,0.094,25.381
0.641,0.685,0.146,27.729
0.728,0.803,0.179,30.095
0.737,0.793,0.22,32.274
0.684,0.5700000000000001,0.362,33.936
0.638,0.41100000000000003,0.453,35.129
0.646,0.44,0.445,36.382
0.62,0.422,0.425,37.261
0.369,0.09,0.385,36.628
0.20400000000000001,0.029,0.234,35.736
0.121,0.02,0.14200000000000002,35.052
0.053,0.013000000000000001,0.067,34.311
0.006,0.005,0.013000000000000001,32.85
0.0,0.0,0.0,31.985
0.0,0.0,0.0,31.314
0.0,0.0,0.0,30.616
0.0,0.0,0.0,29.863
0.0,0.0,0.0,29.105
0.0,0.0,0.0,28.409
0.0,0.0,0.0,27.76
0.0,0.0,0.0,26.893
0.0,0.0,0.0,26.155
0.0,0.0,0.0,25.683
0.02,0.023,0.013000000000000001,25.846
0.129,0.078,0.088,27.667
0.316,0.194,0.199,30.032
0.5710000000000001,0.482,0.266,32.657
0.707,0.709,0.27,35.11
0.731,0.778,0.255,36.944
0.713,0.712,0.298,38.219
0.657,0.546,0.37,38.811
0.579,0.382,0.40800000000000003,38.866
0.555,0.402,0.35000000000000003,38.789
0.504,0.392,0.28,38.388
0.4,0.316,0.20400000000000001,37.603
0.166,0.108,0.109,36.337
0.018000000000000002,0.017,0.018000000000000002,34.185
0.0,0.0,0.0,32.106
0.0,0.0,0.0,31.192
0.0,0.0,0.0,30.191
0.0,0.0,0.0,29.171
0.0,0.0,0.0,28.308
0.0,0.0,0.0,27.384
0.0,0.0,0.0,26.527
0.0,0.0,0.0,25.547
0.0,0.0,0.0,24.547
0.0,0.0,0.0,23.808
0.084,0.098,0.015,23.855
0.46,0.47600000000000003,0.091,26.233
0.658,0.729,0.14300000000000002,30.583
0.726,0.8290000000000001,0.177,34.061
0.758,0.876,0.199,35.964
0.772,0.915,0.197,37.519
0.772,0.919,0.202,38.734
0.758,0.887,0.214,39.515
0.733,0.835,0.224,39.953
0.679,0.722,0.23800000000000002,39.813
0.662,0.736,0.192,39.364
0.536,0.55,0.169,38.356
0.337,0.324,0.11,36.955
0.09,0.098,0.027,34.2
0.0,0.0,0.0,31.384
0.0,0.0,0.0,30.639
0.0,0.0,0.0,30.187
0.0,0.0,0.0,29.572
0.0,0.0,0.0,28.94
0.0,0.0,0.0,28.266
0.0,0.0,0.0,26.905
0.0,0.0,0.0,25.471
0.0,0.0,0.0,24.358
0.0,0.0,0.0,23.759
0.073,0.085,0.014,23.683
0.34,0.319,0.093,24.873
0.494,0.444,0.17,26.663
0.593,0.53,0.233,28.621
0.656,0.593,0.276,30.803
0.7030000000000001,0.642,0.316,32.911
0.707,0.633,0.341,34.494
0.666,0.52,0.391,35.304
0.597,0.385,0.41600000000000004,35.491
0.489,0.246,0.391,34.993
0.442,0.262,0.306,34.284
0.301,0.166,0.213,32.909
0.167,0.10300000000000001,0.11,31.206
0.039,0.038,0.023,29.33
0.0,0.0,0.0,27.796
0.0,0.0,0.0,26.61
0.0,0.0,0.0,25.472
0.0,0.0,0.0,24.476
0.0,0.0,0.0,23.76
0.0,0.0,0.0,23.194
0.0,0.0,0.0,22.678
0.0,0.0,0.0,22.287
0.0,0.0,0.0,21.928
0.0,0.0,0.0,21.638
0.035,0.041,0.013000000000000001,21.449
0.281,0.23900000000000002,0.097,22.342
0.47900000000000004,0.406,0.182,24.261
0.643,0.598,0.231,26.711
0.718,0.7010000000000001,0.259,29.139
0.748,0.769,0.255,31.24
0.743,0.749,0.278,32.86
0.722,0.6980000000000001,0.299,33.933
0.672,0.591,0.325,34.396
0.614,0.509,0.312,34.387
0.527,0.419,0.27,33.983
0.399,0.306,0.202,33.246
0.193,0.135,0.11,32.142
0.034,0.034,0.021,30.747
0.0,0.0,0.0,28.998
0.0,0.0,0.0,28.21
0.0,0.0,0.0,27.532
0.0,0.0,0.0,26.905
0.0,0.0,0.0,26.157
0.0,0.0,0.0,24.94
0.0,0.0,0.0,23.425
0.0,0.0,0.0,22.009
0.0,0.0,0.0,21.071
0.0,0.0,0.0,20.534
0.123,0.139,0.014,20.339
0.508,0.53,0.088,21.805
