electricity,irradiance_direct,irradiance_diffuse,temperature
0.676,0.5750000000000001,0.337,32.659
0.667,0.505,0.399,33.903
0.628,0.39,0.456,34.615
0.5640000000000001,0.28,0.467,34.96
0.518,0.265,0.41500000000000004,35.225
0.46,0.262,0.335,35.286
0.368,0.231,0.24,34.986
0.214,0.138,0.134,34.119
0.068,0.06,0.036000000000000004,32.0
0.0,0.0,0.0,29.762
0.0,0.0,0.0,29.371
0.0,0.0,0.0,28.976
0.0,0.0,0.0,28.291
0.0,0.0,0.0,27.085
0.0,0.0,0.0,25.867
0.0,0.0,0.0,24.958
0.0,0.0,0.0,24.441
0.0,0.0,0.0,24.142
0.0,0.0,0.0,23.926
0.0,0.003,0.002,23.708
0.189,0.17,0.062,24.435
0.41400000000000003,0.353,0.155,26.187
0.531,0.434,0.23900000000000002,28.288
0.611,0.492,0.306,30.391
0.669,0.5700000000000001,0.329,32.307
0.6980000000000001,0.613,0.343,33.884
0.717,0.668,0.327,35.034
0.683,0.595,0.34600000000000003,35.405
0.657,0.584,0.314,35.482
0.601,0.535,0.271,35.219
0.456,0.367,0.223,34.424
0.251,0.183,0.134,33.058
0.054,0.046,0.033,31.132
0.0,0.0,0.0,29.222
0.0,0.0,0.0,28.3
0.0,0.0,0.0,27.397
0.0,0.0,0.0,26.594
0.0,0.0,0.0,25.918
0.0,0.0,0.0,25.421
0.0,0.0,0.0,25.032
0.0,0.0,0.0,24.656
0.0,0.0,0.0,24.243
0.0,0.0,0.0,23.831
0.0,0.004,0.002,23.427
0.229,0.217,0.061,24.081
0.525,0.515,0.139,25.838
0.655,0.663,0.193,28.271
0.718,0.74,0.229,30.626
0.75,0.799,0.23900000000000002,32.638
0.762,0.8230000000000001,0.247,34.251
0.763,0.834,0.246,35.519
0.752,0.8270000000000001,0.241,36.387
0.71,0.748,0.248,36.795
0.613,0.579,0.254,36.595
0.489,0.431,0.21,35.996
0.336,0.297,0.131,34.925
0.11800000000000001,0.117,0.039,32.077
0.0,0.0,0.0,29.204
0.0,0.0,0.0,28.135
0.0,0.0,0.0,27.192
0.0,0.0,0.0,26.529
0.0,0.0,0.0,26.042
0.0,0.0,0.0,25.492
0.0,0.0,0.0,24.843
0.0,0.0,0.0,24.242
0.0,0.0,0.0,23.632
0.0,0.0,0.0,23.123
0.001,0.005,0.002,22.682
0.186,0.169,0.059000000000000004,23.636
0.457,0.42,0.14400000000000002,26.026
0.68,0.722,0.178,29.288
0.747,0.8280000000000001,0.2,31.994
0.77,0.874,0.20800000000000002,33.983
0.775,0.888,0.216,35.611
0.771,0.887,0.219,36.877
0.759,0.873,0.217,37.75
0.737,0.843,0.21,38.209
0.6980000000000001,0.789,0.194,38.163
0.625,0.6930000000000001,0.163,37.617
0.481,0.516,0.115,36.52
0.177,0.188,0.04,33.564
0.0,0.0,0.0,30.423
0.0,0.0,0.0,29.597
0.0,0.0,0.0,28.878
0.0,0.0,0.0,27.98
0.0,0.0,0.0,26.957
0.0,0.0,0.0,25.989
0.0,0.0,0.0,25.321
0.0,0.0,0.0,24.845
0.0,0.0,0.0,24.415
0.0,0.0,0.0,23.933
0.001,0.007,0.002,23.486
0.28600000000000003,0.28600000000000003,0.06,24.656
0.499,0.488,0.137,27.462
0.586,0.555,0.20500000000000002,30.174
0.641,0.594,0.26,32.418
0.667,0.561,0.34500000000000003,34.339
0.6940000000000001,0.597,0.365,36.052
0.6910000000000001,0.589,0.378,37.433
0.652,0.51,0.395,38.34
0.6000000000000001,0.451,0.371,38.776
0.526,0.392,0.315,38.794
0.405,0.292,0.23800000000000002,38.357
0.159,0.083,0.126,37.012
0.012,0.008,0.019,34.38
0.0,0.0,0.0,32.5
0.0,0.0,0.0,31.559
0.0,0.0,0.0,30.464
0.0,0.0,0.0,29.049
0.0,0.0,0.0,27.732
0.0,0.0,0.0,26.852
0.0,0.0,0.0,26.278
0.0,0.0,0.0,25.854
0.0,0.0,0.0,25.507
0.0,0.0,0.0,25.173
0.0,0.003,0.001,24.851
0.171,0.152,0.06,25.807
0.332,0.249,0.159,27.319
0.41000000000000003,0.25,0.26,28.704
0.443,0.201,0.356,30.028
0.406,0.077,0.432,30.65
0.34600000000000003,0.032,0.399,30.332
0.296,0.018000000000000002,0.34900000000000003,29.704
0.258,0.014,0.305,29.112
0.203,0.01,0.243,28.338
0.148,0.008,0.179,27.609
0.075,0.005,0.098,26.75
0.029,0.003,0.045,25.799
0.005,0.002,0.012,24.778
0.0,0.0,0.0,23.704
0.0,0.0,0.0,22.725
0.0,0.0,0.0,22.016
0.0,0.0,0.0,21.64
0.0,0.0,0.0,21.47
0.0,0.0,0.0,21.462
0.0,0.0,0.0,21.471
0.0,0.0,0.0,21.493
0.0,0.0,0.0,21.513
0.0,0.0,0.0,21.514
0.0,0.001,0.001,21.513
0.09,0.063,0.056,22.199
0.417,0.337,0.169,23.996
0.649,0.604,0.232,26.35
0.73,0.6990000000000001,0.278,28.712
0.774,0.8160000000000001,0.25,30.781
0.736,0.685,0.325,32.204
0.585,0.278,0.49,32.359
0.47900000000000004,0.14,0.47200000000000003,32.052
0.364,0.074,0.382,31.492
0.331,0.095,0.319,31.229
0.266,0.10400000000000001,0.228,30.908
0.171,0.091,0.127,30.379
0.05,0.041,0.033,29.001
0.0,0.0,0.0,26.918
0.0,0.0,0.0,25.857
0.0,0.0,0.0,24.931
0.0,0.0,0.0,24.43
0.0,0.0,0.0,23.935
0.0,0.0,0.0,23.504
0.0,0.0,0.0,22.981
0.0,0.0,0.0,22.651
0.0,0.0,0.0,22.448
0.0,0.0,0.0,22.28
0.001,0.006,0.002,22.088
0.291,0.289,0.062,23.891
0.536,0.533,0.14200000000000002,27.143
0.677,0.709,0.191,30.329
0.739,0.791,0.224,32.217
0.768,0.852,0.224,33.757
0.775,0.864,0.234,34.978
0.772,0.862,0.23800000000000002,35.889
0.748,0.81,0.251,36.401
0.597,0.449,0.354,36.098
0.493,0.332,0.313,35.667
0.368,0.23900000000000002,0.231,35.052
0.225,0.156,0.131,34.12
0.057,0.051000000000000004,0.033,32.236
0.0,0.0,0.0,29.888
0.0,0.0,0.0,29.065
0.0,0.0,0.0,28.339
0.0,0.0,0.0,27.606
0.0,0.0,0.0,26.886
0.0,0.0,0.0,26.125
0.0,0.0,0.0,25.395
0.0,0.0,0.0,24.655
0.0,0.0,0.0,24.055
0.0,0.0,0.0,23.591
0.001,0.006,0.001,23.186
0.352,0.365,0.059000000000000004,24.224
0.587,0.617,0.129,26.916
0.6930000000000001,0.746,0.177,29.829
0.742,0.8140000000000001,0.20800000000000002,32.211
0.764,0.838,0.23500000000000001,34.046
0.772,0.851,0.246,35.473
0.768,0.848,0.25,36.553
0.754,0.8300000000000001,0.248,37.214
0.727,0.792,0.23900000000000002,37.472
0.653,0.665,0.23600000000000002,37.205
0.539,0.517,0.2,36.521
0.328,0.28600000000000003,0.133,35.342
0.093,0.089,0.038,33.1
0.0,0.0,0.0,30.673000000000002
0.0,0.0,0.0,29.845
0.0,0.0,0.0,28.882
0.0,0.0,0.0,28.129
0.0,0.0,0.0,27.464
0.0,0.0,0.0,26.831
0.0,0.0,0.0,26.244
0.0,0.0,0.0,25.706
0.0,0.0,0.0,25.264
0.0,0.0,0.0,24.949
0.0,0.003,0.001,24.674
0.157,0.14,0.057,25.417
0.268,0.177,0.151,27.11
0.28500000000000003,0.113,0.23900000000000002,28.454
0.312,0.076,0.31,29.407
0.328,0.039,0.369,29.975
0.34900000000000003,0.034,0.401,30.313
0.353,0.032,0.40900000000000003,30.576
0.34400000000000003,0.033,0.396,30.804
0.308,0.034,0.35000000000000003,31.008
0.227,0.025,0.258,30.7
0.156,0.023,0.177,30.119
0.076,0.016,0.09,29.353
0.014,0.008,0.021,28.263
0.0,0.0,0.0,27.215
0.0,0.0,0.0,26.738
0.0,0.0,0.0,26.332
0.0,0.0,0.0,25.905
0.0,0.0,0.0,25.558
0.0,0.0,0.0,25.275
0.0,0.0,0.0,24.98
0.0,0.0,0.0,24.656
0.0,0.0,0.0,24.437
0.0,0.0,0.0,24.308
0.0,0.002,0.001,24.214
0.14300000000000002,0.12,0.061,25.358
0.328,0.234,0.168,27.599
0.461,0.307,0.274,29.624
0.426,0.158,0.378,30.651
0.41300000000000003,0.073,0.447,31.3
0.314,0.02,0.371,30.828
0.275,0.012,0.329,29.968
0.221,0.008,0.267,29.141
0.17400000000000002,0.006,0.213,28.594
0.122,0.005,0.154,28.239
0.069,0.004,0.093,27.934
0.026000000000000002,0.002,0.043000000000000003,27.486
0.002,0.001,0.008,26.825
0.0,0.0,0.0,26.087
0.0,0.0,0.0,25.514
0.0,0.0,0.0,24.89
0.0,0.0,0.0,24.103
0.0,0.0,0.0,23.221
0.0,0.0,0.0,22.547
0.0,0.0,0.0,22.483
0.0,0.0,0.0,22.205
0.0,0.0,0.0,21.983
0.0,0.0,0.0,21.868
0.0,0.0,0.0,21.824
0.017,0.006,0.026000000000000002,22.248
0.089,0.015,0.10200000000000001,23.1
0.227,0.044,0.234,25.09
0.419,0.126,0.391,27.1
0.52,0.216,0.442,28.754
0.544,0.201,0.496,29.9
0.547,0.191,0.513,30.726
0.547,0.218,0.489,31.444
0.499,0.20800000000000002,0.432,31.853
0.391,0.149,0.343,31.815
0.294,0.128,0.23900000000000002,31.44
0.157,0.075,0.125,30.675
0.044,0.035,0.032,29.455
0.0,0.0,0.0,27.764
0.0,0.0,0.0,26.954
0.0,0.0,0.0,26.253
0.0,0.0,0.0,25.601
0.0,0.0,0.0,25.049
0.0,0.0,0.0,24.569
0.0,0.0,0.0,24.303
0.0,0.0,0.0,24.17
0.0,0.0,0.0,23.881
0.0,0.0,0.0,23.513
0.0,0.003,0.001,23.269
0.146,0.126,0.057,24.139
0.31,0.218,0.159,25.979
0.396,0.226,0.263,27.711
0.362,0.105,0.342,28.608
0.417,0.09,0.431,29.396
0.42,0.066,0.459,29.938
0.45,0.078,0.49,30.511
0.401,0.058,0.444,30.771
0.367,0.062,0.397,30.809
0.271,0.043000000000000003,0.293,30.327
0.185,0.036000000000000004,0.197,29.637
0.093,0.025,0.1,28.58
0.026000000000000002,0.017,0.027,26.982
0.0,0.0,0.0,25.248
0.0,0.0,0.0,24.21
0.0,0.0,0.0,23.438
0.0,0.0,0.0,22.881
0.0,0.0,0.0,22.564
0.0,0.0,0.0,22.408
0.0,0.0,0.0,22.339
0.0,0.0,0.0,22.291
0.0,0.0,0.0,22.243
0.0,0.0,0.0,22.214
0.0,0.001,0.001,22.159
0.075,0.052000000000000005,0.049,22.617
0.191,0.08600000000000001,0.148,23.919
0.329,0.135,0.265,25.688
0.434,0.164,0.373,27.311
0.493,0.16,0.46,28.59
0.555,0.193,0.519,29.674
0.516,0.131,0.528,30.236
0.428,0.07200000000000001,0.466,30.346
0.357,0.055,0.389,30.392
0.293,0.054,0.31,30.28
0.193,0.04,0.203,29.62
0.076,0.016,0.088,28.323
0.01,0.005,0.018000000000000002,26.591
0.0,0.0,0.0,25.053
0.0,0.0,0.0,24.288
0.0,0.0,0.0,23.736
0.0,0.0,0.0,23.312
0.0,0.0,0.0,22.981
0.0,0.0,0.0,22.752
0.0,0.0,0.0,22.555
0.0,0.0,0.0,22.323
0.0,0.0,0.0,22.138
0.0,0.0,0.0,22.037
0.0,0.001,0.001,21.985
0.048,0.029,0.041,22.335
0.133,0.041,0.126,23.322
0.23800000000000002,0.058,0.231,24.705
0.353,0.085,0.34700000000000003,26.287
0.451,0.115,0.446,27.882
0.462,0.092,0.487,29.202
0.41100000000000003,0.054,0.459,29.813
0.34600000000000003,0.034,0.395,29.781
0.289,0.028,0.329,29.462
0.225,0.025,0.254,28.912
0.17200000000000001,0.029,0.187,28.19
0.084,0.02,0.094,27.172
0.013000000000000001,0.007,0.02,25.804
0.0,0.0,0.0,24.639
0.0,0.0,0.0,23.924
0.0,0.0,0.0,23.382
0.0,0.0,0.0,22.915
0.0,0.0,0.0,22.43
0.0,0.0,0.0,21.904
0.0,0.0,0.0,21.447
0.0,0.0,0.0,21.129
0.0,0.0,0.0,20.958
0.0,0.0,0.0,20.898
0.0,0.001,0.001,20.841
