electricity,irradiance_direct,irradiance_diffuse,temperature
0.746,0.68,0.305,25.706
0.684,0.484,0.404,25.856
0.674,0.465,0.40700000000000003,25.826
0.657,0.468,0.377,25.663
0.653,0.53,0.307,25.287
0.5680000000000001,0.449,0.261,24.387
0.34700000000000003,0.218,0.199,22.97
0.223,0.162,0.105,21.377
0.055,0.059000000000000004,0.019,19.688
0.0,0.0,0.0,18.441
0.0,0.0,0.0,17.91
0.0,0.0,0.0,17.609
0.0,0.0,0.0,17.416
0.0,0.0,0.0,17.234
0.0,0.0,0.0,17.047
0.0,0.0,0.0,16.88
0.0,0.0,0.0,16.722
0.0,0.0,0.0,16.579
0.0,0.001,0.0,16.473
0.11800000000000001,0.10200000000000001,0.044,16.818
0.296,0.214,0.132,17.825
0.559,0.47300000000000003,0.202,18.594
0.673,0.589,0.25,19.717
0.763,0.732,0.256,21.79
0.758,0.705,0.28700000000000003,23.979
0.772,0.739,0.28600000000000003,25.376
0.769,0.742,0.28200000000000003,26.026
0.733,0.676,0.291,26.186
0.7030000000000001,0.656,0.261,26.006
0.467,0.294,0.28,25.016
0.367,0.248,0.194,23.783
0.232,0.17500000000000002,0.10400000000000001,22.402
0.075,0.082,0.019,20.858
0.0,0.0,0.0,19.573
0.0,0.0,0.0,18.823
0.0,0.0,0.0,18.233
0.0,0.0,0.0,17.719
0.0,0.0,0.0,17.356
0.0,0.0,0.0,17.132
0.0,0.0,0.0,17.017
0.0,0.0,0.0,16.828
0.0,0.0,0.0,16.5
0.0,0.001,0.0,16.12
0.14400000000000002,0.13,0.044,16.208
0.352,0.28200000000000003,0.13,18.057
0.6900000000000001,0.7020000000000001,0.164,20.15
0.782,0.837,0.184,22.255
0.808,0.873,0.20400000000000001,24.071
0.8220000000000001,0.908,0.20400000000000001,25.583
0.803,0.856,0.231,26.65
0.806,0.875,0.221,27.363
0.778,0.8210000000000001,0.23,27.582
0.727,0.731,0.233,27.303
0.661,0.648,0.20800000000000002,26.642
0.595,0.598,0.155,25.605
0.385,0.366,0.1,24.05
0.177,0.196,0.02,22.061
0.0,0.0,0.0,20.158
0.0,0.0,0.0,18.823
0.0,0.0,0.0,17.864
0.0,0.0,0.0,17.232
0.0,0.0,0.0,16.761
0.0,0.0,0.0,16.344
0.0,0.0,0.0,16.062
0.0,0.0,0.0,15.898
0.0,0.0,0.0,15.733
0.0,0.001,0.0,15.459
0.217,0.20700000000000002,0.046,15.565
0.467,0.431,0.122,18.026
0.503,0.406,0.20400000000000001,21.323
0.542,0.387,0.28400000000000003,23.991
0.607,0.433,0.339,26.151
0.679,0.519,0.371,27.89
0.67,0.47100000000000003,0.41100000000000003,28.955
0.651,0.434,0.422,29.471
0.549,0.267,0.435,29.203
0.484,0.232,0.376,28.615
0.4,0.202,0.293,27.772
0.305,0.17400000000000002,0.198,26.64
0.217,0.16,0.105,25.215
0.099,0.108,0.021,23.384
0.0,0.0,0.0,21.595
0.0,0.0,0.0,20.331
0.0,0.0,0.0,19.402
0.0,0.0,0.0,18.691
0.0,0.0,0.0,18.175
0.0,0.0,0.0,17.771
0.0,0.0,0.0,17.422
0.0,0.0,0.0,17.15
0.0,0.0,0.0,16.954
0.0,0.001,0.0,16.753
0.146,0.132,0.045,17.111
0.36,0.293,0.132,19.445
0.593,0.543,0.193,22.384
0.6990000000000001,0.68,0.23,25.643
0.773,0.8210000000000001,0.229,28.777
0.785,0.8210000000000001,0.264,30.636
0.782,0.806,0.281,31.74
0.736,0.67,0.339,32.073
0.722,0.667,0.317,31.933
0.66,0.5700000000000001,0.308,31.182
0.35100000000000003,0.137,0.297,29.185
0.182,0.054,0.17200000000000001,26.662
0.077,0.027,0.077,24.005
0.011,0.011,0.012,21.599
0.0,0.0,0.0,20.164
0.0,0.0,0.0,19.677
0.0,0.0,0.0,19.456
0.0,0.0,0.0,19.276
0.0,0.0,0.0,19.115
0.0,0.0,0.0,18.97
0.0,0.0,0.0,18.825
0.0,0.0,0.0,18.682
0.0,0.0,0.0,18.609
0.0,0.0,0.0,18.532
0.023,0.015,0.025,18.601
0.135,0.056,0.111,19.12
0.28,0.111,0.219,19.85
0.401,0.155,0.322,20.61
0.517,0.223,0.40800000000000003,22.067
0.618,0.304,0.47700000000000004,24.26
0.613,0.262,0.516,25.301
0.465,0.08600000000000001,0.484,24.579
0.392,0.058,0.41500000000000004,23.065
0.272,0.028,0.296,21.502
0.20500000000000002,0.025,0.22,20.359
0.098,0.011,0.114,19.32
0.046,0.01,0.057,18.283
0.005,0.005,0.01,17.247
0.0,0.0,0.0,16.423
0.0,0.0,0.0,15.92
0.0,0.0,0.0,15.532
0.0,0.0,0.0,15.265
0.0,0.0,0.0,15.072
0.0,0.0,0.0,14.947
0.0,0.0,0.0,14.892
0.0,0.0,0.0,14.86
0.0,0.0,0.0,14.794
0.0,0.0,0.0,14.678
0.028,0.017,0.028,14.638
0.126,0.044,0.11,14.941
0.308,0.124,0.232,15.465
0.62,0.439,0.31,16.561
0.757,0.641,0.318,18.712
0.72,0.5660000000000001,0.35100000000000003,21.171
0.725,0.5650000000000001,0.37,22.993
0.6890000000000001,0.487,0.398,24.008
0.649,0.442,0.385,24.458
0.532,0.293,0.366,24.226
0.481,0.305,0.28300000000000003,23.753
0.352,0.225,0.198,22.924
0.163,0.101,0.099,21.691
0.035,0.038,0.016,20.056
0.0,0.0,0.0,18.457
0.0,0.0,0.0,17.318
0.0,0.0,0.0,16.524
0.0,0.0,0.0,16.102
0.0,0.0,0.0,15.943
0.0,0.0,0.0,15.848
0.0,0.0,0.0,15.676
0.0,0.0,0.0,15.557
0.0,0.0,0.0,15.448
0.0,0.001,0.0,15.389
0.179,0.167,0.045,15.76
0.382,0.317,0.13,17.086
0.685,0.68,0.17200000000000001,18.877
0.729,0.706,0.222,20.626
0.772,0.753,0.25,21.998
0.773,0.737,0.275,23.101
0.794,0.785,0.266,23.931
0.785,0.771,0.269,24.405
0.765,0.748,0.261,24.479
0.733,0.716,0.24,24.231
0.647,0.599,0.221,23.565
0.48,0.402,0.18,22.513
0.27,0.218,0.10300000000000001,21.104
0.077,0.084,0.018000000000000002,19.283
0.0,0.0,0.0,17.771
0.0,0.0,0.0,17.018
0.0,0.0,0.0,16.604
0.0,0.0,0.0,16.38
0.0,0.0,0.0,16.214
0.0,0.0,0.0,16.047
0.0,0.0,0.0,15.88
0.0,0.0,0.0,15.702
0.0,0.0,0.0,15.524000000000001
0.0,0.001,0.0,15.31
0.152,0.14,0.042,15.421
0.34400000000000003,0.271,0.128,16.248
0.543,0.448,0.2,17.33
0.6880000000000001,0.621,0.23700000000000002,19.157
0.684,0.555,0.308,21.336
0.667,0.456,0.388,22.858
0.672,0.445,0.41500000000000004,24.192
0.506,0.155,0.47000000000000003,24.616
0.5690000000000001,0.28800000000000003,0.425,25.026
0.483,0.224,0.371,24.847
0.368,0.159,0.28600000000000003,24.173
0.34500000000000003,0.219,0.196,23.349
0.34400000000000003,0.308,0.10300000000000001,22.264
0.14,0.154,0.019,20.553
0.0,0.0,0.0,18.766
0.0,0.0,0.0,17.446
0.0,0.0,0.0,16.327
0.0,0.0,0.0,15.801
0.0,0.0,0.0,15.206
0.0,0.0,0.0,14.635
0.0,0.0,0.0,14.19
