electricity,irradiance_direct,irradiance_diffuse,temperature
0.771,0.836,0.219,30.065
0.753,0.78,0.255,31.466
0.724,0.6950000000000001,0.295,32.302
0.6950000000000001,0.638,0.306,32.82
0.648,0.5680000000000001,0.301,33.037
0.622,0.578,0.25,33.067
0.521,0.464,0.21,32.658
0.303,0.23,0.15,31.697
0.267,0.263,0.068,30.094
0.016,0.026000000000000002,0.005,26.715
0.0,0.0,0.0,25.48
0.0,0.0,0.0,24.562
0.0,0.0,0.0,23.534
0.0,0.0,0.0,22.609
0.0,0.0,0.0,21.773
0.0,0.0,0.0,21.067
0.0,0.0,0.0,20.503
0.0,0.0,0.0,20.032
0.0,0.0,0.0,19.676
0.229,0.252,0.021,19.943
0.488,0.501,0.091,21.849
0.645,0.685,0.14,25.328
0.715,0.782,0.17400000000000002,29.397
0.748,0.837,0.196,32.548
0.766,0.867,0.21,34.354
0.771,0.879,0.217,35.634
0.745,0.804,0.251,36.362
0.667,0.596,0.325,36.561
0.47200000000000003,0.227,0.389,36.014
0.505,0.362,0.302,36.0
0.515,0.468,0.211,35.768
0.423,0.402,0.14200000000000002,34.964
0.223,0.215,0.068,33.132
0.012,0.021,0.005,29.253
0.0,0.0,0.0,27.737
0.0,0.0,0.0,27.045
0.0,0.0,0.0,26.438
0.0,0.0,0.0,25.731
0.0,0.0,0.0,24.889
0.0,0.0,0.0,24.063
0.0,0.0,0.0,23.422
0.0,0.0,0.0,22.883
0.0,0.0,0.0,22.394
0.209,0.232,0.021,22.372
0.468,0.48,0.092,24.112
0.63,0.668,0.14300000000000002,27.158
0.707,0.771,0.178,30.255
0.738,0.812,0.20500000000000002,32.845
0.662,0.5720000000000001,0.325,34.122
0.546,0.265,0.452,34.173
0.451,0.121,0.457,33.347
0.5,0.197,0.449,32.871
0.51,0.263,0.394,32.451
0.491,0.313,0.318,32.36
0.595,0.591,0.194,32.683
0.47700000000000004,0.47100000000000003,0.139,32.19
0.262,0.258,0.069,30.733
0.013000000000000001,0.022,0.005,28.04
0.0,0.0,0.0,26.839
0.0,0.0,0.0,25.763
0.0,0.0,0.0,24.834
0.0,0.0,0.0,24.089
0.0,0.0,0.0,23.492
0.0,0.0,0.0,23.054
0.0,0.0,0.0,22.781
0.0,0.0,0.0,22.351
0.0,0.0,0.0,21.826
0.193,0.213,0.021,21.885
0.452,0.455,0.095,23.706
0.632,0.663,0.147,26.151
0.711,0.765,0.184,29.054
0.753,0.8260000000000001,0.20800000000000002,31.276
0.779,0.902,0.188,32.686
0.787,0.919,0.19,33.471
0.787,0.921,0.191,33.705
0.781,0.912,0.189,33.75
0.765,0.889,0.183,33.678
0.735,0.844,0.17200000000000001,33.288
0.678,0.764,0.151,32.367
0.5700000000000001,0.622,0.116,30.739
0.343,0.358,0.064,28.267
0.021,0.033,0.005,25.095
0.0,0.0,0.0,22.878
0.0,0.0,0.0,20.996
0.0,0.0,0.0,19.207
0.0,0.0,0.0,17.644
0.0,0.0,0.0,16.357
0.0,0.0,0.0,15.242
0.0,0.0,0.0,14.314
0.0,0.0,0.0,13.563
0.0,0.0,0.0,12.933
0.275,0.296,0.019,12.674
0.5760000000000001,0.597,0.083,13.992
0.732,0.784,0.124,16.189
0.801,0.878,0.149,18.455
0.833,0.931,0.163,20.66
0.842,0.9540000000000001,0.171,22.605
0.844,0.968,0.17200000000000001,24.177
0.84,0.969,0.17300000000000001,25.347
0.8300000000000001,0.9580000000000001,0.17200000000000001,26.137
0.8130000000000001,0.934,0.168,26.401
0.783,0.889,0.16,26.099
0.726,0.807,0.14300000000000002,25.154
0.617,0.664,0.112,23.567
0.377,0.388,0.062,21.411
0.023,0.034,0.005,18.898
0.0,0.0,0.0,17.098
0.0,0.0,0.0,15.917
0.0,0.0,0.0,14.971
0.0,0.0,0.0,14.216
0.0,0.0,0.0,13.704
0.0,0.0,0.0,13.356
0.0,0.0,0.0,13.206
0.0,0.0,0.0,13.163
0.0,0.0,0.0,13.228
0.183,0.196,0.019,13.937
0.41400000000000003,0.391,0.091,15.776
0.707,0.756,0.127,18.647
0.773,0.844,0.156,21.173
0.81,0.906,0.17,23.356
0.8160000000000001,0.918,0.182,25.189
0.811,0.906,0.194,26.613
0.8150000000000001,0.93,0.186,27.72
0.81,0.933,0.179,28.533
0.792,0.909,0.17500000000000002,28.822
0.762,0.866,0.164,28.648
0.708,0.793,0.14400000000000002,28.055
0.602,0.659,0.111,27.01
0.376,0.395,0.062,25.106
0.024,0.036000000000000004,0.005,21.493
0.0,0.0,0.0,20.303
0.0,0.0,0.0,19.032
0.0,0.0,0.0,17.819
0.0,0.0,0.0,16.822
0.0,0.0,0.0,15.916
0.0,0.0,0.0,15.01
0.0,0.0,0.0,14.071
0.0,0.0,0.0,13.239
0.0,0.0,0.0,12.538
0.291,0.314,0.018000000000000002,12.372
0.6000000000000001,0.631,0.081,14.207
0.741,0.805,0.121,17.09
0.802,0.89,0.147,19.749
0.8280000000000001,0.936,0.162,22.15
0.837,0.96,0.168,24.265
0.835,0.969,0.17,26.142
0.8280000000000001,0.967,0.171,27.719
0.8150000000000001,0.9530000000000001,0.171,28.802
0.797,0.927,0.168,29.289
0.766,0.882,0.159,29.37
0.709,0.803,0.14100000000000001,28.971
0.604,0.667,0.11,28.004
0.378,0.399,0.061,25.704
0.023,0.035,0.005,21.676
0.0,0.0,0.0,20.255
0.0,0.0,0.0,19.602
0.0,0.0,0.0,19.273
0.0,0.0,0.0,18.927
0.0,0.0,0.0,17.871
0.0,0.0,0.0,16.684
0.0,0.0,0.0,15.69
0.0,0.0,0.0,14.838
0.0,0.0,0.0,14.147
0.277,0.301,0.018000000000000002,14.151
0.587,0.622,0.081,16.11
0.727,0.793,0.122,18.807
0.787,0.876,0.149,21.728
0.811,0.92,0.166,24.529
0.8190000000000001,0.9400000000000001,0.17500000000000002,26.695
0.8190000000000001,0.9500000000000001,0.178,28.322
0.8130000000000001,0.9480000000000001,0.179,29.561
0.802,0.934,0.178,30.37
0.783,0.907,0.17400000000000002,30.708
0.752,0.862,0.164,30.62
0.6970000000000001,0.788,0.14400000000000002,30.068
0.594,0.656,0.11,29.042
0.372,0.395,0.061,26.814
0.023,0.035,0.004,22.802
0.0,0.0,0.0,21.338
0.0,0.0,0.0,20.378
0.0,0.0,0.0,19.536
0.0,0.0,0.0,18.761
0.0,0.0,0.0,17.977
0.0,0.0,0.0,17.177
0.0,0.0,0.0,16.381
0.0,0.0,0.0,15.625
0.0,0.0,0.0,14.958
0.28200000000000003,0.308,0.018000000000000002,15.1
0.592,0.633,0.08,17.099
0.723,0.796,0.122,20.432
0.778,0.877,0.15,24.157
0.797,0.92,0.166,27.852
0.807,0.9400000000000001,0.177,29.655
0.808,0.9480000000000001,0.18,30.895
0.803,0.9450000000000001,0.181,31.913
0.792,0.932,0.18,32.714
0.773,0.906,0.176,33.206
0.742,0.862,0.165,33.298
0.678,0.77,0.147,32.959
0.5680000000000001,0.628,0.113,32.139
0.337,0.357,0.062,29.991
0.017,0.028,0.004,27.907
0.0,0.0,0.0,27.111
0.0,0.0,0.0,26.194
0.0,0.0,0.0,25.082
0.0,0.0,0.0,23.933
0.0,0.0,0.0,23.534
0.0,0.0,0.0,23.807
0.0,0.0,0.0,24.112
0.0,0.0,0.0,24.311
0.0,0.0,0.0,23.683
0.201,0.226,0.018000000000000002,22.877
0.512,0.548,0.084,24.292
0.67,0.74,0.129,26.375
0.733,0.835,0.159,30.454
0.762,0.887,0.176,33.376
0.775,0.906,0.192,34.897
0.778,0.916,0.197,36.125
0.773,0.913,0.198,37.061
0.759,0.89,0.2,37.695
0.737,0.856,0.195,37.946
0.6990000000000001,0.8,0.183,37.841
0.62,0.682,0.165,37.29
0.389,0.362,0.139,36.009
0.154,0.137,0.062,32.638
0.003,0.009000000000000001,0.003,29.184
0.0,0.0,0.0,28.02
0.0,0.0,0.0,27.145
0.0,0.0,0.0,25.967
0.0,0.0,0.0,24.574
0.0,0.0,0.0,23.197
0.0,0.0,0.0,21.886
0.0,0.0,0.0,20.594
0.0,0.0,0.0,19.484
0.0,0.0,0.0,18.55
0.20700000000000002,0.227,0.018000000000000002,18.214
0.532,0.558,0.085,19.624
0.6880000000000001,0.747,0.13,22.802
0.755,0.842,0.161,26.218
0.781,0.893,0.179,29.761
0.797,0.9380000000000001,0.177,31.8
0.798,0.9480000000000001,0.179,33.328
0.793,0.9490000000000001,0.179,34.484
0.782,0.937,0.177,35.281
0.764,0.91,0.17300000000000001,35.625
0.733,0.865,0.162,35.567
0.676,0.783,0.14300000000000002,34.996
0.5700000000000001,0.642,0.11,33.861
0.343,0.368,0.06,30.528
0.016,0.027,0.004,26.119
0.0,0.0,0.0,24.529
0.0,0.0,0.0,23.437
0.0,0.0,0.0,22.431
0.0,0.0,0.0,21.502
0.0,0.0,0.0,20.594
0.0,0.0,0.0,19.67
0.0,0.0,0.0,18.737
0.0,0.0,0.0,18.108
0.0,0.0,0.0,17.571
0.232,0.256,0.017,17.738
0.5670000000000001,0.611,0.081,20.358
0.71,0.79,0.123,23.288
0.767,0.877,0.151,26.965
0.786,0.923,0.166,31.194
0.794,0.9440000000000001,0.177,33.301
0.795,0.9540000000000001,0.179,34.728
0.789,0.9510000000000001,0.18,35.835
0.777,0.935,0.179,36.6
0.757,0.906,0.176,36.978
0.724,0.855,0.166,36.924
0.665,0.769,0.146,36.471
0.517,0.561,0.11900000000000001,35.363
0.223,0.218,0.062,31.658
0.007,0.016,0.004,28.249
0.0,0.0,0.0,27.11
0.0,0.0,0.0,26.315
0.0,0.0,0.0,25.492
0.0,0.0,0.0,24.643
0.0,0.0,0.0,23.929
0.0,0.0,0.0,23.318
