electricity,irradiance_direct,irradiance_diffuse,temperature
0.687,0.548,0.334,23.987
0.672,0.47200000000000003,0.388,24.27
0.628,0.363,0.432,24.146
0.582,0.298,0.428,23.726
0.5660000000000001,0.327,0.375,23.35
0.526,0.338,0.308,23.028
0.481,0.355,0.229,22.642
0.388,0.313,0.151,22.103
0.219,0.191,0.07200000000000001,21.336
0.021,0.03,0.007,20.277
0.0,0.0,0.0,19.378
0.0,0.0,0.0,18.757
0.0,0.0,0.0,18.276
0.0,0.0,0.0,17.921
0.0,0.0,0.0,17.672
0.0,0.0,0.0,17.52
0.0,0.0,0.0,17.433
0.0,0.0,0.0,17.384
0.0,0.001,0.0,17.324
0.223,0.223,0.04,17.74
0.501,0.494,0.106,19.271
0.652,0.66,0.156,21.172
0.731,0.754,0.191,23.272
0.772,0.808,0.215,24.938
0.795,0.833,0.23500000000000001,26.072
0.804,0.847,0.243,26.759
0.796,0.8240000000000001,0.254,27.112
0.767,0.758,0.271,27.053
0.652,0.512,0.329,26.475
0.5740000000000001,0.429,0.294,25.781
0.299,0.128,0.234,24.869
0.167,0.07100000000000001,0.136,23.855
0.116,0.083,0.066,22.976
0.016,0.024,0.007,21.917
0.0,0.0,0.0,20.971
0.0,0.0,0.0,20.475
0.0,0.0,0.0,20.212
0.0,0.0,0.0,20.067
0.0,0.0,0.0,20.014
0.0,0.0,0.0,20.032
0.0,0.0,0.0,20.031
0.0,0.0,0.0,20.016
0.0,0.001,0.0,20.073
0.20500000000000002,0.20700000000000002,0.04,20.7
0.258,0.194,0.115,22.166
0.22,0.08600000000000001,0.181,23.548000000000002
0.47300000000000003,0.304,0.28,25.474
0.587,0.419,0.33,27.641
0.631,0.399,0.424,29.388
0.535,0.185,0.501,30.283
0.437,0.078,0.468,29.003
0.352,0.041,0.39,26.668
0.335,0.049,0.359,26.24
0.32,0.07200000000000001,0.317,25.47
0.14,0.016,0.159,23.558
0.075,0.012,0.089,21.495
0.043000000000000003,0.016,0.047,19.702
0.005,0.009000000000000001,0.006,18.236
0.0,0.0,0.0,17.299
0.0,0.0,0.0,16.747
0.0,0.0,0.0,16.42
0.0,0.0,0.0,16.206
0.0,0.0,0.0,16.078
0.0,0.0,0.0,16.023
0.0,0.0,0.0,15.975999999999999
0.0,0.0,0.0,15.874
0.0,0.0,0.0,15.818
0.023,0.016,0.023,15.94
0.12,0.048,0.099,16.433
0.226,0.074,0.191,17.026
0.385,0.147,0.304,17.655
0.509,0.214,0.394,18.362
0.616,0.333,0.421,19.038
0.605,0.269,0.47100000000000003,19.338
0.598,0.249,0.482,19.471
0.548,0.2,0.463,19.531
0.465,0.147,0.40700000000000003,19.389
0.385,0.125,0.328,18.96
0.376,0.192,0.25,18.484
0.34400000000000003,0.243,0.16,17.919
0.168,0.129,0.07200000000000001,17.165
0.011,0.018000000000000002,0.006,16.306
0.0,0.0,0.0,15.659
0.0,0.0,0.0,15.238
0.0,0.0,0.0,14.941
0.0,0.0,0.0,14.683
0.0,0.0,0.0,14.443
0.0,0.0,0.0,14.219
0.0,0.0,0.0,14.025
0.0,0.0,0.0,13.836
0.0,0.0,0.0,13.667
0.082,0.07200000000000001,0.034,13.768
0.222,0.14300000000000002,0.115,14.25
0.314,0.158,0.203,14.829
0.391,0.162,0.292,15.549
0.47600000000000003,0.184,0.375,16.48
0.494,0.14400000000000002,0.44,17.113
0.519,0.14,0.47800000000000004,17.505
0.515,0.13,0.483,17.62
0.493,0.126,0.458,17.512
0.442,0.117,0.403,17.362
0.378,0.113,0.328,17.107
0.249,0.068,0.223,16.615
0.136,0.04,0.126,16.083
0.042,0.017,0.045,15.638
0.001,0.003,0.004,15.211
0.0,0.0,0.0,14.973
0.0,0.0,0.0,14.862
0.0,0.0,0.0,14.854
0.0,0.0,0.0,14.833
0.0,0.0,0.0,14.782
0.0,0.0,0.0,14.747
0.0,0.0,0.0,14.674
0.0,0.0,0.0,14.57
0.0,0.0,0.0,14.462
0.069,0.058,0.032,14.641
0.264,0.187,0.11900000000000001,15.292
0.548,0.459,0.192,16.178
0.727,0.683,0.223,17.11
0.724,0.608,0.295,17.77
0.767,0.706,0.267,18.275
0.801,0.77,0.259,18.684
0.8250000000000001,0.836,0.234,18.931
0.8210000000000001,0.839,0.224,18.94
0.796,0.805,0.217,18.721
0.754,0.753,0.199,18.343
0.679,0.668,0.171,17.836
0.49,0.444,0.136,17.197
0.298,0.277,0.069,16.513
0.03,0.041,0.006,15.728
0.0,0.0,0.0,15.147
0.0,0.0,0.0,14.828
0.0,0.0,0.0,14.733
0.0,0.0,0.0,14.79
0.0,0.0,0.0,14.728
0.0,0.0,0.0,14.596
0.0,0.0,0.0,14.345
0.0,0.0,0.0,14.107
0.0,0.001,0.0,13.928
0.117,0.11,0.033,14.247
0.378,0.327,0.109,15.004
0.625,0.594,0.159,15.871
0.726,0.706,0.195,16.764
0.8,0.8150000000000001,0.20600000000000002,17.611
0.794,0.765,0.25,18.156
0.834,0.853,0.23,18.595
0.853,0.907,0.209,18.945
0.845,0.899,0.20500000000000002,19.028
0.8220000000000001,0.863,0.201,18.812
0.782,0.809,0.187,18.401
0.712,0.724,0.163,17.869
0.586,0.581,0.124,17.23
0.293,0.272,0.069,16.524
0.02,0.029,0.006,15.848
0.0,0.0,0.0,15.443
0.0,0.0,0.0,15.181
0.0,0.0,0.0,15.023
0.0,0.0,0.0,14.974
0.0,0.0,0.0,14.949
0.0,0.0,0.0,15.004
0.0,0.0,0.0,15.143
0.0,0.0,0.0,15.213
0.0,0.0,0.0,15.201
0.066,0.059000000000000004,0.029,15.33
0.197,0.128,0.10400000000000001,15.938
0.426,0.309,0.189,16.721
0.585,0.458,0.247,17.579
0.669,0.539,0.28800000000000003,18.428
0.731,0.64,0.28300000000000003,19.21
0.767,0.706,0.275,19.845
0.791,0.772,0.251,20.225
0.843,0.925,0.185,20.377
0.8250000000000001,0.898,0.18,20.231
0.791,0.853,0.168,19.799
0.732,0.777,0.147,19.099
0.62,0.644,0.113,18.237
0.388,0.39,0.064,17.322
0.038,0.051000000000000004,0.006,16.388
0.0,0.0,0.0,15.791
0.0,0.0,0.0,15.479
0.0,0.0,0.0,15.247
0.0,0.0,0.0,15.058
0.0,0.0,0.0,14.883
0.0,0.0,0.0,14.684
0.0,0.0,0.0,14.444
0.0,0.0,0.0,14.289
0.0,0.0,0.0,14.216
0.37,0.392,0.035,14.632
0.633,0.675,0.09,16.037
0.751,0.8170000000000001,0.128,17.588
0.809,0.888,0.154,18.868
0.837,0.928,0.169,20.001
0.851,0.9530000000000001,0.17400000000000002,20.944
0.853,0.961,0.176,21.7
0.85,0.9570000000000001,0.177,22.202
0.839,0.9420000000000001,0.177,22.44
0.8200000000000001,0.913,0.17300000000000001,22.41
0.786,0.865,0.163,22.189
0.726,0.785,0.14300000000000002,21.677
0.616,0.651,0.111,20.897
0.387,0.395,0.063,19.842
0.037,0.051000000000000004,0.006,18.501
0.0,0.0,0.0,17.486
0.0,0.0,0.0,16.921
0.0,0.0,0.0,16.567
0.0,0.0,0.0,16.238
0.0,0.0,0.0,15.878
0.0,0.0,0.0,15.518
0.0,0.0,0.0,15.237
0.0,0.0,0.0,15.35
0.0,0.0,0.0,15.691
0.359,0.382,0.035,16.041
0.593,0.624,0.091,17.378
0.6970000000000001,0.736,0.137,19.352
0.785,0.862,0.158,21.36
0.8160000000000001,0.912,0.17200000000000001,23.173
0.8170000000000001,0.883,0.214,24.663
0.8220000000000001,0.889,0.222,25.469
0.807,0.849,0.23800000000000002,25.873
0.765,0.749,0.268,25.866
0.64,0.49,0.329,25.43
0.467,0.256,0.316,24.575
0.359,0.196,0.23600000000000002,23.54
0.425,0.369,0.14400000000000002,22.447
0.217,0.191,0.069,21.177
0.012,0.02,0.005,19.895
0.0,0.0,0.0,19.02
0.0,0.0,0.0,18.418
0.0,0.0,0.0,17.936
0.0,0.0,0.0,17.558
0.0,0.0,0.0,17.306
0.0,0.0,0.0,17.035
0.0,0.0,0.0,16.773
0.0,0.0,0.0,16.641
0.0,0.0,0.0,16.574
0.057,0.052000000000000005,0.027,16.73
0.194,0.126,0.10400000000000001,17.507
0.375,0.247,0.193,18.317
0.6920000000000001,0.651,0.213,19.186
0.755,0.724,0.241,19.995
0.809,0.836,0.22,20.582
0.836,0.894,0.20800000000000002,20.969
0.838,0.901,0.20600000000000002,21.156
0.8270000000000001,0.885,0.203,21.109
0.806,0.855,0.196,20.797
0.768,0.803,0.182,20.184
0.6890000000000001,0.6990000000000001,0.161,19.325
0.486,0.446,0.132,18.463
0.257,0.23500000000000001,0.066,17.716
0.013000000000000001,0.022,0.005,17.134
