electricity,irradiance_direct,irradiance_diffuse,temperature
0.812,0.917,0.182,26.237
0.8150000000000001,0.929,0.188,27.747
0.812,0.93,0.19,28.943
0.803,0.921,0.189,29.757
0.786,0.896,0.186,30.131
0.755,0.853,0.176,30.098
0.633,0.644,0.183,29.502
0.393,0.33,0.157,28.478
0.217,0.186,0.081,26.922
0.056,0.068,0.012,23.183
0.0,0.0,0.0,20.519
0.0,0.0,0.0,18.968
0.0,0.0,0.0,17.948
0.0,0.0,0.0,17.273
0.0,0.0,0.0,16.75
0.0,0.0,0.0,16.427
0.0,0.0,0.0,16.347
0.0,0.0,0.0,16.345
0.0,0.0,0.0,16.387
0.258,0.28300000000000003,0.019,17.248
0.523,0.551,0.083,20.427
0.674,0.734,0.126,23.625
0.743,0.8300000000000001,0.156,26.647
0.776,0.882,0.17400000000000002,28.782
0.79,0.896,0.197,30.51
0.795,0.907,0.20400000000000001,31.868
0.79,0.902,0.20800000000000002,32.893
0.752,0.805,0.241,33.483
0.6950000000000001,0.685,0.264,33.592
0.671,0.681,0.228,33.562
0.677,0.75,0.167,33.299
0.578,0.626,0.132,32.511
0.34400000000000003,0.34700000000000003,0.082,30.788
0.097,0.116,0.013000000000000001,27.253
0.0,0.0,0.0,24.432
0.0,0.0,0.0,23.358
0.0,0.0,0.0,22.821
0.0,0.0,0.0,22.442
0.0,0.0,0.0,22.233
0.0,0.0,0.0,21.884
0.0,0.0,0.0,21.515
0.0,0.0,0.0,20.743
0.0,0.0,0.0,19.909
0.19,0.20800000000000002,0.02,19.849
0.211,0.163,0.091,21.174
0.181,0.07100000000000001,0.15,22.525
0.40900000000000003,0.242,0.256,24.638
0.681,0.647,0.245,27.657
0.749,0.775,0.242,29.903
0.772,0.8300000000000001,0.23800000000000002,31.423
0.767,0.8180000000000001,0.247,32.441
0.72,0.6990000000000001,0.28700000000000003,32.778
0.6890000000000001,0.654,0.279,32.732
0.593,0.497,0.28200000000000003,32.157
0.636,0.652,0.189,31.215
0.491,0.46900000000000003,0.15,28.862
0.336,0.325,0.083,25.186
0.068,0.08,0.012,20.962
0.0,0.0,0.0,17.885
0.0,0.0,0.0,16.099
0.0,0.0,0.0,14.967
0.0,0.0,0.0,14.19
0.0,0.0,0.0,13.516
0.0,0.0,0.0,12.945
0.0,0.0,0.0,12.46
0.0,0.0,0.0,11.975999999999999
0.0,0.0,0.0,11.552
0.031,0.034,0.015,11.37
0.14100000000000001,0.085,0.083,11.909
0.383,0.264,0.17500000000000002,13.166
0.5680000000000001,0.436,0.23700000000000002,15.054
0.68,0.5650000000000001,0.271,17.143
0.8320000000000001,0.889,0.194,19.249
0.846,0.927,0.191,20.807
0.8250000000000001,0.878,0.212,21.892
0.782,0.778,0.245,22.359
0.775,0.787,0.223,22.295
0.754,0.774,0.198,21.561
0.715,0.74,0.165,20.39
0.556,0.533,0.139,18.778
0.368,0.34900000000000003,0.08,16.822
0.083,0.095,0.012,14.423
0.0,0.0,0.0,12.651
0.0,0.0,0.0,11.589
0.0,0.0,0.0,10.629
0.0,0.0,0.0,9.722
0.0,0.0,0.0,8.989
0.0,0.0,0.0,8.61
0.0,0.0,0.0,8.368
0.0,0.0,0.0,7.977
0.0,0.0,0.0,7.573
0.116,0.12,0.018000000000000002,7.69
0.329,0.277,0.091,8.711
0.646,0.617,0.14,10.103
0.712,0.667,0.189,11.729
0.801,0.797,0.199,13.597
0.875,0.9550000000000001,0.17400000000000002,15.589
0.879,0.969,0.177,17.084
0.864,0.934,0.191,17.737
0.861,0.936,0.186,17.926
0.854,0.935,0.17500000000000002,17.916
0.8260000000000001,0.896,0.166,17.646
0.773,0.8240000000000001,0.149,16.998
0.677,0.707,0.11900000000000001,15.887
