electricity,irradiance_direct,irradiance_diffuse,temperature
0.782,0.917,0.18,33.081
0.785,0.931,0.185,34.731
0.783,0.933,0.187,35.896
0.774,0.923,0.187,36.726
0.758,0.9,0.184,37.131
0.731,0.86,0.17500000000000002,37.161
0.683,0.792,0.156,36.72
0.594,0.674,0.124,35.838
0.41100000000000003,0.451,0.076,34.375
0.094,0.115,0.011,30.121
0.0,0.0,0.0,27.855
0.0,0.0,0.0,26.835
0.0,0.0,0.0,25.901
0.0,0.0,0.0,25.007
0.0,0.0,0.0,24.133
0.0,0.0,0.0,23.278
0.0,0.0,0.0,22.597
0.0,0.0,0.0,22.134
0.0,0.0,0.0,21.879
0.1,0.11900000000000001,0.011,22.224
0.455,0.485,0.074,25.411
0.621,0.686,0.123,29.469
0.6900000000000001,0.787,0.158,34.225
0.727,0.844,0.18,36.563
0.744,0.845,0.22,38.057
0.753,0.86,0.229,39.009
0.754,0.863,0.233,39.737
0.746,0.853,0.231,40.311
0.721,0.811,0.23,40.576
0.6970000000000001,0.79,0.20700000000000002,40.609
0.618,0.668,0.191,40.205
0.456,0.449,0.156,39.339
0.333,0.34700000000000003,0.083,37.757
0.031,0.041,0.01,33.706
0.0,0.0,0.0,32.096
0.0,0.0,0.0,31.475
0.0,0.0,0.0,30.86
0.0,0.0,0.0,29.848
0.0,0.0,0.0,29.233
0.0,0.0,0.0,28.735
0.0,0.0,0.0,28.023
0.0,0.0,0.0,27.414
0.0,0.0,0.0,26.862
0.003,0.006,0.006,26.325
0.043000000000000003,0.019,0.046,26.573
0.121,0.037,0.121,27.869
0.442,0.314,0.247,31.646
0.717,0.79,0.209,35.516
0.741,0.856,0.201,37.622
0.749,0.872,0.20800000000000002,38.814
0.749,0.876,0.21,39.566
0.742,0.866,0.209,40.059
0.727,0.85,0.201,40.373
0.7010000000000001,0.8160000000000001,0.187,40.204
0.655,0.754,0.163,39.449
0.5710000000000001,0.646,0.127,38.018
0.401,0.44,0.076,35.452
0.092,0.114,0.011,30.501
0.0,0.0,0.0,28.089
0.0,0.0,0.0,26.536
0.0,0.0,0.0,24.92
0.0,0.0,0.0,23.362
0.0,0.0,0.0,22.008
0.0,0.0,0.0,20.859
0.0,0.0,0.0,19.882
0.0,0.0,0.0,18.944
0.0,0.0,0.0,18.052
0.105,0.122,0.01,17.354
0.503,0.527,0.07200000000000001,17.94
0.685,0.738,0.11800000000000001,19.619
0.765,0.842,0.149,21.835
0.801,0.899,0.168,24.213
0.8180000000000001,0.9400000000000001,0.171,26.483
0.8210000000000001,0.961,0.17200000000000001,28.518
0.8190000000000001,0.972,0.169,30.08
0.811,0.967,0.168,31.093
0.795,0.9430000000000001,0.167,31.615
0.765,0.893,0.163,31.663
0.713,0.8150000000000001,0.149,31.21
0.622,0.6950000000000001,0.11900000000000001,30.255
0.436,0.47000000000000003,0.073,28.705
0.1,0.12,0.011,25.493
0.0,0.0,0.0,23.573
0.0,0.0,0.0,22.605
0.0,0.0,0.0,21.238
0.0,0.0,0.0,19.816
0.0,0.0,0.0,18.443
0.0,0.0,0.0,17.235
0.0,0.0,0.0,16.126
0.0,0.0,0.0,15.032
0.0,0.0,0.0,13.964
0.115,0.131,0.01,13.15
0.548,0.5730000000000001,0.069,13.843
0.732,0.792,0.111,15.47
0.811,0.898,0.138,17.362
0.843,0.9510000000000001,0.153,19.465
0.851,0.97,0.162,21.597
0.85,0.981,0.165,23.529
0.843,0.98,0.166,25.143
0.8320000000000001,0.97,0.167,26.41
0.8150000000000001,0.9480000000000001,0.165,27.276
0.788,0.91,0.158,27.528
0.739,0.84,0.14300000000000002,27.256
0.65,0.722,0.115,26.395
0.458,0.49,0.07200000000000001,24.739
0.10400000000000001,0.123,0.01,22.179
0.0,0.0,0.0,20.028
0.0,0.0,0.0,18.62
0.0,0.0,0.0,17.401
0.0,0.0,0.0,16.216
0.0,0.0,0.0,15.102
0.0,0.0,0.0,14.137
0.0,0.0,0.0,13.284
0.0,0.0,0.0,12.577
0.0,0.0,0.0,12.04
0.11900000000000001,0.134,0.01,11.773
0.544,0.5660000000000001,0.069,13.323
0.712,0.766,0.114,16.381
0.783,0.863,0.14400000000000002,19.743
0.8140000000000001,0.916,0.161,22.731
0.8240000000000001,0.9410000000000001,0.17200000000000001,25.229
0.8240000000000001,0.9540000000000001,0.17500000000000002,27.316
0.8180000000000001,0.9540000000000001,0.177,29.001
0.807,0.9430000000000001,0.177,30.112
0.79,0.919,0.17400000000000002,30.783
0.762,0.88,0.166,30.867
0.714,0.8130000000000001,0.149,30.36
0.624,0.6950000000000001,0.11800000000000001,29.307
0.435,0.466,0.073,27.669
0.095,0.115,0.01,24.696
0.0,0.0,0.0,22.795
0.0,0.0,0.0,21.703
0.0,0.0,0.0,20.476
0.0,0.0,0.0,19.337
0.0,0.0,0.0,18.15
0.0,0.0,0.0,17.103
