electricity,irradiance_direct,irradiance_diffuse,temperature
0.649,0.491,0.339,24.979
0.756,0.741,0.267,26.778
0.743,0.713,0.28200000000000003,28.037
0.732,0.708,0.274,28.929
0.712,0.7010000000000001,0.251,29.444
0.6910000000000001,0.707,0.212,29.551
0.643,0.67,0.171,29.236
0.531,0.546,0.126,28.447
0.321,0.326,0.066,26.844
0.022,0.033,0.005,23.707
0.0,0.0,0.0,22.347
0.0,0.0,0.0,21.617
0.0,0.0,0.0,20.987
0.0,0.0,0.0,20.32
0.0,0.0,0.0,19.664
0.0,0.0,0.0,19.106
0.0,0.0,0.0,18.675
0.0,0.0,0.0,18.306
0.0,0.0,0.0,17.988
0.312,0.342,0.024,18.599
0.511,0.525,0.093,20.943
0.658,0.6970000000000001,0.14,23.797
0.728,0.789,0.17200000000000001,26.678
0.761,0.841,0.193,29.407
0.777,0.861,0.215,31.385
0.78,0.867,0.224,32.775
0.772,0.852,0.232,33.768
0.73,0.749,0.265,34.28
0.714,0.744,0.243,34.576
0.681,0.718,0.214,34.562
0.603,0.621,0.184,34.174
0.383,0.34,0.145,33.277
0.153,0.132,0.065,31.335
0.008,0.016,0.005,27.675
0.0,0.0,0.0,26.417
0.0,0.0,0.0,25.506
0.0,0.0,0.0,24.618
0.0,0.0,0.0,23.879
0.0,0.0,0.0,23.147
0.0,0.0,0.0,22.438
0.0,0.0,0.0,21.875
0.0,0.0,0.0,21.344
0.0,0.0,0.0,20.862
0.091,0.096,0.023,20.934
0.187,0.128,0.099,22.182
0.333,0.215,0.187,24.072
0.64,0.61,0.214,26.646
0.705,0.7000000000000001,0.24,29.423
0.704,0.657,0.295,31.575
0.681,0.5690000000000001,0.353,32.783
0.42,0.092,0.439,31.738
0.354,0.058,0.384,30.871
0.548,0.329,0.379,31.388
0.676,0.677,0.229,31.751
0.602,0.597,0.191,31.23
0.47100000000000003,0.458,0.139,30.315
0.253,0.244,0.069,28.678
0.013000000000000001,0.022,0.005,25.783
0.0,0.0,0.0,24.37
0.0,0.0,0.0,23.474
0.0,0.0,0.0,22.897
0.0,0.0,0.0,22.565
0.0,0.0,0.0,22.227
0.0,0.0,0.0,21.75
0.0,0.0,0.0,21.187
0.0,0.0,0.0,20.733
0.0,0.0,0.0,20.482
0.186,0.2,0.025,20.737
0.36,0.326,0.105,22.308
0.555,0.524,0.167,24.573
0.659,0.644,0.212,27.179
0.729,0.747,0.232,29.104
0.754,0.799,0.23,30.655
0.764,0.8210000000000001,0.23500000000000001,31.861
0.781,0.879,0.214,32.736
0.776,0.878,0.20700000000000002,33.078
0.76,0.857,0.199,32.74
0.728,0.809,0.185,31.71
0.669,0.727,0.16,30.07
0.558,0.587,0.121,27.965
0.329,0.335,0.065,25.58
0.02,0.031,0.005,22.931
0.0,0.0,0.0,20.886
0.0,0.0,0.0,19.199
0.0,0.0,0.0,17.933
0.0,0.0,0.0,17.129
0.0,0.0,0.0,16.591
0.0,0.0,0.0,16.172
0.0,0.0,0.0,15.775
0.0,0.0,0.0,15.258
0.0,0.0,0.0,14.862
0.199,0.209,0.024,14.775
0.358,0.315,0.101,16.289
0.438,0.338,0.179,18.306
0.613,0.531,0.225,20.346
0.6960000000000001,0.634,0.253,22.394
0.7010000000000001,0.601,0.302,23.871
0.714,0.606,0.322,24.974
0.739,0.678,0.297,25.893
0.771,0.792,0.24,26.683
0.733,0.73,0.24,26.932
0.687,0.679,0.218,26.716
0.584,0.548,0.191,26.06
0.453,0.418,0.136,24.895
0.232,0.214,0.066,23.099
0.015,0.024,0.005,20.648
0.0,0.0,0.0,19.255
0.0,0.0,0.0,18.159
0.0,0.0,0.0,17.065
0.0,0.0,0.0,16.123
0.0,0.0,0.0,15.485
0.0,0.0,0.0,15.106
0.0,0.0,0.0,14.721
0.0,0.0,0.0,14.28
0.0,0.0,0.0,13.86
0.35000000000000003,0.38,0.023,14.273
0.5640000000000001,0.583,0.09,16.143
0.709,0.75,0.134,18.17
0.78,0.844,0.163,20.391
0.8190000000000001,0.908,0.176,22.52
0.8310000000000001,0.9470000000000001,0.171,24.322
0.8320000000000001,0.9570000000000001,0.17400000000000002,25.699
0.8270000000000001,0.9550000000000001,0.17500000000000002,26.728
0.8160000000000001,0.9390000000000001,0.17500000000000002,27.369
0.797,0.91,0.17200000000000001,27.557
0.765,0.863,0.163,27.273
0.708,0.785,0.14300000000000002,26.477
0.601,0.649,0.11,25.119
0.374,0.389,0.061,23.098
0.025,0.037,0.005,20.204
0.0,0.0,0.0,18.616
0.0,0.0,0.0,17.485
0.0,0.0,0.0,16.288
0.0,0.0,0.0,15.134
0.0,0.0,0.0,14.119
