electricity,irradiance_direct,irradiance_diffuse,temperature
0.505,0.17300000000000001,0.452,25.268
0.558,0.2,0.504,26.466
0.5740000000000001,0.212,0.517,27.131
0.608,0.306,0.47500000000000003,27.601
0.534,0.248,0.425,27.459
0.462,0.23600000000000002,0.338,26.981
0.355,0.2,0.234,26.181
0.176,0.099,0.11800000000000001,25.017
0.032,0.031,0.02,23.625
0.0,0.0,0.0,22.558
0.0,0.0,0.0,22.035
0.0,0.0,0.0,21.804
0.0,0.0,0.0,21.674
0.0,0.0,0.0,21.507
0.0,0.0,0.0,21.344
0.0,0.0,0.0,21.153
0.0,0.0,0.0,21.113
0.0,0.0,0.0,21.126
0.0,0.0,0.0,21.191
0.0,0.001,0.001,21.232
0.037,0.019,0.039,21.911
0.149,0.05,0.134,22.781
0.255,0.069,0.23900000000000002,23.694
0.328,0.068,0.329,24.595
0.362,0.044,0.395,25.276
0.363,0.032,0.40900000000000003,25.704
0.336,0.024,0.385,25.925
0.31,0.021,0.356,26.131
0.248,0.017,0.28600000000000003,26.123
0.17500000000000002,0.013000000000000001,0.20500000000000002,25.844
0.11,0.011,0.132,25.424
0.041,0.006,0.056,24.792
0.004,0.003,0.01,24.054
0.0,0.0,0.0,23.472
0.0,0.0,0.0,23.19
0.0,0.0,0.0,22.99
0.0,0.0,0.0,22.844
0.0,0.0,0.0,22.793
0.0,0.0,0.0,22.772
0.0,0.0,0.0,22.704
0.0,0.0,0.0,22.672
0.0,0.0,0.0,22.524
0.0,0.0,0.0,22.37
0.0,0.0,0.0,22.184
0.019,0.007,0.028,22.291
0.137,0.037,0.134,22.978
0.35000000000000003,0.139,0.28400000000000003,24.318
0.49,0.209,0.397,25.696
0.5760000000000001,0.28200000000000003,0.449,26.622
0.606,0.276,0.499,27.173
0.614,0.278,0.511,27.675
0.5690000000000001,0.231,0.493,27.809
0.495,0.188,0.432,27.693
0.391,0.145,0.337,27.36
0.256,0.094,0.22,26.746
0.121,0.051000000000000004,0.105,25.823
0.016,0.015,0.016,24.475
0.0,0.0,0.0,23.384
0.0,0.0,0.0,22.94
0.0,0.0,0.0,22.809
0.0,0.0,0.0,22.693
0.0,0.0,0.0,22.534
0.0,0.0,0.0,22.367
0.0,0.0,0.0,22.218
0.0,0.0,0.0,22.101
0.0,0.0,0.0,21.999
0.0,0.0,0.0,21.873
0.0,0.001,0.001,21.807
0.04,0.02,0.04,22.183
0.122,0.033,0.121,22.737
0.24,0.058,0.232,23.499
0.297,0.049,0.309,24.252
0.342,0.037,0.377,24.999
0.376,0.037,0.421,25.666
0.37,0.032,0.419,25.939
0.34500000000000003,0.03,0.39,26.0
0.323,0.036000000000000004,0.356,26.006
0.275,0.043000000000000003,0.292,25.804
0.182,0.035,0.19,25.226
0.079,0.02,0.08700000000000001,24.317
0.009000000000000001,0.008,0.014,23.212
0.0,0.0,0.0,22.337
0.0,0.0,0.0,22.011
0.0,0.0,0.0,21.925
0.0,0.0,0.0,21.832
0.0,0.0,0.0,21.738
0.0,0.0,0.0,21.646
