electricity,wind_speed
0.22,6.514
0.093,4.936
0.037,3.799
0.016,3.112
0.011,2.893
0.013000000000000001,3.02
0.028,3.564
0.066,4.449
0.19,6.186
0.489,8.772
0.645,10.03
0.66,10.158
0.632,9.914
0.593,9.581
0.547,9.225
0.518,8.995
0.486,8.75
0.465,8.574
0.452,8.48
0.41300000000000003,8.173
0.316,7.386
0.398,8.064
0.404,8.098
0.241,6.709
0.113,5.237
0.048,4.078
0.017,3.181
0.007,2.6550000000000002
0.003,2.247
0.0,1.6840000000000002
0.0,0.856
0.0,1.063
0.013000000000000001,2.997
0.191,6.206
0.542,9.181
0.738,10.896
0.76,11.14
0.759,11.12
0.762,11.173
0.748,11.016
0.719,10.714
0.6910000000000001,10.436
0.678,10.324
0.647,10.051
0.641,9.996
0.666,10.216
0.625,9.858
0.484,8.732
0.312,7.353
0.23700000000000002,6.677
0.244,6.739
0.163,5.893
0.042,3.919
0.0,1.751
0.011,2.874
0.024,3.42
0.018000000000000002,3.203
0.04,3.8689999999999998
0.073,4.593
0.097,4.99
0.114,5.253
0.126,5.414
0.109,5.176
0.084,4.7780000000000005
0.061,4.361
0.058,4.29
0.051000000000000004,4.131
0.027,3.507
0.003,2.336
0.005,2.484
0.04,3.875
0.097,5.001
0.151,5.748
0.20600000000000002,6.362
0.281,7.085
0.419,8.226
0.5700000000000001,9.401
0.642,10.003
0.639,9.98
0.65,10.075
0.6970000000000001,10.49
0.718,10.709
0.716,10.687
0.678,10.323
0.613,9.759
0.507,8.911
0.41100000000000003,8.156
0.376,7.884
0.378,7.897
0.35000000000000003,7.663
0.322,7.438
0.315,7.378
0.398,8.053
0.366,7.809
0.328,7.484
0.28800000000000003,7.143
0.294,7.195
0.354,7.711
0.45,8.468
0.5730000000000001,9.424
0.669,10.249
0.738,10.914
0.779,11.359
0.8240000000000001,11.923
0.84,12.153
0.863,12.525
0.773,11.285
0.774,11.306
0.59,9.567
0.531,9.094
0.528,9.076
0.517,8.983
0.595,9.607
0.617,9.789
0.539,9.154
0.453,8.487
0.331,7.519
0.257,6.8629999999999995
0.13,5.465
0.066,4.445
0.063,4.386
0.10200000000000001,5.074
0.17200000000000001,5.987
0.259,6.884
0.356,7.726
0.458,8.524000000000001
0.553,9.273
0.636,9.949
0.682,10.353
0.7000000000000001,10.531
0.713,10.654
0.6990000000000001,10.522
0.682,10.358
0.645,10.036
0.5700000000000001,9.404
0.446,8.433
0.337,7.568
0.302,7.267
0.324,7.463
0.28800000000000003,7.139
0.23,6.607
0.215,6.457
0.123,5.375
0.064,4.406
0.045,4.011
0.042,3.926
0.046,4.015
0.049,4.095
0.051000000000000004,4.136
0.055,4.222
0.06,4.324
0.066,4.46
