electricity,wind_speed
0.0,1.6560000000000001
0.0,1.768
0.001,1.892
0.001,1.899
0.001,1.8290000000000002
0.0,1.699
0.0,1.483
0.0,1.1280000000000001
0.0,0.724
0.0,1.02
0.0,1.6680000000000001
0.005,2.521
0.026000000000000002,3.4859999999999998
0.069,4.51
0.138,5.571
0.22,6.506
0.307,7.315
0.384,7.947
0.46900000000000003,8.612
0.53,9.093
0.34,7.582
0.163,5.886
0.24,6.704
0.216,6.462
0.164,5.904
0.137,5.555
0.126,5.418
0.107,5.142
0.077,4.64
0.045,4.003
0.023,3.374
0.008,2.746
0.002,2.22
0.016,3.112
0.095,4.957
0.244,6.734
0.41400000000000003,8.183
0.544,9.204
0.627,9.878
0.675,10.296
0.68,10.338
0.605,9.685
0.526,9.051
0.41500000000000004,8.192
0.14200000000000002,5.632
0.062,4.369
0.14200000000000002,5.635
0.159,5.838
0.139,5.587
0.123,5.374
0.154,5.776
0.213,6.434
0.278,7.056
0.34,7.588
0.373,7.862
0.44,8.388
0.5730000000000001,9.425
0.728,10.808
0.761,11.158
0.767,11.223
0.738,10.912
0.637,9.956
0.518,8.993
0.448,8.456
0.41400000000000003,8.189
0.383,7.944
0.379,7.9030000000000005
0.39,7.996
0.532,9.106
0.47700000000000004,8.67
0.402,8.088
0.34400000000000003,7.616
0.293,7.187
0.268,6.966
0.277,7.049
0.326,7.478
0.429,8.295
0.541,9.167
0.612,9.741
0.646,10.038
0.6950000000000001,10.483
0.765,11.202
0.772,11.275
0.794,11.539
0.769,11.244
0.7000000000000001,10.533
0.628,9.885
0.5660000000000001,9.378
0.531,9.096
0.507,8.908
0.489,8.769
0.463,8.565
0.642,10.005
0.6940000000000001,10.472
0.67,10.255
0.677,10.315
0.6980000000000001,10.51
0.713,10.653
0.733,10.861
0.759,11.125
0.767,11.221
0.762,11.167
0.777,11.341
0.811,11.755
0.84,12.161
0.812,11.769
0.755,11.08
0.674,10.29
0.578,9.475
0.53,9.086
0.498,8.833
0.464,8.567
0.47000000000000003,8.624
0.484,8.732
0.501,8.864
0.498,8.84
0.5700000000000001,9.41
0.744,10.975
0.638,9.96
0.466,8.594
0.353,7.702
0.309,7.325
0.302,7.266
0.309,7.326
0.317,7.391
0.331,7.51
0.368,7.819
0.443,8.405
0.555,9.285
0.708,10.597
0.78,11.369
0.765,11.2
0.752,11.055
0.6980000000000001,10.515
0.673,10.28
0.606,9.692
0.5630000000000001,9.352
0.547,9.223
0.535,9.126
0.505,8.892
0.47000000000000003,8.622
0.527,9.068
0.32,7.419
0.20800000000000002,6.385
0.163,5.89
0.133,5.509
0.10300000000000001,5.086
0.09,4.867
0.085,4.793
0.081,4.728
0.085,4.793
0.107,5.145
0.17200000000000001,5.995
0.385,7.955
0.631,9.904
0.724,10.765
0.706,10.579
0.652,10.091
0.578,9.473
0.51,8.92
0.457,8.511
0.428,8.291
0.42,8.23
0.393,8.011
