electricity,wind_speed
0.047,4.052
0.044,3.98
0.019,3.219
0.003,2.279
0.0,1.307
0.0,0.017
0.001,1.843
0.014,3.045
0.048,4.073
0.074,4.595
0.069,4.5
0.048,4.072
0.023,3.402
0.006,2.593
0.002,2.159
0.008,2.757
0.046,4.022
0.12,5.343
0.185,6.14
0.203,6.326
0.184,6.128
0.20700000000000002,6.368
0.504,8.885
0.71,10.628
0.738,10.905
0.726,10.788
0.723,10.755
0.6910000000000001,10.437
0.631,9.907
0.5630000000000001,9.348
0.499,8.847
0.398,8.058
0.333,7.529
0.372,7.8469999999999995
0.398,8.063
0.375,7.87
0.331,7.515
0.295,7.208
0.266,6.943
0.216,6.459
0.182,6.099
0.182,6.111
0.214,6.452
0.20800000000000002,6.391
0.159,5.837
0.083,4.754
0.073,4.586
0.113,5.241
0.10300000000000001,5.08
0.068,4.485
0.034,3.722
0.014,3.049
0.007,2.66
0.006,2.555
0.006,2.6109999999999998
0.008,2.727
0.007,2.6870000000000003
0.006,2.5789999999999997
0.008,2.723
0.02,3.269
0.05,4.117
0.121,5.348
0.228,6.58
0.366,7.806
0.522,9.025
0.546,9.22
0.395,8.03
0.247,6.775
0.14,5.6
0.08600000000000001,4.799
0.138,5.571
0.125,5.409
0.10200000000000001,5.067
0.08,4.704
0.05,4.118
0.033,3.6950000000000003
0.027,3.4939999999999998
0.025,3.441
0.034,3.701
0.052000000000000005,4.169
0.07,4.522
0.10400000000000001,5.1
0.132,5.502
0.165,5.918
0.20500000000000002,6.357
0.222,6.53
0.22,6.51
0.216,6.461
0.213,6.432
0.224,6.548
0.243,6.728
0.277,7.051
0.389,7.984
0.442,8.396
0.5750000000000001,9.44
0.5630000000000001,9.353
0.31,7.34
0.108,5.159
0.056,4.246
0.028,3.557
0.005,2.484
0.002,2.117
0.06,4.332
0.212,6.419
0.289,7.144
0.263,6.917
0.20700000000000002,6.379
0.165,5.914
0.136,5.541
0.153,5.771
0.209,6.4
0.241,6.707
0.224,6.552
0.244,6.734
0.294,7.192
0.274,7.023
0.209,6.4
0.275,7.029
0.342,7.603
0.249,6.788
0.165,5.91
0.108,5.168
0.07100000000000001,4.545
0.053,4.187
0.058,4.284
0.08,4.708
0.11,5.188
0.136,5.546
0.178,6.057
0.274,7.02
0.447,8.436
0.593,9.593
0.66,10.155
0.654,10.1
