electricity,wind_speed
0.058,4.287
0.017,3.17
0.006,2.598
0.002,2.239
0.001,1.912
0.0,1.505
0.0,1.022
0.0,0.307
0.0,0.538
0.023,3.395
0.149,5.713
0.28,7.076
0.343,7.616
0.396,8.041
0.451,8.478
0.524,9.039
0.611,9.735
0.659,10.147
0.704,10.571
0.743,10.958
0.614,9.767
0.524,9.032
0.502,8.869
0.35100000000000003,7.674
0.202,6.323
0.117,5.283
0.07,4.521
0.047,4.036
0.031,3.633
0.024,3.415
0.032,3.662
0.08600000000000001,4.821
0.304,7.279
0.638,9.969
0.756,11.095
0.6970000000000001,10.5
0.603,9.673
0.533,9.112
0.468,8.608
0.399,8.069
0.326,7.476
0.233,6.642
0.149,5.714
0.106,5.126
0.067,4.469
0.016,3.112
0.006,2.621
0.017,3.165
0.039,3.858
0.1,5.03
0.221,6.522
0.386,7.966
0.538,9.148
0.636,9.944
0.7010000000000001,10.538
0.761,11.146
0.796,11.566
0.792,11.517
0.752,11.056
0.731,10.833
0.623,9.84
0.47500000000000003,8.652
0.327,7.482
0.233,6.639
0.197,6.274
0.198,6.282
0.219,6.491
0.248,6.787
0.322,7.437
0.35000000000000003,7.664
0.334,7.543
0.28700000000000003,7.135
0.224,6.55
0.167,5.936
0.138,5.573
0.168,5.947
0.246,6.755
0.342,7.609
0.417,8.21
0.463,8.563
0.527,9.065
0.626,9.865
0.621,9.824
0.677,10.313
0.682,10.35
0.652,10.082
0.618,9.803
0.607,9.703
0.617,9.795
0.644,10.027
0.641,9.995
0.671,10.261
0.733,10.861
0.712,10.642
0.581,9.488
0.436,8.363
0.34500000000000003,7.629
0.291,7.172
0.274,7.027
0.307,7.313
0.362,7.761
0.419,8.224
0.46900000000000003,8.619
0.518,9.0
0.584,9.514
0.647,10.047
0.606,9.702
0.551,9.253
0.611,9.736
0.539,9.162
0.445,8.421
0.38,7.913
0.376,7.883
0.388,7.981
0.417,8.207
0.441,8.394
0.608,9.708
0.634,9.934
0.499,8.852
0.44,8.387
0.42,8.232
0.39,7.997
0.34800000000000003,7.646
0.302,7.27
0.275,7.029
0.264,6.93
0.271,6.995
0.289,7.146
0.32,7.417
0.438,8.375
0.601,9.649000000000001
0.674,10.291
0.681,10.348
0.649,10.066
0.594,9.598
0.51,8.925
0.431,8.315
0.393,8.012
0.386,7.967
0.398,8.064
0.279,7.065
0.246,6.754
0.198,6.284
0.106,5.126
0.078,4.683
0.068,4.5
0.052000000000000005,4.145
0.035,3.7439999999999998
0.029,3.574
0.034,3.711
0.056,4.241
0.095,4.97
0.181,6.095
0.433,8.325
0.667,10.224
0.708,10.608
0.714,10.669
0.711,10.634
0.7000000000000001,10.527
0.6950000000000001,10.482
0.713,10.65
0.739,10.916
0.738,10.908
0.724,10.766
0.5700000000000001,9.4
0.359,7.742
0.264,6.924
0.075,4.619
0.009000000000000001,2.759
0.0,1.599
0.0,0.984
0.0,0.743
0.0,0.557
0.0,0.614
0.0,1.215
0.002,2.152
0.015,3.083
0.138,5.564
0.41400000000000003,8.19
0.615,9.773
0.724,10.765
0.775,11.313
0.761,11.158
0.74,10.929
0.733,10.853
0.735,10.881
0.736,10.884
0.729,10.819
0.598,9.632
0.398,8.062
0.399,8.068
0.201,6.319
0.068,4.493
0.013000000000000001,3.012
0.0,1.48
0.0,0.515
0.0,0.47700000000000004
0.0,0.802
0.0,1.241
0.0,1.505
0.001,1.8639999999999999
0.013000000000000001,2.99
0.055,4.232
0.098,5.016
0.10200000000000001,5.064
0.082,4.744
0.073,4.591
0.07100000000000001,4.5440000000000005
0.063,4.389
0.058,4.286
0.067,4.462
0.094,4.946
0.10200000000000001,5.075
0.111,5.209
0.139,5.591
0.073,4.586
0.027,3.498
0.008,2.719
0.003,2.254
0.004,2.441
0.015,3.102
0.042,3.928
0.08600000000000001,4.805
0.156,5.807
0.28200000000000003,7.091
0.47600000000000003,8.664
0.511,8.944
0.434,8.336
0.402,8.09
0.406,8.118
0.378,7.897
0.34700000000000003,7.643
0.30000000000000004,7.252
0.258,6.867
0.228,6.59
0.20600000000000002,6.3629999999999995
0.156,5.799
0.131,5.485
0.117,5.283
0.056,4.246
0.017,3.175
0.015,3.105
0.018000000000000002,3.21
0.023,3.38
0.024,3.421
0.017,3.177
0.011,2.907
0.006,2.578
0.003,2.26
0.003,2.283
0.011,2.91
0.011,2.916
0.001,1.936
0.0,0.806
0.002,2.214
0.063,4.383
0.216,6.467
0.419,8.223
0.581,9.494
0.649,10.067
0.5730000000000001,9.427
0.545,9.211
0.46900000000000003,8.619
0.353,7.7010000000000005
0.241,6.716
0.14400000000000002,5.6530000000000005
0.073,4.5760000000000005
0.03,3.596
0.007,2.637
0.001,1.995
0.0,0.962
0.0,1.167
0.002,2.107
0.056,4.256
0.20700000000000002,6.373
0.243,6.729
0.193,6.226
0.147,5.691
0.07100000000000001,4.541
0.013000000000000001,2.9699999999999998
0.0,1.422
0.0,0.492
0.0,1.494
0.008,2.747
0.031,3.648
0.009000000000000001,2.79
0.002,2.169
0.005,2.525
0.008,2.734
0.01,2.836
0.014,3.027
0.019,3.221
0.023,3.383
0.031,3.636
0.047,4.059
0.082,4.749
0.16,5.86
0.323,7.449
0.47500000000000003,8.66
0.541,9.168
0.614,9.768
0.68,10.343
0.682,10.354
0.623,9.841
0.5660000000000001,9.379
0.505,8.892
0.44,8.389
0.398,8.059
0.268,6.967
0.155,5.786
0.129,5.453
0.052000000000000005,4.167
