electricity,wind_speed
0.002,2.103
0.0,1.687
0.0,1.524
0.0,1.6139999999999999
0.001,1.903
0.005,2.507
0.019,3.231
0.053,4.187
0.16,5.858
0.401,8.078
0.51,8.929
0.47500000000000003,8.66
0.369,7.8260000000000005
0.274,7.026
0.251,6.815
0.254,6.839
0.23600000000000002,6.664
0.228,6.592
0.214,6.447
0.178,6.051
0.214,6.449
0.159,5.844
0.065,4.434
0.013000000000000001,2.997
0.001,1.881
0.0,0.062
0.0,0.0
0.0,0.0
0.0,0.657
0.0,1.736
0.009000000000000001,2.768
0.057,4.271
0.221,6.525
0.48,8.7
0.51,8.934
0.40800000000000003,8.136
0.308,7.321
0.25,6.799
0.216,6.471
0.186,6.154
0.151,5.749
0.124,5.39
0.08700000000000001,4.8260000000000005
0.04,3.874
0.007,2.666
0.0,1.768
0.0,1.468
0.002,2.11
0.005,2.517
0.01,2.866
0.022,3.339
0.039,3.849
0.077,4.6530000000000005
0.132,5.507
0.13,5.477
0.082,4.754
0.03,3.6
0.003,2.341
0.0,1.21
0.005,2.462
0.019,3.22
0.003,2.248
0.002,2.106
0.005,2.462
0.016,3.143
0.03,3.616
0.034,3.7279999999999998
0.028,3.537
0.011,2.873
0.073,4.579
0.047,4.034
0.019,3.234
0.008,2.752
0.006,2.567
0.005,2.487
0.004,2.383
0.001,1.9969999999999999
0.0,1.337
0.0,0.744
0.001,1.92
0.083,4.764
0.395,8.037
0.556,9.294
0.505,8.892
0.398,8.055
0.28600000000000003,7.128
0.213,6.436
0.178,6.061
0.14300000000000002,5.644
0.138,5.57
0.139,5.582
0.10400000000000001,5.109
0.075,4.614
0.029,3.577
0.008,2.721
0.015,3.076
0.039,3.86
0.064,4.396
0.066,4.449
0.036000000000000004,3.789
0.004,2.452
0.0,0.0
0.017,3.162
0.244,6.737
0.595,9.61
0.685,10.387
0.553,9.267
0.54,9.165
0.673,10.283
0.808,11.716
0.854,12.379
0.8250000000000001,11.942
0.775,11.312
0.733,10.858
0.714,10.663
0.705,10.574
0.8130000000000001,11.777
0.849,12.301
0.8270000000000001,11.971
0.759,11.119
0.654,10.111
0.556,9.296
0.494,8.807
0.457,8.511
0.443,8.406
0.466,8.583
0.523,9.026
0.606,9.696
0.657,10.135
0.596,9.617
0.459,8.531
0.404,8.109
0.431,8.314
0.44,8.388
0.429,8.299
0.402,8.088
0.393,8.013
0.403,8.096
0.41300000000000003,8.179
0.51,8.937
0.719,10.715
0.842,12.186
0.873,12.692
0.864,12.542
0.851,12.327
0.838,12.132
0.8300000000000001,12.017
0.805,11.687
0.778,11.347
0.759,11.132
0.739,10.923
0.728,10.802
0.681,10.347
0.558,9.313
0.539,9.159
0.511,8.942
0.492,8.784
0.456,8.508
0.421,8.237
0.387,7.97
0.399,8.068
0.39,7.99
0.355,7.715
0.355,7.713
0.457,8.515
0.357,7.73
0.23800000000000002,6.6850000000000005
0.15,5.7379999999999995
0.091,4.905
0.061,4.348
0.048,4.061
0.052000000000000005,4.164
0.07,4.52
0.106,5.133
0.163,5.891
0.254,6.828
0.403,8.094
0.481,8.705
0.428,8.295
0.34,7.585
0.281,7.089
0.228,6.59
0.178,6.057
0.148,5.699
0.122,5.359
0.098,5.011
0.085,4.7940000000000005
0.078,4.679
0.078,4.68
0.067,4.462
0.041,3.901
0.013000000000000001,2.985
0.002,2.207
0.001,1.8679999999999999
0.0,1.6520000000000001
0.0,1.324
0.0,1.036
0.0,0.635
0.0,0.0
0.0,1.218
0.011,2.9050000000000002
0.07100000000000001,4.555
0.125,5.405
0.183,6.119
0.178,6.052
0.117,5.288
0.063,4.379
0.024,3.433
0.003,2.239
0.001,1.82
0.008,2.701
0.025,3.448
0.007,2.644
0.028,3.561
0.182,6.107
0.20500000000000002,6.349
0.218,6.484
0.218,6.484
0.198,6.282
0.183,6.124
0.194,6.232
0.222,6.527
0.261,6.907
0.31,7.336
0.43,8.307
0.603,9.673
0.5730000000000001,9.424
0.41100000000000003,8.158
0.234,6.65
0.122,5.36
0.066,4.442
0.032,3.661
0.016,3.111
0.013000000000000001,2.984
0.029,3.58
0.07100000000000001,4.53
0.07200000000000001,4.57
0.11900000000000001,5.309
0.112,5.225
0.083,4.757
0.047,4.055
0.025,3.451
0.016,3.1390000000000002
0.019,3.251
0.036000000000000004,3.776
0.073,4.579
0.161,5.87
0.422,8.238
0.714,10.668
0.785,11.435
0.719,10.717
0.5720000000000001,9.418
0.47000000000000003,8.624
0.422,8.239
0.357,7.733
0.324,7.461
0.319,7.415
0.311,7.342
0.302,7.272
0.276,7.04
0.271,6.996
0.2,6.305
0.114,5.245
0.039,3.85
0.003,2.3529999999999998
0.001,1.923
0.001,1.992
0.002,2.132
0.002,2.12
0.001,1.811
0.0,1.3
0.0,1.236
0.03,3.606
0.27,6.983
0.47200000000000003,8.635
0.443,8.412
0.361,7.758
0.27,6.983
0.198,6.282
0.13,5.474
0.112,5.215
0.095,4.955
0.075,4.619
0.045,3.9939999999999998
0.018000000000000002,3.199
0.006,2.557
0.002,2.089
0.002,2.138
